TargetKey,DateKey,VendorKey,TargetRevenue,TargetUnits,BudgetCost
668,20230501,68,102703.77,3664,58778.09
669,20230501,69,7974.34,340,4715.03
670,20230501,70,104983.22,3365,69874.3
671,20230501,71,68300.09,2277,46193.09
672,20230501,72,90220.72,3204,60269.37
673,20230501,73,24735.13,782,14215.41
674,20230501,74,54059.98,3535,37316.09
675,20230501,75,54538.16,1946,32434.5
676,20230501,76,143215.75,3459,99371.12
677,20230501,77,125971.27,5530,82990.39
678,20230501,78,114391.99,5875,68887.64
679,20230501,79,87354.77,2677,60961.96
680,20230501,80,77901.24,3912,53791.94
681,20230501,81,14119.5,604,9785.28
682,20230501,82,14060.41,421,8561.87
683,20230501,83,83559.02,4379,50347.46
684,20230501,84,203707.63,5172,113759.46
685,20230501,85,19415.31,695,11712.12
686,20230501,86,84912.23,2027,56798.55
687,20230501,87,55912.03,1887,35626.85
688,20230501,88,97416.53,5459,64113.75
689,20230501,89,39201.89,1568,23736.93
690,20230501,90,133386.47,6514,84693.27
691,20230501,91,10437.43,467,7275.87
692,20230501,92,183816.47,5386,118025.66
693,20230501,93,39246.79,941,26383.8
694,20230501,94,56989.52,3374,32611.54
695,20230501,95,123774.28,3860,74768.39
696,20230501,96,79678.46,1808,52826.7
697,20230501,97,33849.54,1523,22674.94
698,20230501,98,109113.47,2588,61924.85
699,20230501,99,207973.16,9075,124006.39
700,20230501,100,89010.78,3052,57760.16
701,20230501,101,14126.76,420,9471.04
702,20230501,102,170544.43,8271,103639.0
703,20230501,103,193486.54,5200,128015.47
704,20230501,104,81341.64,3018,45275.67
705,20230501,105,195554.11,4393,135357.16
706,20230501,106,109122.92,2960,70859.76
707,20230501,107,74523.91,2005,47312.07
708,20230501,108,76848.96,2707,47789.32
709,20230501,109,50497.15,1159,33962.03
710,20230501,110,39011.26,929,22574.41
711,20230501,111,139818.15,3943,90031.15
712,20230501,112,181801.55,10867,113190.85
713,20230501,113,8087.66,436,5287.15
714,20230501,114,60226.62,3554,38908.67
715,20230501,115,68225.07,1684,47047.78
716,20230501,116,51821.99,1268,31985.58
717,20230501,117,210792.23,5264,119591.14
718,20230501,118,124413.75,6877,69982.84
719,20230501,119,71308.55,1622,43113.14
720,20230501,120,37298.58,1120,26061.43
721,20230501,121,40603.41,1385,23062.85
722,20230501,122,64308.77,3301,41066.43
723,20230501,123,50302.29,2366,28016.94
724,20230501,124,36909.43,1116,25159.25
725,20230501,125,90840.88,5939,60702.16
726,20230501,126,211233.57,6446,137575.76
727,20230501,127,78793.59,2420,54097.66
728,20230501,128,102242.48,6146,63797.06
729,20230501,129,31735.9,1470,21368.58
730,20230501,130,54404.19,1681,34304.9
731,20230501,131,92381.46,3120,58669.53
732,20230501,132,70042.54,1572,45380.49
733,20230501,133,142776.04,7702,78708.88
734,20230501,134,43596.27,2171,24214.05
735,20230501,135,50365.86,2109,33901.78
736,20230501,136,55262.78,1962,37731.43
737,20230501,137,171162.84,5226,106154.1
738,20230501,138,136201.1,5965,77127.36
739,20230501,139,148272.01,3954,95031.21
740,20230501,140,40293.19,1189,25667.38
741,20230501,141,62004.86,1542,37038.77
742,20230501,142,28842.93,1089,17739.23
743,20230501,143,83938.11,2793,57266.88
744,20230501,144,97743.62,3308,57252.87
745,20230501,145,146115.04,7897,89829.96
746,20230501,146,163981.11,4317,101708.14
747,20230501,147,37906.38,1215,23211.22
748,20230501,148,27129.8,972,15415.86
749,20230501,149,79977.38,3307,45297.6
750,20230501,150,31221.21,875,19370.12
751,20230601,1,57893.96,1317,32751.8
752,20230601,2,21853.35,767,12196.19
753,20230601,3,68029.05,3156,45440.6
754,20230601,4,90797.22,5565,50198.44
755,20230601,5,90299.23,2600,49705.41
756,20230601,6,41535.62,996,25010.74
757,20230601,7,23295.46,595,13393.79
758,20230601,8,82965.16,2710,56312.79
759,20230601,9,92620.39,3466,59291.26
760,20230601,10,39736.69,1380,22843.85
761,20230601,11,58119.76,1608,32622.2
762,20230601,12,87309.74,2973,56386.37
763,20230601,13,34916.13,2064,19960.57
764,20230601,14,73932.03,2744,46771.64
765,20230601,15,56086.35,1833,38038.66
766,20230601,16,28671.56,1387,16789.95
767,20230601,17,52310.13,2779,35811.56
768,20230601,18,46752.66,1897,32057.99
769,20230601,19,66675.68,2036,46433.79
770,20230601,20,209126.22,4871,120750.34
771,20230601,21,94690.3,3891,63903.15
772,20230601,22,37107.08,2197,21964.2
773,20230601,23,8709.22,355,5200.73
774,20230601,24,18391.03,648,10171.86
775,20230601,25,93077.57,2380,52786.74
776,20230601,26,40098.78,1665,23046.65
777,20230601,27,59730.1,2818,39012.39
778,20230601,28,11577.87,361,6966.69
779,20230601,29,12293.98,429,7444.67
780,20230601,30,26007.97,1564,15489.44
781,20230601,31,74207.3,2512,43300.81
782,20230601,32,25263.31,1016,15858.12
783,20230601,33,45295.12,1418,27316.74
784,20230601,34,22244.01,1163,15135.16
785,20230601,35,211531.45,6890,130659.23
786,20230601,36,28501.42,1648,17998.16
787,20230601,37,109761.92,3717,62792.25
788,20230601,38,25615.52,804,15731.65
789,20230601,39,125497.04,2833,86063.4
790,20230601,40,47773.23,1067,32666.43
791,20230601,41,74852.65,3725,48593.94
792,20230601,42,22676.94,615,14375.55
793,20230601,43,75462.86,2540,47805.02
794,20230601,44,99832.03,2904,62690.92
795,20230601,45,39575.5,2296,25546.35
796,20230601,46,95511.43,2337,64067.68
797,20230601,47,67847.09,4191,43918.71
798,20230601,48,15068.76,803,8950.52
799,20230601,49,93435.47,2209,53145.78
800,20230601,50,110200.4,4197,75692.04
801,20230601,51,96102.29,5829,63588.0
802,20230601,52,14977.84,867,8577.85
803,20230601,53,103789.13,2403,63947.03
804,20230601,54,87228.78,5168,60278.92
805,20230601,55,9862.21,375,6715.16
806,20230601,56,71386.63,3562,48026.63
807,20230601,57,86368.86,1976,57308.18
808,20230601,58,50714.66,2291,28193.51
809,20230601,59,31020.43,803,19195.4
810,20230601,60,154836.31,4092,103239.31
811,20230601,61,80551.23,3221,48955.96
812,20230601,62,50896.12,1217,28541.2
813,20230601,63,73714.9,2169,44670.93
814,20230601,64,186795.11,6374,128943.33
815,20230601,65,19532.76,797,11231.43
816,20230601,66,58163.36,1314,32228.07
817,20230601,67,153802.01,3586,99873.41
818,20230601,68,48876.48,3131,27257.52
819,20230601,69,39687.36,2357,23008.77
820,20230601,70,32857.78,1270,21281.44
821,20230601,71,107731.24,4844,73708.65
822,20230601,72,83746.36,2456,47501.23
823,20230601,73,18958.23,744,11574.99
824,20230601,74,17932.63,402,11614.28
825,20230601,75,284664.64,8477,168665.99
826,20230601,76,130741.87,6563,79587.15
827,20230601,77,137054.05,8669,94286.48
828,20230601,78,171702.26,3884,115752.12
829,20230601,79,69610.9,3816,48704.97
830,20230601,80,106603.51,5600,60215.63
831,20230601,81,17167.51,526,11294.39
832,20230601,82,52630.62,1333,35553.47
833,20230601,83,93716.36,2668,64690.11
834,20230601,84,93908.06,2212,60119.44
835,20230601,85,123505.58,3351,79571.7
836,20230601,86,38827.45,1197,23120.51
837,20230601,87,19337.78,452,12100.84
838,20230601,88,201550.66,5708,133253.85
839,20230601,89,177803.38,7511,122688.55
840,20230601,90,103640.88,5048,68706.91
841,20230601,91,71994.32,2180,47935.74
842,20230601,92,204251.83,9433,121280.8
843,20230601,93,55896.32,3715,32547.64
844,20230601,94,95379.47,3297,62755.92
845,20230601,95,93091.79,2161,51224.53
846,20230601,96,61121.96,2032,39421.81
847,20230601,97,87582.31,2450,56669.88
848,20230601,98,24222.36,651,15692.0
849,20230601,99,78633.13,2222,49181.55
850,20230601,100,192533.3,4499,124249.91
851,20230601,101,91312.17,2758,52370.31
852,20230601,102,50492.1,1240,34971.95
853,20230601,103,129803.47,3129,74023.85
854,20230601,104,18911.29,527,10701.34
855,20230601,105,235657.92,10263,147629.98
856,20230601,106,108410.15,6029,64962.97
857,20230601,107,64516.86,2824,35927.23
858,20230601,108,35584.27,1381,22322.62
859,20230601,109,58875.82,1719,38263.62
860,20230601,110,38609.25,1857,22690.89
861,20230601,111,148996.75,3688,88258.01
862,20230601,112,175875.23,5576,98469.5
863,20230601,113,72752.37,3134,46524.28
864,20230601,114,108052.44,2491,71832.61
865,20230601,115,80114.03,1825,55868.46
866,20230601,116,208052.53,10992,143032.93
867,20230601,117,30244.96,1171,18285.65
868,20230601,118,103164.66,5122,71366.7
869,20230601,119,65135.38,2092,44673.87
870,20230601,120,145082.39,8714,81711.97
871,20230601,121,100923.11,3016,69037.75
872,20230601,122,86612.29,4073,55873.8
873,20230601,123,72989.76,2155,43999.22
874,20230601,124,11842.19,370,8126.64
875,20230601,125,13706.07,314,7769.28
876,20230601,126,114241.14,5432,77345.05
877,20230601,127,106132.97,2476,73779.34
878,20230601,128,100352.62,5097,55501.74
879,20230601,129,208872.43,5176,127461.41
880,20230601,130,90178.07,2017,55645.65
881,20230601,131,104725.66,6472,58619.31
882,20230601,132,39645.08,1024,24805.86
883,20230601,133,42157.84,2308,24983.0
884,20230601,134,43503.77,1883,29765.85
885,20230601,135,40059.73,1188,22187.86
886,20230601,136,23174.39,955,15390.25
887,20230601,137,139197.01,7459,91879.73
888,20230601,138,131219.33,2976,73005.82
889,20230601,139,126532.03,3512,84759.84
890,20230601,140,69119.09,2658,44848.05
891,20230601,141,31050.63,930,21150.16
892,20230601,142,226913.48,5254,147387.82
893,20230601,143,42152.98,1256,25272.76
894,20230601,144,92100.04,2472,59115.74
895,20230601,145,190544.72,5036,106465.18
896,20230601,146,178890.43,4319,122577.93
897,20230601,147,111413.15,4024,65763.1
898,20230601,148,53087.11,1320,34158.35
899,20230601,149,8825.04,281,5224.04
900,20230601,150,17913.74,677,11987.58
901,20230701,1,17740.67,1117,11417.27
902,20230701,2,50069.42,1329,30182.25
903,20230701,3,46543.85,1177,27368.36
904,20230701,4,104083.28,3625,68742.04
905,20230701,5,25351.5,1102,17400.81
906,20230701,6,74295.78,1858,42495.65
907,20230701,7,165538.45,4044,106933.21
908,20230701,8,40994.12,1068,23452.93
909,20230701,9,59691.42,1990,38919.49
910,20230701,10,202706.91,7253,133790.96
911,20230701,11,123666.72,4457,77946.42
912,20230701,12,24655.56,762,14624.1
913,20230701,13,7768.77,243,4594.12
914,20230701,14,120150.09,4180,66845.39
915,20230701,15,56920.23,2147,32605.04
916,20230701,16,64600.23,1570,44013.98
917,20230701,17,39429.07,1030,26514.91
918,20230701,18,99156.23,2798,68078.57
919,20230701,19,91501.01,2944,60495.63
920,20230701,20,201805.48,7205,129068.15
921,20230701,21,16733.05,489,9563.68
922,20230701,22,10940.62,251,6925.4
923,20230701,23,56967.04,2330,32136.97
924,20230701,24,92139.66,2343,52633.41
925,20230701,25,17191.36,553,9902.8
926,20230701,26,21692.22,632,13961.68
927,20230701,27,23843.64,681,13844.73
928,20230701,28,100831.27,2387,65542.59
929,20230701,29,58777.76,2692,37412.28
930,20230701,30,45382.43,1036,30932.3
931,20230701,31,101196.47,2438,62025.97
932,20230701,32,82174.26,2910,54392.6
933,20230701,33,21184.02,505,14222.91
934,20230701,34,57863.71,2960,37562.84
935,20230701,35,112444.63,7472,62285.47
936,20230701,36,80694.73,2335,55376.18
937,20230701,37,103366.27,5786,68387.71
938,20230701,38,11500.64,338,7791.4
939,20230701,39,23641.77,831,16476.79
940,20230701,40,237952.72,11480,138456.48
941,20230701,41,10317.19,233,6137.79
942,20230701,42,196632.35,7730,117268.11
943,20230701,43,77644.49,2987,44592.73
944,20230701,44,58508.02,1634,35225.5
945,20230701,45,62126.18,3714,39881.27
946,20230701,46,57692.01,2866,38661.06
947,20230701,47,43806.17,2579,28263.79
948,20230701,48,89683.94,4826,51666.45
949,20230701,49,8997.76,546,5792.49
950,20230701,50,89529.24,3012,50356.83
951,20230701,51,90113.26,3312,59474.23
952,20230701,52,54956.81,1881,38288.63
953,20230701,53,55352.35,1883,35995.52
954,20230701,54,81065.29,4147,54870.83
955,20230701,55,9595.47,289,5877.68
956,20230701,56,101869.32,4544,69329.78
957,20230701,57,42688.19,1297,25417.44
958,20230701,58,67525.0,1674,43489.09
959,20230701,59,76670.65,4438,43724.88
960,20230701,60,46663.65,1038,26414.22
961,20230701,61,45183.05,1542,29554.26
962,20230701,62,28322.62,1074,18476.79
963,20230701,63,39929.17,2548,25037.78
964,20230701,64,105906.77,3024,69034.03
965,20230701,65,95855.9,2458,65867.79
966,20230701,66,36722.63,2419,20820.67
967,20230701,67,130351.59,4312,83028.79
968,20230701,68,34991.81,1083,19628.82
969,20230701,69,97268.04,2768,66062.07
970,20230701,70,72338.71,1809,49761.82
971,20230701,71,93224.38,2837,54722.97
972,20230701,72,32546.14,769,20846.25
973,20230701,73,45134.58,1597,28595.07
974,20230701,74,27898.22,749,17023.05
975,20230701,75,183769.01,11335,121154.19
976,20230701,76,77552.74,4140,45624.75
977,20230701,77,23108.8,519,15602.37
978,20230701,78,216699.6,8275,147515.14
979,20230701,79,55492.3,1331,35364.61
980,20230701,80,70915.82,4499,44714.98
981,20230701,81,101267.28,5093,59250.8
982,20230701,82,107764.23,3219,66446.97
983,20230701,83,54783.07,1646,34465.6
984,20230701,84,33025.68,1830,18231.58
985,20230701,85,90327.68,5609,50414.97
986,20230701,86,98108.23,6147,66493.49
987,20230701,87,102221.68,2458,67167.21
988,20230701,88,128873.64,6966,88805.42
989,20230701,89,147364.1,5306,102799.85
990,20230701,90,19825.28,524,12881.64
991,20230701,91,74220.75,1691,49883.95
992,20230701,92,83417.02,4545,57538.13
993,20230701,93,18660.34,826,10897.65
994,20230701,94,15504.83,351,10769.76
995,20230701,95,171839.36,5266,98962.43
996,20230701,96,74270.29,1939,42015.49
997,20230701,97,165647.69,4515,115284.24
998,20230701,98,83585.4,2350,46138.36
999,20230701,99,92903.52,3613,57812.13
1000,20230701,100,45462.97,1810,27449.63
1001,20230701,101,61029.96,3460,38904.67
1002,20230701,102,99560.33,2234,62542.02
1003,20230701,103,165333.46,4486,100579.84
1004,20230701,104,19366.92,436,10885.2
1005,20230701,105,39774.19,2372,25575.46
1006,20230701,106,11218.84,309,7209.83
1007,20230701,107,97140.77,6356,65748.24
1008,20230701,108,37874.0,887,21850.87
1009,20230701,109,51224.75,2444,35565.41
1010,20230701,110,41908.08,1748,23838.98
1011,20230701,111,160041.35,4286,102709.79
1012,20230701,112,180643.36,10232,113176.99
1013,20230701,113,61344.85,1486,35726.58
1014,20230701,114,14613.78,685,8776.11
1015,20230701,115,13509.43,769,8218.39
1016,20230701,116,193232.39,4433,126683.79
1017,20230701,117,140066.25,4271,81574.66
1018,20230701,118,110659.08,2891,71722.5
1019,20230701,119,75270.88,2302,47177.56
1020,20230701,120,179001.15,4016,119525.84
1021,20230701,121,101762.35,4259,67219.4
1022,20230701,122,27908.64,791,19499.63
1023,20230701,123,77645.64,4282,44096.8
1024,20230701,124,23163.33,1506,14806.19
1025,20230701,125,44163.96,1374,27535.84
1026,20230701,126,77734.51,2828,50415.18
1027,20230701,127,70004.82,3296,45259.73
1028,20230701,128,79225.41,4013,45400.51
1029,20230701,129,60063.72,2939,41806.02
1030,20230701,130,67405.3,1973,42152.18
1031,20230701,131,38334.7,1168,22583.96
1032,20230701,132,74239.67,4747,45048.71
1033,20230701,133,248282.68,9433,154224.25
1034,20230701,134,18468.63,536,12414.87
1035,20230701,135,42973.44,1085,24926.27
1036,20230701,136,27758.28,1037,16328.62
1037,20230701,137,33382.43,846,22620.6
1038,20230701,138,107791.67,6893,62950.62
1039,20230701,139,186416.7,10026,119802.2
1040,20230701,140,96235.27,5593,63973.26
1041,20230701,141,62503.65,2320,43194.42
1042,20230701,142,254322.29,7753,164224.8
1043,20230701,143,70822.59,2685,46339.36
1044,20230701,144,67004.92,2014,44394.87
1045,20230701,145,208308.24,10315,116491.56
1046,20230701,146,53928.63,2865,30998.07
1047,20230701,147,70501.01,3709,39368.31
1048,20230701,148,17827.02,432,11826.76
1049,20230701,149,105734.77,4689,64781.3
1050,20230701,150,41646.88,1247,26493.85
1051,20230801,1,23227.98,599,13534.91
1052,20230801,2,36273.45,1053,24602.2
1053,20230801,3,89884.85,3142,55536.44
1054,20230801,4,40892.2,2187,26868.82
1055,20230801,5,24953.05,994,17241.3
1056,20230801,6,64543.61,2593,44136.84
1057,20230801,7,155532.77,3920,88085.82
1058,20230801,8,42473.56,2058,26419.44
1059,20230801,9,66581.24,3254,41423.44
1060,20230801,10,127176.4,4187,81904.34
1061,20230801,11,161055.75,3751,109065.8
1062,20230801,12,85179.56,2118,57409.67
1063,20230801,13,109700.51,4101,75131.64
1064,20230801,14,160977.05,3603,106680.36
1065,20230801,15,29082.28,771,19022.53
1066,20230801,16,58033.35,1355,38039.12
1067,20230801,17,84381.05,2221,49289.79
1068,20230801,18,109113.87,6714,69656.86
1069,20230801,19,90118.22,4506,61065.92
1070,20230801,20,27829.15,898,18061.5
1071,20230801,21,47214.91,1712,29478.77
1072,20230801,22,22417.85,961,12688.65
1073,20230801,23,95875.62,2565,60940.93
1074,20230801,24,42532.01,2280,24974.03
1075,20230801,25,109260.22,4713,69916.17
1076,20230801,26,39015.76,2456,21863.47
1077,20230801,27,23719.92,840,13407.96
1078,20230801,28,26492.33,1110,15851.43
1079,20230801,29,31995.97,1424,21334.82
1080,20230801,30,53323.6,1812,35619.01
1081,20230801,31,65168.38,2008,39678.02
1082,20230801,32,12255.58,287,8048.64
1083,20230801,33,102510.82,2516,59727.43
1084,20230801,34,145296.67,6867,80047.59
1085,20230801,35,210561.18,5533,145239.64
1086,20230801,36,59569.35,3233,33919.54
1087,20230801,37,26880.45,1297,16052.17
1088,20230801,38,28913.78,711,17168.06
1089,20230801,39,23378.14,534,13877.83
1090,20230801,40,31711.15,737,19242.5
1091,20230801,41,16697.2,906,9312.95
1092,20230801,42,179355.29,9338,102976.47
1093,20230801,43,55015.57,1895,33514.71
1094,20230801,44,85761.53,3913,56066.4
1095,20230801,45,83808.59,3197,54695.83
1096,20230801,46,61290.07,2049,42592.47
1097,20230801,47,32668.42,798,22191.94
1098,20230801,48,62449.31,3036,42811.67
1099,20230801,49,75206.22,2923,50658.1
1100,20230801,50,44756.84,1951,27282.25
1101,20230801,51,62212.86,1408,35369.5
1102,20230801,52,63071.77,2607,35144.83
1103,20230801,53,30384.11,843,20937.28
1104,20230801,54,63840.52,1503,42463.02
1105,20230801,55,79304.0,3212,44244.35
1106,20230801,56,39818.58,1171,22572.06
1107,20230801,57,56558.66,1763,31248.15
1108,20230801,58,43882.23,1144,30298.66
1109,20230801,59,61230.3,2235,39142.4
1110,20230801,60,129817.38,3766,72578.84
1111,20230801,61,22854.23,643,12655.69
1112,20230801,62,109989.78,3951,60931.05
1113,20230801,63,69885.26,1752,45816.2
1114,20230801,64,192200.24,4473,129794.56
1115,20230801,65,43308.85,1051,26886.36
1116,20230801,66,40723.76,927,24009.87
1117,20230801,67,208901.1,8926,126079.26
1118,20230801,68,49307.77,1560,30626.47
1119,20230801,69,36102.65,1659,21865.06
1120,20230801,70,68723.51,2719,42150.44
1121,20230801,71,140511.35,7736,89722.36
1122,20230801,72,100478.76,3239,55510.57
1123,20230801,73,60229.04,2381,35186.62
1124,20230801,74,47560.21,1391,30969.64
1125,20230801,75,131297.16,4245,77811.61
1126,20230801,76,104246.23,2699,63817.62
1127,20230801,77,170544.91,4086,93914.21
1128,20230801,78,211410.34,11764,135947.76
1129,20230801,79,50631.79,2310,30070.78
1130,20230801,80,108927.57,3584,71822.57
1131,20230801,81,40348.85,1190,27662.73
1132,20230801,82,23738.44,651,13420.84
1133,20230801,83,27799.29,732,17795.48
1134,20230801,84,194881.76,4836,131926.39
1135,20230801,85,117094.38,3152,77492.69
1136,20230801,86,42625.93,1337,29687.91
1137,20230801,87,92118.74,2496,54091.05
1138,20230801,88,204671.32,4629,121177.67
1139,20230801,89,155421.15,3607,107879.94
1140,20230801,90,34677.77,862,19405.04
1141,20230801,91,13089.65,473,8483.87
1142,20230801,92,34312.5,2171,23930.89
1143,20230801,93,11360.06,262,6943.47
1144,20230801,94,37310.81,2086,21809.84
1145,20230801,95,161239.76,4009,97664.22
