PromotionFactKey,DateKey,ProductKey,PromotionKey,PromoUnits,PromoRevenue
827,20250406,27,13,32,3075.48
828,20260514,435,10,20,3565.63
829,20260124,200,28,25,4892.34
830,20260523,287,8,19,3042.92
831,20260412,177,39,21,897.74
832,20231202,536,31,32,6968.21
833,20240430,318,16,25,937.88
834,20241027,333,56,34,7032.87
835,20230503,652,10,25,3229.1
836,20230127,444,51,28,4454.28
837,20230520,716,1,26,1629.47
838,20260613,654,6,16,2118.6
839,20241216,404,26,20,3915.3
840,20260319,604,20,25,2338.43
841,20231021,789,6,28,6845.39
842,20240108,749,21,20,3458.57
843,20230306,36,3,35,4304.61
844,20240612,109,24,30,9236.65
845,20231201,574,7,29,6629.59
846,20250404,781,54,21,744.0
847,20260430,578,59,31,7749.98
848,20251210,193,60,26,3602.19
849,20230122,434,19,26,2609.28
850,20230623,721,6,24,3540.07
851,20240725,557,38,26,3033.77
852,20230317,212,58,26,383.66
853,20231228,384,38,29,1076.2
854,20250110,718,46,31,5009.07
855,20260122,439,49,31,6286.35
856,20230727,625,34,30,7621.3
857,20250527,273,7,33,4544.04
858,20240426,712,45,16,1142.14
859,20241110,627,9,24,4881.74
860,20230616,222,12,22,3232.91
861,20260413,454,9,25,5088.61
862,20230222,520,25,33,9918.62
863,20241016,59,55,32,2124.24
864,20260624,590,14,26,1608.57
865,20241011,336,3,21,4407.21
866,20251012,568,32,35,823.77
867,20260514,647,48,30,4964.74
868,20230610,194,8,35,7101.19
869,20230402,170,56,28,6174.34
870,20230227,740,32,25,5109.06
871,20230724,342,50,23,1402.3
872,20230123,516,51,31,1380.62
873,20251022,384,60,28,1186.06
874,20260223,634,55,18,2204.22
875,20230813,310,29,28,1488.59
876,20251106,48,27,25,1509.16
877,20241124,717,55,28,973.09
878,20230723,19,59,19,3629.69
879,20240822,74,30,29,2491.98
880,20240117,446,23,29,1144.56
881,20230907,593,33,22,5504.91
882,20260303,137,10,26,365.69
883,20231130,378,2,30,6785.24
884,20231003,725,44,21,6131.7
885,20260114,39,22,27,1428.5
886,20240830,93,51,41,1475.44
887,20240309,331,55,30,7917.79
888,20250501,242,6,24,2439.09
889,20250527,639,16,30,5723.96
890,20260410,20,32,21,986.01
891,20251027,664,11,21,508.52
892,20240804,741,57,26,4174.74
893,20250122,416,60,28,2907.65
894,20230121,73,22,22,3003.23
895,20241207,321,56,18,4490.46
896,20250311,566,51,36,1778.39
897,20250830,179,39,33,785.06
898,20231201,798,53,27,3131.98
899,20231225,51,56,29,1527.2
900,20231122,770,39,20,1087.29
901,20260112,351,25,22,6378.41
902,20240406,525,35,25,5157.83
903,20250909,566,23,19,1334.22
904,20230317,337,14,34,9043.47
905,20260129,768,5,28,5433.85
906,20250924,342,22,30,1912.09
907,20251114,320,1,29,3814.83
908,20241202,421,4,26,1731.85
909,20231029,481,36,14,2764.91
910,20230925,774,22,31,1934.76
911,20240308,208,43,25,4063.59
912,20240317,111,18,33,6631.41
913,20250208,524,16,20,2389.87
914,20241027,348,39,24,3300.47
915,20250407,275,26,19,520.91
916,20230502,540,34,33,6767.22
917,20250804,314,18,19,2962.61
918,20260614,612,29,26,4753.34
919,20230501,122,11,28,4509.0
920,20230522,134,47,27,6447.31
921,20240627,653,54,23,3386.64
922,20250919,774,32,24,2056.57
923,20240523,51,20,26,1862.55
924,20250821,771,3,24,1206.33
925,20240603,746,50,33,7733.64
926,20260312,610,32,22,600.09
927,20231120,45,14,31,7810.05
928,20230510,256,8,24,1676.02
929,20251228,293,11,28,9883.78
930,20240307,492,49,26,1522.04
931,20250328,601,22,26,282.85
932,20230801,565,8,27,707.4
933,20230414,1,40,25,2336.37
934,20250618,236,31,29,10345.74
935,20231203,193,1,28,3086.12
936,20230123,224,26,20,3216.28
937,20230220,629,6,24,3091.8
938,20240219,731,60,17,5836.89
939,20240425,414,30,22,2650.54
940,20230510,325,30,21,2881.36
941,20240109,412,5,30,1329.39
942,20240609,442,17,24,671.6
943,20240407,609,36,23,4223.34
944,20241122,494,43,28,8906.74
945,20241030,448,24,25,577.66
946,20260420,442,13,23,733.38
947,20240927,518,39,25,568.83
948,20250908,606,55,26,1307.29
949,20230108,13,23,29,2363.76
950,20230222,121,42,28,5881.97
951,20250120,587,1,19,3338.35
952,20231213,144,24,26,5338.51
953,20250321,26,58,19,5712.52
954,20241028,476,29,30,5270.38
955,20260407,771,12,17,1100.54
956,20260618,324,30,22,2835.43
957,20240228,103,39,32,3192.85
958,20240805,299,29,36,324.05
959,20241128,286,33,21,4789.83
960,20240831,57,48,27,500.53
961,20250307,226,55,27,6273.52
962,20240105,138,12,18,3813.44
963,20241119,93,24,25,1261.98
964,20240814,83,56,33,272.78
965,20240718,695,33,17,2679.71
966,20260617,115,51,22,3330.26
967,20251028,685,20,22,2776.62
968,20230622,239,11,24,3552.38
969,20241125,798,37,33,3668.48
970,20231102,490,47,24,1607.9
971,20241030,410,40,26,1790.19
972,20231106,126,33,19,1626.81
973,20240502,139,30,29,6806.64
974,20241119,245,26,22,2232.75
975,20241127,126,49,24,1654.24
976,20260307,490,51,33,1625.55
977,20260620,220,20,22,5242.55
978,20231110,761,47,28,8995.13
979,20230107,267,54,33,3291.36
980,20230926,782,41,34,2479.42
981,20250412,697,3,26,3031.3
982,20230829,376,49,27,4190.21
983,20260215,611,14,24,2680.95
984,20260524,607,33,24,3134.16
985,20260504,82,45,23,4168.66
986,20231107,150,9,32,2171.01
987,20260527,483,52,26,3381.57
988,20250422,642,40,28,1913.8
989,20260102,376,59,27,5487.87
990,20230508,584,4,37,9060.71
991,20250725,782,12,20,1520.28
992,20260510,239,35,30,3294.37
993,20240306,224,33,22,3240.08
994,20251212,266,30,26,4143.4
995,20231127,746,6,32,7461.47
996,20230201,675,58,25,6501.82
997,20230925,790,48,23,2415.67
998,20250724,537,23,24,2513.79
999,20230304,205,4,30,1994.42
1000,20240831,274,43,23,3563.91
1001,20260106,494,36,23,6449.86
1002,20230101,316,6,35,5055.68
1003,20250801,737,26,20,3639.33
1004,20240205,738,33,27,4339.56
1005,20260430,624,51,25,317.47
1006,20260111,478,44,29,6111.03
1007,20240117,506,58,24,991.95
1008,20230520,604,11,31,2710.9
1009,20230429,716,42,29,1990.18
1010,20251214,630,26,26,6926.28
1011,20230601,683,2,23,8518.04
1012,20240615,246,20,39,10071.3
1013,20230126,763,45,25,5268.94
1014,20230213,604,8,21,1421.95
1015,20231105,721,19,21,3845.78
1016,20250324,113,35,27,1987.3
1017,20230426,609,17,29,5491.27
1018,20260522,181,10,15,4020.98
1019,20260119,266,12,24,4604.59
1020,20240220,672,51,28,1748.11
1021,20240115,404,5,32,6120.65
1022,20250529,764,26,25,748.13
1023,20250816,427,16,22,8356.98
1024,20240915,174,5,33,5268.19
1025,20250731,119,41,36,8509.68
1026,20240317,759,30,23,3215.7
1027,20250302,713,42,26,5940.35
1028,20231011,38,15,26,639.74
1029,20260310,415,7,21,1376.04
1030,20240723,437,51,24,1340.02
1031,20250419,715,21,26,3778.91
1032,20241228,157,12,29,366.19
1033,20250217,727,28,30,716.52
1034,20240721,734,46,31,846.59
1035,20250708,436,16,20,5722.5
1036,20230731,378,9,24,3933.56
1037,20250922,431,58,32,728.26
1038,20240124,608,32,26,2290.56
1039,20240825,458,3,21,1400.28
1040,20250226,427,26,25,8154.78
1041,20250908,577,24,25,6014.78
1042,20240706,598,5,26,2224.62
1043,20240216,400,47,27,3871.91
1044,20250111,209,9,24,3844.2
1045,20241220,500,39,31,7205.37
1046,20230122,402,14,24,485.53
1047,20240814,533,1,32,3484.47
1048,20240904,184,32,19,4964.02
1049,20241227,388,46,31,4850.23
1050,20250402,766,40,27,4142.45
1051,20231130,353,3,31,4085.49
1052,20250117,712,7,23,2119.45
1053,20230824,636,52,29,3147.4
1054,20250920,239,11,24,3552.38
1055,20260212,454,5,24,5949.06
1056,20230730,622,59,23,1692.18
1057,20250926,29,27,28,3747.15
1058,20230413,255,37,25,6753.96
1059,20260605,285,46,19,2911.9
1060,20250716,561,30,23,3146.19
1061,20230930,634,23,27,2971.06
1062,20231109,759,34,24,3404.78
1063,20260610,271,42,22,2812.03
1064,20240201,345,54,28,5380.62
1065,20260603,575,44,31,4697.37
1066,20230321,306,14,15,3746.41
1067,20260124,208,33,21,2931.62
1068,20240211,754,20,21,7644.94
1069,20240630,458,23,25,2423.41
1070,20231210,637,28,21,1229.37
1071,20251024,333,55,25,7318.66
1072,20250126,262,58,24,4777.73
1073,20241031,754,56,30,8028.6
1074,20231223,745,25,16,2862.63
1075,20230310,18,14,32,1469.29
1076,20240816,44,2,28,4544.36
1077,20240420,265,59,22,4152.01
1078,20240414,101,18,27,5618.21
1079,20260627,35,24,26,346.65
1080,20250921,611,31,31,3477.73
1081,20231227,33,17,24,2693.68
1082,20240508,650,41,22,2220.51
1083,20260102,361,52,28,4739.5
1084,20251223,780,3,23,1028.49
1085,20230220,592,30,33,3615.12
1086,20241126,206,8,26,607.41
1087,20230316,278,17,24,4668.89
1088,20260517,67,60,31,5517.5
1089,20230809,533,12,26,3254.48
1090,20250721,609,22,31,4804.11
1091,20250531,429,46,24,3504.41
1092,20251004,40,50,23,3371.71
1093,20251017,565,38,31,890.27
1094,20230421,429,13,23,3888.19
1095,20240205,651,36,42,2113.54
1096,20240320,318,25,32,1092.67
1097,20241212,144,55,31,7178.22
1098,20260129,189,24,23,3885.94
1099,20241220,487,19,29,762.44
1100,20230717,668,52,28,2619.19
1101,20250511,15,11,18,2698.62
1102,20260130,653,48,26,4893.32
1103,20230414,130,35,29,1943.46
1104,20230312,355,31,25,3545.41
1105,20260629,304,38,18,916.27
1106,20250326,389,47,20,223.0
1107,20250313,769,48,28,2337.95
1108,20230601,613,23,20,768.86
1109,20240114,292,4,21,5492.69
1110,20250804,723,18,23,5846.74
1111,20230508,478,53,28,6786.88
1112,20250909,200,49,24,3401.83
1113,20231125,22,20,26,2443.09
1114,20251029,164,60,28,9319.95
1115,20251206,379,17,28,6517.21
1116,20260309,559,49,28,892.06
1117,20240823,512,33,26,1221.63
1118,20230206,111,44,19,4555.73
1119,20260101,410,33,34,2302.54
1120,20260206,317,48,28,6297.59
1121,20230921,625,44,28,8828.62
1122,20230607,153,27,26,1836.7
1123,20230105,589,45,33,1751.73
1124,20230216,650,20,17,2159.36
1125,20250228,353,50,26,3558.1
1126,20230602,181,44,22,5807.17
1127,20231201,113,26,32,2987.98
1128,20250205,2,24,32,2861.61
1129,20250605,450,26,29,8216.11
1130,20230317,651,7,28,1493.15
1131,20240907,25,21,28,1201.84
1132,20260312,601,27,17,233.4
1133,20250917,574,20,23,5998.51
1134,20260112,532,55,27,8217.02
1135,20241128,577,3,32,5366.76
1136,20251024,324,32,26,4668.39
1137,20230620,468,11,28,8263.46
1138,20260102,759,28,37,6734.29
1139,20231116,479,45,26,3983.94
1140,20230625,514,35,25,5259.95
1141,20250314,550,47,20,3238.53
1142,20240421,656,60,29,6190.33
1143,20260303,462,42,30,4652.88
1144,20240415,662,55,30,3974.88
1145,20260223,72,45,20,1448.61
1146,20230131,430,50,24,1384.02
1147,20240904,161,35,23,2878.62
1148,20231211,647,35,29,3310.19
1149,20260526,547,11,23,7538.3
1150,20250423,430,14,32,2896.74
1151,20230709,650,19,15,1571.72
1152,20250702,429,23,28,4553.08
1153,20260330,234,17,25,6059.1
1154,20250318,25,55,20,932.93
1155,20240108,508,23,20,5980.27
1156,20231009,204,23,33,3774.51
1157,20260119,440,48,33,3366.32
1158,20250905,33,21,27,3401.22
1159,20251010,345,50,32,5219.44
1160,20230309,456,10,25,4297.1
1161,20250728,11,25,26,1175.8
1162,20251110,231,25,31,4904.64
1163,20250227,752,17,31,1968.2
1164,20230526,213,2,24,5208.21
1165,20240918,764,38,22,593.7
1166,20230824,256,29,26,2102.82
1167,20240121,206,57,27,739.32
1168,20260527,408,11,20,1244.0
1169,20250329,776,43,30,2348.74
1170,20230927,416,9,23,1861.61
1171,20260322,487,27,17,477.35
1172,20250812,639,28,32,5336.51
1173,20240628,246,34,24,4326.58
1174,20251119,767,16,32,875.9
1175,20241029,631,21,26,5917.53
1176,20240610,485,29,20,1870.49
1177,20250722,695,17,22,3670.71
1178,20241107,775,10,29,4396.01
1179,20241216,180,38,23,407.5
1180,20230907,662,55,22,2914.91
1181,20241020,633,51,24,810.93
1182,20241129,621,36,33,5793.51
1183,20250701,41,15,32,5846.83
1184,20230201,77,60,19,3353.17
1185,20230206,490,32,29,2081.83
1186,20230118,456,50,27,3522.09
1187,20240428,766,36,38,5886.02
1188,20240325,686,57,17,2489.56
1189,20260228,327,50,24,450.25
1190,20230528,95,53,28,1900.36
1191,20230525,598,16,24,2447.57
1192,20230629,429,26,21,3213.94
1193,20230110,649,59,21,4252.13
1194,20241107,413,14,23,2125.43
1195,20240607,76,12,23,3853.61
1196,20241128,483,20,24,3588.66
1197,20240708,758,53,21,6498.83
1198,20260122,127,39,25,3891.52
1199,20241018,658,11,26,6007.06
1200,20251112,199,25,34,3593.34
1201,20240501,363,29,20,1693.9
1202,20241213,90,36,23,3872.63
1203,20251014,657,18,17,2287.35
1204,20231004,598,48,33,3302.75
1205,20251116,388,44,26,4198.46
1206,20231004,659,25,25,3439.51
1207,20230709,308,46,21,4356.61
1208,20230401,99,33,23,6007.96
1209,20240609,9,36,25,4205.51
1210,20231129,486,9,22,2826.69
1211,20231211,694,50,23,901.16
1212,20250828,438,37,30,1046.47
1213,20231106,72,37,30,3056.45
1214,20250719,420,1,23,1812.97
1215,20240226,714,51,29,508.63
1216,20250805,332,54,25,2131.22
1217,20240315,13,27,23,1766.68
1218,20240824,784,9,35,2486.59
1219,20230626,750,19,22,365.77
1220,20250127,732,57,22,1511.52
1221,20231104,369,19,29,2091.21
1222,20240915,193,55,26,4137.83
1223,20260605,498,36,20,4562.03
1224,20230109,190,51,27,728.44
1225,20230907,195,15,18,2720.33
1226,20241209,115,43,26,5614.84
1227,20251228,776,14,29,2536.6
1228,20250518,94,35,31,225.87
1229,20240911,44,27,23,3375.92
1230,20260213,178,15,24,3887.02
1231,20250518,230,22,25,867.53
1232,20241202,537,5,27,2600.55
1233,20241224,777,32,24,2387.99
1234,20240423,701,2,30,2607.91
1235,20230710,745,37,12,2198.64
1236,20251119,387,12,31,1511.78
1237,20240527,56,56,26,4530.32
1238,20251227,248,29,30,5149.37
1239,20230309,91,51,32,3591.76
1240,20251008,399,44,31,1250.93
1241,20260513,619,11,31,2497.6
1242,20250828,636,27,35,3847.6
1243,20231128,417,20,28,6071.1
1244,20231216,528,51,25,5355.45
1245,20260310,713,16,29,8605.02
1246,20230714,19,48,23,5200.63
1247,20260521,569,21,28,7615.65
1248,20251102,157,32,22,321.46
1249,20241004,443,1,24,5796.95
1250,20260625,555,21,32,3090.45
1251,20230215,582,47,32,10691.02
1252,20231129,700,33,26,2972.32
1253,20250322,148,23,18,395.39
1254,20231119,531,38,25,330.88
1255,20231104,265,48,27,6031.31
1256,20231109,785,57,32,6585.06
1257,20250922,763,16,18,5724.95
1258,20231021,784,43,27,2549.51
1259,20231207,784,24,25,2321.12
1260,20240515,44,21,19,3030.38
1261,20231027,34,47,28,4879.84
1262,20240904,323,20,15,2956.07
1263,20230406,663,49,22,3876.22
1264,20230204,195,3,27,3484.53
1265,20250426,187,15,21,3616.6
1266,20250928,479,29,24,4540.62
1267,20240104,2,1,20,1396.86
1268,20250702,459,46,27,843.79
1269,20250612,748,43,28,5652.33
1270,20250316,94,23,32,314.27
1271,20260416,262,7,27,5015.33
1272,20230904,660,53,27,273.81
1273,20230606,538,19,24,1525.15
1274,20231023,585,7,30,3825.18
1275,20260304,718,11,31,5578.28
1276,20231008,236,41,32,8616.76
1277,20260208,563,47,22,721.35
1278,20250313,122,49,24,2681.74
1279,20240607,151,30,24,6661.89
1280,20250224,284,10,25,313.01
1281,20241222,715,48,26,3969.41
1282,20260605,448,40,37,759.25
1283,20260619,449,56,36,533.14
1284,20251120,680,13,19,4482.56
1285,20251105,405,13,30,6104.26
1286,20251215,120,9,21,2475.63
1287,20240510,181,56,29,6494.77
1288,20260129,767,50,26,463.79
1289,20240406,759,21,21,4085.6
1290,20231027,97,21,20,5148.37
1291,20260612,223,20,20,5156.22
1292,20251021,622,25,31,2503.71
1293,20230428,779,50,23,1847.06
1294,20240813,607,19,31,4144.14
1295,20230712,395,1,33,8058.94
1296,20240711,655,18,26,1193.35
1297,20240603,644,15,24,7096.87
1298,20240128,54,29,33,3283.51
1299,20250408,177,27,32,1823.21
1300,20250810,633,37,25,1226.72
1301,20241101,181,12,23,5803.75
1302,20230505,5,21,18,2505.77
1303,20251128,580,56,19,3515.84
1304,20230403,585,12,27,3253.12
1305,20250408,583,15,16,1961.9
1306,20250101,327,2,29,793.67
1307,20250325,140,7,22,1808.23
1308,20230130,273,60,24,3414.77
1309,20230919,656,30,24,3891.47
1310,20260413,49,19,25,3623.55
1311,20240503,479,39,38,5668.69
1312,20240524,439,51,30,6167.77
1313,20250513,197,28,26,3132.33
1314,20251004,309,34,25,4202.08
1315,20230609,258,26,20,472.44
1316,20250706,71,6,23,1109.02
1317,20240728,373,60,20,3876.34
1318,20250221,207,46,28,8112.03
1319,20230617,240,32,19,787.93
1320,20240922,723,15,28,7381.81
1321,20260406,291,19,21,2750.21
1322,20231120,512,54,30,1376.2
1323,20260624,42,57,20,3718.31
1324,20260326,467,7,26,3379.73
1325,20260625,59,7,21,1174.48
1326,20240721,585,8,27,2843.17
1327,20240117,193,37,28,4090.79
1328,20250529,591,4,32,2936.96
1329,20250721,324,42,26,3842.95
1330,20241011,768,36,19,3547.66
1331,20230601,266,29,28,5437.53
1332,20240802,262,20,28,5933.63
1333,20250807,648,47,30,810.31
1334,20230222,425,21,24,3188.1
1335,20231012,218,2,22,3698.7
1336,20241218,464,5,25,4277.34
1337,20230712,130,29,29,2349.14
1338,20240818,342,59,24,1861.67
1339,20260207,370,43,31,6820.57
1340,20230123,717,54,27,709.57
1341,20250205,784,43,17,1605.25
1342,20250201,650,17,24,2600.29
1343,20230105,216,28,28,7519.65
1344,20250622,634,4,22,2345.3
1345,20251008,42,37,14,2929.89
1346,20241011,216,7,17,4468.24
1347,20241126,647,26,22,3185.71
1348,20230104,208,20,25,4330.93
1349,20250804,652,16,23,3459.59
1350,20230722,24,60,31,3167.15
1351,20250930,181,8,21,4631.31
1352,20260504,186,51,33,3713.28
1353,20251101,12,8,33,5597.32
1354,20260329,793,22,23,1959.78
1355,20230716,428,15,42,10975.2
1356,20230305,509,7,25,1760.96
1357,20230212,232,7,27,5984.28
1358,20240528,303,35,27,1754.87
1359,20240216,527,50,20,972.71
1360,20230319,323,47,27,4759.57
1361,20230731,113,54,30,2504.67
1362,20260312,728,30,29,426.47
1363,20250526,726,6,18,2928.8
1364,20250217,297,30,25,3115.73
1365,20230206,370,34,17,2782.87
1366,20240628,186,51,16,1800.38
1367,20250127,597,60,22,197.25
1368,20260606,227,27,25,5742.67
1369,20260220,15,36,25,3316.13
1370,20250727,12,20,19,4451.82
1371,20250610,93,34,28,1069.52
1372,20230828,482,1,19,905.95
1373,20241125,630,47,21,5687.07
1374,20230409,368,37,25,2606.61
1375,20230313,286,37,20,5406.74
1376,20241027,368,19,27,2431.41
1377,20250316,478,17,26,5393.69
1378,20240101,263,33,22,1381.04
1379,20231231,669,44,29,5737.37
1380,20251012,725,12,26,7257.29
1381,20230508,316,50,23,3339.14
1382,20260625,133,11,32,4202.05
1383,20241007,449,10,22,389.98
1384,20240908,214,27,23,5586.04
1385,20240526,362,49,19,3763.53
1386,20240420,357,43,28,797.04
1387,20250522,793,13,26,3084.47
1388,20250521,418,21,26,5231.79
1389,20230314,664,40,27,572.97
1390,20251101,44,45,24,2714.95
1391,20230718,538,9,31,1685.88
1392,20230908,704,54,42,558.51
1393,20230627,157,48,33,505.91
1394,20230622,62,51,19,4758.11
1395,20240617,786,52,19,1876.26
1396,20230426,260,35,34,5950.6
1397,20250427,376,25,22,4908.72
1398,20240403,204,47,25,2735.9
1399,20251127,256,41,31,2376.31
1400,20250817,420,50,21,1534.14
1401,20230620,151,60,30,10962.77
1402,20250827,66,37,23,4552.09
1403,20250319,48,58,24,1544.77
1404,20230425,334,33,24,4594.91
1405,20250212,162,40,31,986.89
1406,20230926,314,41,29,4948.21
1407,20251127,24,8,29,2368.05
1408,20230804,356,19,37,3492.65
1409,20240421,647,14,31,5347.8
1410,20240310,331,1,28,5117.95
1411,20250728,272,4,26,1386.7
1412,20240516,753,5,28,6566.95
1413,20230803,710,46,31,1209.02
1414,20250410,11,36,23,922.47
1415,20231117,98,10,34,8424.63
1416,20230902,193,53,21,3201.49
1417,20260222,235,26,28,7722.71
1418,20230714,768,2,37,8136.59
1419,20240425,398,9,29,1291.83
1420,20240308,399,35,27,872.18
1421,20230213,185,45,20,1672.7
1422,20230429,653,2,26,4740.41
1423,20241217,442,13,25,797.15
1424,20260228,760,57,23,5590.59
1425,20250830,717,18,26,630.66
1426,20240511,220,37,25,5690.0
1427,20241121,99,41,26,6697.01
1428,20240330,519,18,25,875.71
1429,20250322,484,23,22,282.4
1430,20260515,387,47,24,1263.98
1431,20240716,402,20,29,559.67
1432,20231208,299,58,28,282.4
1433,20230118,266,11,21,4547.66
1434,20241220,483,40,19,2327.66
1435,20231224,573,46,21,2295.25
1436,20240731,252,38,32,589.36
1437,20230130,571,9,24,4826.34
1438,20230403,50,39,29,4332.94
1439,20240411,720,42,24,6925.79
1440,20250708,139,34,31,7382.88
1441,20260509,700,42,27,3022.15
1442,20250310,732,40,27,1791.24
1443,20251114,757,49,37,2534.45
1444,20240818,395,19,36,10065.12
1445,20241129,285,28,27,4414.56
1446,20241215,255,48,19,5404.44
1447,20250331,781,13,27,1181.73
1448,20251128,214,6,26,4762.13
1449,20230514,435,19,32,5348.45
1450,20230308,548,16,22,4227.9
1451,20250619,638,7,25,693.33
1452,20240921,342,11,19,1621.79
1453,20240319,798,25,25,2713.84
1454,20260625,96,21,28,4892.64
1455,20260205,11,56,23,819.84
1456,20260430,73,25,24,4377.11
1457,20240101,398,1,16,727.46
1458,20231023,222,51,31,3617.21
1459,20241204,98,28,34,8575.07
1460,20230206,580,52,28,6130.47
1461,20260222,477,26,28,5563.51
1462,20241001,767,43,27,676.71
1463,20260513,423,34,26,423.54
1464,20240818,267,40,24,2492.75
