AdvertisingKey,DateKey,ProductKey,CampaignType,Impressions,Clicks,AdSpend,AdSales
491,20240114,637,Sponsored Products,665,5,6.4,11.9
492,20240417,397,Sponsored Brands,1537,5,6.53,30.42
493,20250220,184,Sponsored Products,1015,15,17.23,93.38
494,20240106,648,Sponsored Brands,677,4,2.94,12.77
495,20260318,343,Sponsored Products,189,0,0.0,0.0
496,20250208,2,Sponsored Brands,1574,14,12.96,57.42
497,20260210,684,Sponsored Products,636,2,3.48,13.1
498,20240225,174,Sponsored Products,1182,18,16.04,87.89
499,20250701,506,Sponsored Products,484,2,1.73,3.12
500,20230923,553,Sponsored Products,3954,19,12.13,52.15
501,20240617,716,DSP,4596,70,71.77,321.02
502,20260122,714,Sponsored Products,743,10,11.9,74.48
503,20241214,133,Sponsored Brands,3968,64,72.61,459.62
504,20260516,436,Sponsored Products,653,11,14.71,75.51
505,20240226,614,Sponsored Products,886,15,14.98,48.36
506,20230827,294,Sponsored Products,600,7,7.37,46.48
507,20250112,36,Sponsored Brands,5248,96,109.43,179.39
508,20250307,342,Sponsored Brands,727,12,10.19,56.36
509,20250628,507,Sponsored Display,1467,29,23.04,121.49
510,20230304,153,DSP,631,9,3.69,20.05
511,20240412,305,Sponsored Products,1373,27,12.92,48.65
512,20240627,159,DSP,1400,14,23.56,71.44
513,20230520,492,DSP,265,1,1.7,8.9
514,20250921,546,Sponsored Brands,297,1,1.61,8.34
515,20240403,494,Sponsored Brands,767,8,4.93,23.78
516,20251203,107,Sponsored Products,579,3,1.61,6.83
517,20260320,763,DSP,1210,5,5.11,14.1
518,20260203,608,Sponsored Brands,427,3,3.93,15.31
519,20250809,158,Sponsored Display,415,6,9.88,61.47
520,20251220,137,Sponsored Products,788,6,3.63,5.62
521,20260204,713,Sponsored Brands,2325,35,62.22,292.32
522,20241105,513,Sponsored Products,1786,17,20.16,73.45
523,20250526,553,Sponsored Products,1995,24,42.3,247.18
524,20240202,250,Sponsored Display,2057,27,16.19,81.08
525,20251002,16,Sponsored Products,1193,7,7.04,26.63
526,20250107,425,Sponsored Brands,244,1,1.14,6.15
527,20240930,279,Sponsored Products,1198,10,9.03,34.93
528,20230725,566,Sponsored Products,169,1,1.36,8.33
529,20251130,220,DSP,4081,72,94.04,583.72
530,20250924,219,Sponsored Products,873,11,13.55,80.28
531,20260315,95,Sponsored Products,436,7,10.96,55.89
532,20231213,466,Sponsored Products,4000,13,17.73,69.44
533,20230325,256,Sponsored Brands,696,12,6.51,20.38
534,20251129,521,Sponsored Products,2681,35,40.81,245.66
535,20250712,577,Sponsored Products,2004,21,13.62,41.81
536,20240401,479,Sponsored Display,734,3,4.25,9.29
537,20250603,247,Sponsored Products,2003,31,33.91,92.9
538,20250917,25,Sponsored Products,761,2,1.63,5.97
539,20251030,653,Sponsored Products,1218,22,14.34,85.74
540,20260203,426,Sponsored Products,1588,21,37.39,147.8
541,20260202,284,Sponsored Brands,321,6,6.36,16.08
542,20250207,594,Sponsored Products,1201,11,10.29,66.56
543,20250604,532,Sponsored Products,1149,8,5.74,18.21
544,20250113,573,DSP,2772,47,71.84,414.04
545,20250613,706,Sponsored Products,1600,27,34.0,201.56
546,20251008,542,Sponsored Products,4289,61,26.35,126.68
547,20250815,528,Sponsored Brands,345,5,6.59,23.55
548,20250905,464,Sponsored Display,1877,32,54.39,137.79
549,20260125,286,Sponsored Brands,468,4,6.45,41.27
550,20230308,5,Sponsored Products,4498,75,105.14,389.57
551,20230819,57,Sponsored Products,3736,67,79.05,471.78
552,20230527,493,Sponsored Products,337,6,7.0,37.09
553,20240202,778,Sponsored Display,543,4,5.56,26.04
554,20260117,532,Sponsored Products,497,3,4.76,18.32
555,20240718,429,Sponsored Products,285,2,1.21,3.2
556,20241013,193,Sponsored Products,499,2,1.41,5.43
557,20230616,445,Sponsored Products,1700,32,40.53,108.52
558,20250815,478,Sponsored Products,392,1,0.91,5.21
559,20260205,137,Sponsored Display,1380,18,20.76,40.25
560,20250218,190,Sponsored Products,3001,48,41.81,249.49
561,20250210,704,Sponsored Brands,4794,28,46.76,229.76
562,20230511,416,Sponsored Products,1023,16,11.4,44.2
563,20231127,265,Sponsored Products,1762,21,34.6,120.44
564,20230214,5,Sponsored Products,2744,29,26.76,52.56
565,20230105,237,Sponsored Products,1927,18,15.14,97.45
566,20260326,487,Sponsored Products,602,7,11.47,35.89
567,20260505,750,Sponsored Products,1026,4,3.04,10.26
568,20230911,750,Sponsored Brands,419,2,3.2,8.45
569,20260506,407,DSP,3075,53,84.45,154.28
570,20240403,467,Sponsored Products,1922,31,45.24,219.91
571,20250930,491,Sponsored Products,173,3,5.3,12.07
572,20230104,300,Sponsored Brands,3764,51,36.85,61.01
573,20230213,76,Sponsored Products,4546,89,68.1,388.48
574,20230912,75,Sponsored Products,1122,22,23.12,68.36
575,20240407,423,DSP,422,7,10.56,48.79
576,20260414,250,Sponsored Brands,1508,25,36.16,212.04
577,20240728,528,Sponsored Display,838,16,23.54,82.99
578,20240331,717,Sponsored Display,2622,39,36.7,210.97
579,20260406,379,Sponsored Products,407,7,5.36,9.3
580,20251124,670,Sponsored Brands,347,6,4.48,24.9
581,20250217,773,Sponsored Products,1041,15,26.68,44.03
582,20250621,377,Sponsored Products,1697,17,11.56,36.54
583,20241022,412,Sponsored Brands,2567,7,8.2,40.7
584,20231124,758,Sponsored Brands,6503,86,107.49,230.34
585,20250723,598,Sponsored Display,272,3,4.01,20.86
586,20231202,633,Sponsored Products,1859,23,24.83,95.67
587,20230201,185,Sponsored Display,2036,20,32.95,64.0
588,20240210,683,Sponsored Products,2216,31,48.36,246.86
589,20231031,24,Sponsored Products,855,13,12.33,57.84
590,20260207,678,DSP,2762,10,11.34,66.36
591,20260513,78,Sponsored Products,620,4,1.75,3.04
592,20251225,506,Sponsored Products,1154,11,16.24,86.26
593,20240826,578,Sponsored Products,4001,16,25.95,79.24
594,20231126,740,Sponsored Products,1813,23,19.49,80.81
595,20260518,457,Sponsored Brands,3101,24,23.83,124.8
596,20240114,67,Sponsored Products,1797,7,12.54,24.84
597,20260114,654,Sponsored Products,1410,7,9.32,37.9
598,20260215,407,Sponsored Products,794,15,23.48,82.21
599,20240307,569,Sponsored Products,1052,20,30.45,74.03
600,20230211,271,Sponsored Brands,1830,9,11.73,20.08
601,20260417,155,Sponsored Products,475,4,3.07,13.72
602,20260622,255,Sponsored Brands,1348,19,23.04,100.64
603,20250625,105,Sponsored Display,1301,15,8.18,35.93
604,20230131,290,Sponsored Products,1700,16,11.23,45.79
605,20250603,673,Sponsored Display,217,3,2.12,7.2
606,20250808,629,Sponsored Display,1098,11,18.24,27.49
607,20250710,782,Sponsored Products,1915,32,42.35,100.29
608,20260320,291,DSP,1278,19,11.49,20.16
609,20250320,420,Sponsored Products,1748,20,18.29,31.86
610,20230401,89,Sponsored Products,1404,27,37.25,202.92
611,20260210,673,Sponsored Brands,1589,19,23.34,63.12
612,20250317,638,Sponsored Display,95,0,0.0,0.0
613,20230228,783,Sponsored Brands,1441,16,9.18,26.2
614,20241127,346,Sponsored Products,7410,74,43.23,102.53
615,20250814,289,Sponsored Products,1225,22,9.55,26.29
616,20241122,175,Sponsored Brands,1923,12,15.45,60.6
617,20251018,49,Sponsored Brands,1774,18,9.17,57.99
618,20250606,527,Sponsored Brands,873,13,21.09,116.16
619,20231105,454,DSP,3852,24,39.54,205.92
620,20230813,92,Sponsored Display,1046,3,2.95,12.75
621,20240929,380,Sponsored Products,838,2,1.19,4.97
622,20230405,192,Sponsored Products,1889,30,46.88,266.8
623,20250914,388,Sponsored Brands,1585,29,12.06,54.65
624,20240615,582,Sponsored Products,2223,14,20.76,85.98
625,20250630,187,Sponsored Products,1859,32,49.05,271.03
626,20230211,117,Sponsored Brands,1438,17,23.49,78.66
627,20240724,629,Sponsored Brands,564,9,11.34,39.67
628,20230916,413,Sponsored Products,1242,22,21.61,59.88
629,20240518,559,Sponsored Products,670,10,13.63,74.77
630,20250408,233,Sponsored Brands,1553,4,2.96,12.79
631,20240705,388,DSP,1399,7,10.32,59.45
632,20231025,87,Sponsored Products,722,7,7.63,12.28
633,20250503,748,Sponsored Products,1270,8,3.35,17.76
634,20250602,380,Sponsored Products,905,12,18.37,39.19
635,20241003,761,Sponsored Products,2542,38,46.23,284.49
636,20250430,486,Sponsored Products,564,3,3.06,5.62
637,20260211,109,Sponsored Products,2588,19,28.29,103.19
638,20251206,601,DSP,449,2,1.25,7.0
639,20250929,62,Sponsored Display,3902,59,87.55,227.36
640,20250621,127,Sponsored Products,2906,45,26.33,128.46
641,20240604,155,Sponsored Products,259,3,1.84,6.51
642,20250224,287,Sponsored Products,1731,27,41.04,125.96
643,20230731,606,Sponsored Brands,2883,16,20.85,87.51
644,20250909,8,Sponsored Brands,974,7,8.96,24.87
645,20251210,512,Sponsored Brands,1346,26,45.81,166.54
646,20250615,707,Sponsored Brands,870,16,23.5,66.98
647,20260513,66,Sponsored Products,972,14,24.82,66.21
648,20231108,702,Sponsored Display,396,4,7.08,40.6
649,20250626,9,DSP,425,1,0.81,1.43
650,20240325,26,Sponsored Brands,1750,16,17.85,60.77
651,20240420,223,Sponsored Products,2737,24,38.68,143.12
652,20230623,511,Sponsored Products,329,1,0.89,2.15
653,20240805,411,Sponsored Display,555,5,3.18,9.05
654,20260621,208,Sponsored Products,1253,5,6.72,36.26
655,20230504,784,Sponsored Products,784,7,3.23,9.64
656,20240918,763,Sponsored Brands,1304,21,36.18,106.32
657,20241129,454,Sponsored Products,2315,38,62.19,272.72
658,20230617,229,Sponsored Products,2889,25,32.43,59.49
659,20250912,584,Sponsored Products,1352,5,7.82,23.04
660,20230901,43,Sponsored Display,3069,32,47.44,293.74
661,20240205,71,Sponsored Brands,787,15,22.1,139.22
662,20260112,234,Sponsored Products,1894,24,28.75,126.38
663,20251113,120,Sponsored Display,417,7,10.23,52.25
664,20241114,133,Sponsored Products,2142,24,28.56,93.72
665,20260627,481,Sponsored Products,1452,4,6.81,30.44
666,20260218,640,DSP,1590,16,26.69,70.16
667,20230108,484,Sponsored Products,1979,15,6.99,29.27
668,20231206,1,Sponsored Products,474,4,4.69,20.52
669,20230326,59,Sponsored Products,1391,18,29.35,144.77
670,20250813,87,Sponsored Products,1281,9,12.14,19.68
671,20240927,103,Sponsored Products,1241,6,7.18,38.91
672,20241015,123,Sponsored Products,751,6,4.2,26.3
673,20240602,327,Sponsored Brands,887,13,22.75,47.32
674,20240624,201,Sponsored Products,2008,9,13.12,81.42
675,20230706,141,Sponsored Products,875,9,14.71,27.99
676,20260210,237,Sponsored Products,2369,30,50.96,328.74
677,20260529,94,DSP,1366,6,6.88,24.39
678,20250407,240,Sponsored Products,2002,14,21.21,109.65
679,20231004,743,Sponsored Products,895,11,13.91,85.9
680,20241105,502,Sponsored Products,2669,31,54.72,142.77
681,20231101,101,Sponsored Products,329,6,4.52,24.57
682,20250625,133,Sponsored Display,780,11,17.71,94.81
683,20251012,540,Sponsored Display,149,1,0.44,1.4
684,20230127,488,Sponsored Products,844,10,8.32,14.74
685,20241207,200,Sponsored Display,2280,8,11.18,53.78
686,20250305,711,Sponsored Products,1359,20,30.45,86.26
687,20250621,505,Sponsored Products,3769,13,9.6,35.04
688,20230202,183,Sponsored Brands,2049,32,30.39,157.84
689,20240117,302,Sponsored Products,2595,48,65.88,122.85
690,20240513,350,Sponsored Products,1341,24,28.35,118.46
691,20230508,518,Sponsored Products,689,4,6.82,37.62
692,20260406,181,Sponsored Display,951,13,23.4,91.02
693,20250916,422,Sponsored Products,1668,17,10.57,52.16
694,20250313,629,Sponsored Display,1972,17,12.9,59.83
695,20240304,102,DSP,1172,15,8.53,48.21
696,20260104,109,Sponsored Products,3071,57,92.6,255.89
697,20250707,308,Sponsored Products,1225,10,15.18,93.0
698,20260202,642,Sponsored Products,1055,10,4.33,23.06
699,20240715,319,Sponsored Display,1000,12,6.07,14.75
700,20240627,216,DSP,1623,16,25.35,49.47
701,20230811,559,Sponsored Products,810,6,5.69,23.67
702,20240524,410,Sponsored Brands,1120,14,20.12,104.78
703,20250804,607,Sponsored Brands,1582,15,24.11,66.47
704,20251007,445,Sponsored Brands,755,8,10.27,36.85
705,20240530,459,Sponsored Brands,1723,15,7.18,30.29
706,20260221,645,Sponsored Display,1257,22,14.41,85.82
707,20240309,561,Sponsored Brands,4026,73,78.49,280.43
708,20230228,306,Sponsored Brands,4219,23,35.57,65.13
709,20240609,58,Sponsored Brands,6605,23,31.35,196.92
710,20251222,530,Sponsored Brands,1202,17,13.58,58.26
711,20260620,120,Sponsored Products,1864,15,12.18,49.37
712,20230113,700,DSP,302,2,3.28,9.3
713,20241127,508,Sponsored Products,3774,71,47.05,164.92
714,20251211,353,Sponsored Display,603,10,15.98,56.87
715,20250710,197,Sponsored Products,743,6,9.64,58.24
716,20241113,732,Sponsored Brands,265,4,4.61,15.38
717,20251225,229,Sponsored Display,3097,55,66.55,240.68
718,20250222,777,Sponsored Display,1942,16,14.07,29.33
719,20230318,514,Sponsored Display,705,10,4.87,23.5
720,20250604,241,Sponsored Brands,430,4,6.9,12.08
721,20240721,318,Sponsored Products,2787,51,56.98,325.22
722,20240505,390,Sponsored Brands,191,1,0.44,2.6
723,20230809,189,Sponsored Products,498,5,6.64,26.97
724,20250801,650,Sponsored Display,1711,32,50.69,109.67
725,20251202,294,Sponsored Products,4754,21,16.03,76.68
726,20230417,489,Sponsored Brands,3291,40,52.65,166.39
727,20250214,219,Sponsored Products,1481,23,26.94,65.4
728,20230323,241,Sponsored Products,1421,12,12.33,75.88
729,20250723,184,Sponsored Brands,476,4,1.69,6.87
730,20240329,148,Sponsored Products,5327,16,15.88,59.89
731,20231020,175,Sponsored Products,419,6,5.16,9.15
732,20260105,429,Sponsored Products,1866,35,17.69,95.16
733,20230727,142,Sponsored Brands,551,3,2.09,7.3
734,20241116,421,Sponsored Products,814,11,8.81,40.85
735,20230726,306,Sponsored Products,1435,13,17.78,27.96
736,20250221,549,Sponsored Products,1507,15,23.31,133.67
737,20251122,677,DSP,613,2,1.04,6.67
738,20260608,115,Sponsored Brands,1089,17,8.12,50.18
739,20241129,132,Sponsored Products,3140,30,33.74,75.31
740,20241031,689,Sponsored Products,3017,49,41.85,257.79
741,20241019,131,Sponsored Products,3817,54,77.12,399.13
742,20250423,372,Sponsored Products,1014,15,25.86,100.33
743,20241116,545,Sponsored Products,1101,7,4.84,29.61
744,20240403,181,Sponsored Products,2423,19,25.62,122.24
745,20240704,759,Sponsored Products,1428,9,14.61,42.64
746,20260605,770,Sponsored Products,2290,39,42.31,133.02
747,20231031,279,DSP,1949,20,33.24,138.9
748,20240814,540,Sponsored Brands,1377,14,18.62,57.76
749,20250122,329,Sponsored Brands,1840,19,12.53,35.75
750,20240618,599,Sponsored Brands,1095,7,10.06,31.43
751,20250815,164,DSP,2324,29,46.46,222.68
752,20260415,443,Sponsored Products,334,2,3.55,11.86
753,20250430,271,Sponsored Display,737,5,7.4,47.72
754,20240905,36,Sponsored Brands,834,16,27.44,54.93
755,20230602,779,Sponsored Products,2585,43,58.44,200.07
756,20260211,189,Sponsored Brands,509,6,7.21,20.91
757,20251019,16,Sponsored Products,846,5,5.66,16.25
758,20240225,581,Sponsored Brands,960,3,1.64,9.82
759,20231219,301,Sponsored Brands,6407,70,82.41,246.64
760,20230211,104,Sponsored Products,1108,14,10.42,41.11
761,20250222,506,Sponsored Products,1633,23,27.07,125.56
762,20250130,708,Sponsored Products,1461,8,10.67,49.73
763,20241116,525,Sponsored Brands,286,2,1.39,4.26
764,20240722,196,Sponsored Brands,1458,26,35.53,92.0
765,20230112,364,Sponsored Brands,3029,42,66.5,373.94
766,20230818,212,Sponsored Brands,264,3,4.89,23.77
767,20240415,206,Sponsored Products,1042,18,25.55,49.26
768,20250404,332,Sponsored Products,1769,18,30.05,160.53
769,20230216,132,Sponsored Products,2135,33,49.52,310.29
770,20240418,785,Sponsored Display,2051,21,29.28,187.94
771,20250512,589,Sponsored Products,2967,36,60.03,244.22
772,20250611,417,Sponsored Display,1835,16,14.08,50.35
773,20260101,109,Sponsored Display,157,1,1.37,7.03
774,20240220,487,Sponsored Products,3362,12,5.65,30.06
775,20250218,424,Sponsored Products,254,4,2.71,14.87
776,20250121,765,Sponsored Products,4240,83,99.96,285.85
777,20230606,131,Sponsored Brands,6521,123,69.77,279.18
778,20260102,556,Sponsored Display,723,7,11.67,20.72
779,20230311,780,Sponsored Products,1412,18,20.81,129.21
780,20240622,209,Sponsored Products,3622,41,25.09,136.52
781,20260508,750,Sponsored Products,1475,7,6.71,35.67
782,20240111,521,Sponsored Products,662,9,5.24,25.68
783,20230601,421,Sponsored Products,1081,17,28.38,149.51
784,20240207,85,DSP,174,0,0.0,0.0
785,20231130,102,Sponsored Brands,853,9,8.09,50.69
786,20230610,292,Sponsored Display,764,10,10.88,45.82
787,20250515,631,Sponsored Brands,489,5,5.78,36.86
788,20250805,68,Sponsored Products,3741,34,49.06,87.02
789,20260623,368,Sponsored Products,753,12,12.45,42.12
790,20240222,741,Sponsored Products,1359,7,8.17,45.76
791,20230831,606,Sponsored Brands,771,14,17.72,60.48
792,20240909,368,Sponsored Products,1131,14,9.44,27.44
793,20250520,31,Sponsored Display,702,8,9.25,41.52
794,20260321,549,Sponsored Brands,4132,44,34.32,120.98
795,20230821,80,Sponsored Products,2488,35,31.77,90.36
796,20231111,285,Sponsored Products,4031,73,68.5,209.44
797,20230705,540,Sponsored Products,2110,18,25.27,102.9
798,20250604,625,Sponsored Display,1679,20,18.37,79.87
799,20260408,40,Sponsored Products,2074,27,34.12,62.77
800,20240513,742,Sponsored Products,1388,18,32.32,114.53
801,20250421,561,Sponsored Brands,3215,13,7.53,15.18
802,20230316,131,Sponsored Products,1570,20,25.06,103.42
803,20250617,241,Sponsored Display,2222,36,61.54,331.66
804,20250722,531,Sponsored Products,428,6,10.79,60.98
805,20250822,223,Sponsored Brands,1231,23,15.92,95.0
806,20260210,582,Sponsored Products,2215,35,23.79,43.61
807,20250705,582,Sponsored Products,434,2,2.16,12.88
808,20230527,1,Sponsored Display,3230,31,48.8,312.16
809,20260310,627,Sponsored Products,871,6,9.94,51.13
810,20240312,197,Sponsored Products,1283,8,3.96,15.98
811,20260623,562,Sponsored Products,851,13,8.95,39.75
812,20260325,714,Sponsored Brands,2160,28,26.25,121.46
813,20250709,336,Sponsored Display,2046,8,14.06,72.76
814,20250201,698,Sponsored Display,1518,9,12.12,44.17
815,20240321,20,DSP,302,1,0.74,2.38
816,20250122,589,DSP,526,7,8.83,54.7
817,20250612,531,Sponsored Products,838,3,3.96,15.63
818,20241022,366,Sponsored Display,2366,36,46.43,106.2
819,20250223,92,Sponsored Products,1385,21,23.15,40.44
820,20240802,493,Sponsored Display,844,5,2.69,8.95
821,20250524,629,Sponsored Brands,4791,22,29.3,70.49
822,20250724,166,Sponsored Products,4327,78,135.07,611.8
823,20250706,447,Sponsored Products,1161,17,7.8,33.28
824,20250404,556,Sponsored Products,1905,10,7.43,31.21
825,20250826,305,Sponsored Products,1072,7,8.09,23.71
826,20231103,731,Sponsored Products,3050,28,36.03,125.62
827,20230722,635,Sponsored Products,1793,20,22.21,71.52
828,20260106,235,Sponsored Brands,3344,17,12.75,49.2
829,20250508,499,Sponsored Products,1013,9,14.22,76.32
830,20240907,331,Sponsored Brands,3676,64,26.37,152.92
831,20251206,564,DSP,1061,9,10.98,49.57
832,20230829,453,Sponsored Brands,3778,37,56.11,243.63
833,20250224,393,Sponsored Products,870,4,6.25,35.32
834,20250709,506,Sponsored Products,1076,12,17.22,56.1
835,20240326,234,DSP,418,5,6.62,15.83
836,20231008,86,Sponsored Brands,1661,8,12.25,21.11
837,20240223,684,Sponsored Products,2454,28,13.56,80.99
838,20230223,788,Sponsored Display,3795,42,37.64,183.21
839,20240906,135,Sponsored Brands,1016,19,23.48,99.82
840,20240918,91,Sponsored Products,1779,25,44.55,98.75
841,20250112,392,Sponsored Products,1238,20,13.97,30.27
842,20250313,84,DSP,289,2,2.6,16.0
843,20240811,603,Sponsored Products,4835,60,44.04,269.96
844,20230105,445,Sponsored Products,657,8,12.41,80.65
845,20231215,98,Sponsored Products,2206,17,19.4,104.86
846,20240609,618,Sponsored Brands,1656,15,14.48,81.99
847,20240404,419,Sponsored Products,970,6,6.09,18.86
848,20241030,347,Sponsored Display,231,3,4.27,23.23
849,20250831,613,Sponsored Products,976,16,21.37,125.69
850,20240711,250,Sponsored Display,10764,66,91.07,297.39
851,20250318,464,Sponsored Products,338,5,6.74,40.64
852,20250205,653,Sponsored Products,324,5,2.61,13.7
853,20250225,598,Sponsored Display,350,3,4.12,23.15
854,20260625,308,Sponsored Display,1787,11,8.65,34.87
855,20260319,311,Sponsored Display,231,1,1.26,6.69
856,20230905,580,Sponsored Products,757,10,17.7,78.22
857,20240814,488,Sponsored Products,1445,25,21.23,47.46
858,20260417,606,Sponsored Products,4594,57,32.41,172.53
