SalesKey,DateKey,ProductKey,VendorKey,RegionKey,WarehouseKey,CustomerSegmentKey,Units,Revenue,COGS,DiscountValue
459,20260215,402,31,2,4,1,4,86.64,45.52,0.0
460,20250304,785,51,4,7,2,2,544.4,209.46,0.0
461,20240626,776,56,1,6,1,5,468.25,211.65,0.0
462,20260204,538,120,6,5,1,4,328.55,185.52,17.29
463,20240811,425,96,2,6,4,6,887.66,482.7,46.72
464,20250131,168,147,2,2,1,4,559.44,366.48,0.0
465,20230906,360,145,3,9,2,4,555.67,371.88,29.25
466,20240319,283,15,3,7,2,7,1916.25,923.72,0.0
467,20240823,728,56,3,10,1,1,23.99,10.61,0.0
468,20230605,702,123,1,1,4,5,1172.43,581.75,130.27
469,20250329,762,48,2,6,3,2,445.36,286.26,111.34
470,20240207,563,26,1,1,1,5,205.7,120.55,0.0
471,20240430,141,97,1,6,3,4,896.36,372.12,0.0
472,20240613,381,99,1,10,1,2,440.78,256.6,110.2
473,20230222,343,99,6,2,2,3,50.02,21.06,2.63
474,20260530,428,27,1,4,2,3,1168.32,528.99,0.0
475,20250423,385,105,5,1,1,3,257.37,167.37,0.0
476,20240905,545,92,3,4,1,1,24.51,13.02,0.0
477,20250205,174,133,1,3,3,4,833.64,410.08,0.0
478,20230812,705,141,3,5,1,2,479.38,302.3,0.0
479,20240530,158,82,1,6,1,3,231.62,153.57,12.19
480,20250715,656,57,1,1,1,1,264.51,106.01,0.0
481,20260626,458,1,1,4,2,3,349.11,218.85,0.0
482,20251222,311,47,1,2,1,15,5407.5,2136.45,0.0
483,20251021,659,141,2,5,1,1,140.73,64.23,24.83
484,20240505,325,30,3,10,1,3,671.49,281.58,0.0
485,20230501,573,85,1,7,2,3,438.36,262.35,0.0
486,20230321,587,52,3,8,1,3,738.94,464.94,82.1
487,20230411,6,62,2,3,1,4,781.44,369.56,0.0
488,20230214,594,40,1,7,2,4,372.84,214.92,0.0
489,20260214,134,36,2,6,1,9,2696.49,1254.42,0.0
490,20240721,74,26,6,6,1,5,595.76,357.8,105.14
491,20240425,178,33,1,8,1,3,687.9,316.8,36.21
492,20231128,178,33,2,8,2,6,1303.4,633.6,144.82
493,20230824,46,7,1,10,4,6,2030.88,907.86,0.0
494,20260502,786,79,6,6,1,5,637.1,270.95,0.0
495,20231219,42,38,2,1,1,14,3442.88,1670.48,0.0
496,20250113,407,145,5,6,4,3,563.19,314.58,0.0
497,20240126,751,128,1,6,1,3,281.75,121.11,14.83
498,20240123,132,135,2,6,1,1,110.37,66.17,5.81
499,20250723,785,51,1,5,3,2,544.4,209.46,0.0
500,20240721,549,20,1,3,2,7,818.93,439.04,0.0
501,20250917,545,92,2,6,4,5,122.55,65.1,0.0
502,20260528,251,45,1,7,4,1,350.95,158.75,0.0
503,20240908,240,24,3,1,3,3,138.4,85.44,7.28
504,20250305,538,120,1,9,3,4,345.84,185.52,0.0
505,20251215,421,111,3,1,4,9,668.57,342.36,74.29
506,20250402,320,129,1,10,1,1,204.9,127.58,0.0
507,20240514,215,87,6,2,1,5,853.24,440.55,44.91
508,20250305,556,98,1,2,2,4,1361.36,573.48,0.0
509,20260120,9,57,1,10,1,1,205.42,96.68,22.83
510,20230825,498,130,5,9,2,1,309.5,138.79,0.0
511,20251127,361,141,1,5,1,11,2402.51,1636.14,0.0
512,20250323,587,52,2,3,3,4,1094.72,619.92,0.0
513,20241120,580,105,2,5,2,1,282.51,116.71,0.0
514,20231029,754,103,2,4,3,8,2288.05,1301.52,980.59
515,20250429,84,85,3,7,4,1,73.96,29.26,0.0
516,20240509,34,68,1,5,1,5,1093.35,479.8,0.0
517,20250224,190,26,2,10,1,3,138.12,55.41,0.0
518,20260604,11,85,2,4,3,3,163.26,86.49,0.0
519,20250826,382,114,2,2,1,2,96.75,39.32,5.09
520,20250605,248,16,1,1,4,2,459.56,316.94,0.0
521,20251222,638,6,3,10,1,11,351.55,193.82,39.06
522,20230311,308,114,6,5,1,7,1941.45,998.06,0.0
523,20240211,739,62,1,2,2,3,671.54,432.99,74.62
524,20240706,483,45,2,10,3,3,503.46,315.9,0.0
525,20250330,450,7,1,10,2,7,2529.59,1231.72,0.0
526,20240731,431,12,1,5,1,7,190.33,83.44,0.0
527,20250730,361,141,1,9,1,1,218.41,148.74,0.0
528,20250807,388,113,2,9,1,1,188.25,108.91,20.92
529,20230202,489,73,2,4,1,3,776.13,327.18,0.0
530,20260419,57,27,2,4,3,6,124.14,56.88,0.0
531,20240107,423,44,1,3,4,3,78.57,35.91,0.0
532,20250619,69,32,2,8,1,3,605.04,337.11,0.0
533,20251119,694,16,2,1,1,5,263.4,168.6,65.85
534,20230318,800,41,2,8,1,1,117.95,92.54,20.81
535,20251021,718,138,1,2,1,3,648.06,302.34,0.0
536,20260607,173,4,6,9,1,4,1411.16,711.84,0.0
537,20251023,542,92,4,4,1,4,379.14,237.08,94.78
538,20231126,43,81,6,6,3,4,464.61,365.08,81.99
539,20250917,611,21,6,9,1,4,478.4,206.88,0.0
540,20230430,33,121,1,6,1,3,443.04,224.22,0.0
541,20240313,199,91,1,8,1,2,216.21,112.44,38.15
542,20250728,388,113,3,8,2,3,596.13,326.73,31.38
543,20251212,375,140,1,1,1,1,46.16,32.28,0.0
544,20250217,425,96,2,10,1,4,622.92,321.8,0.0
545,20260306,159,148,1,6,3,4,553.36,237.88,0.0
546,20231023,78,1,3,8,1,5,514.5,409.0,220.5
547,20231120,651,123,1,1,1,4,273.12,175.28,0.0
548,20240919,409,14,1,5,2,2,439.64,226.0,0.0
549,20250419,503,81,3,6,1,3,954.06,376.5,0.0
550,20240916,200,82,2,1,1,3,625.34,330.81,110.35
551,20250223,608,119,2,8,3,5,515.8,232.6,0.0
552,20240805,780,125,1,6,1,2,156.08,89.22,0.0
553,20250214,619,125,3,9,3,2,174.1,98.86,19.34
554,20251106,110,92,1,3,3,1,256.46,121.02,28.5
555,20250203,195,97,6,5,1,5,900.92,771.65,225.23
556,20251023,656,57,1,8,1,4,952.24,424.04,105.8
557,20250820,583,111,3,2,1,6,877.15,642.06,219.29
558,20251119,165,49,3,9,1,3,669.12,282.6,0.0
559,20260607,284,14,4,1,1,4,63.88,27.32,0.0
560,20231130,512,91,1,7,1,11,611.86,368.17,107.98
561,20230711,103,7,4,7,1,9,1295.91,1037.07,228.69
562,20250303,390,5,1,4,1,1,246.86,102.66,12.99
563,20260501,435,100,1,9,2,6,1364.4,778.74,0.0
564,20260205,780,125,1,3,3,8,624.32,356.88,0.0
565,20230828,126,117,1,9,1,4,477.0,277.48,0.0
566,20230807,394,149,3,4,1,5,798.95,480.75,0.0
567,20241220,24,102,2,2,3,5,633.0,424.5,0.0
568,20241006,431,12,5,7,3,6,163.14,71.52,0.0
569,20230530,242,146,1,10,1,4,686.68,269.48,0.0
570,20260616,309,4,3,2,1,1,270.23,141.98,0.0
571,20241029,20,40,4,7,4,5,274.9,182.25,0.0
572,20240216,57,27,3,1,1,4,74.48,37.92,8.28
573,20230327,132,135,1,7,1,3,348.54,198.51,0.0
574,20250304,584,143,1,4,3,6,1547.6,928.8,273.1
575,20250527,330,58,1,5,1,4,1037.38,560.04,115.26
576,20250821,503,81,2,4,1,5,1590.1,627.5,0.0
577,20230106,406,122,6,3,1,2,353.28,141.42,0.0
578,20250615,800,41,1,6,1,1,138.76,92.54,0.0
579,20231001,189,65,2,2,2,5,1027.7,449.75,0.0
580,20240502,370,143,1,1,1,6,1579.08,686.46,0.0
581,20241207,218,19,2,6,1,3,552.02,224.13,29.05
582,20250906,751,128,1,10,1,5,494.3,201.85,0.0
583,20250909,441,69,1,5,1,4,1338.88,648.76,0.0
584,20250424,787,101,2,7,1,1,189.2,94.0,33.39
585,20251212,162,98,1,4,1,3,130.83,58.92,0.0
586,20240421,637,25,2,8,1,5,366.8,201.2,0.0
587,20230909,373,55,1,1,1,6,1441.02,897.9,0.0
588,20240310,235,59,6,6,1,4,1196.12,595.08,211.08
589,20260427,562,57,4,1,1,2,377.54,224.2,0.0
590,20250115,250,117,5,10,1,2,447.24,268.14,0.0
591,20231019,484,134,3,9,1,3,41.61,25.32,4.62
592,20240918,653,100,2,9,2,2,420.1,166.14,0.0
593,20260408,294,71,2,4,3,6,2186.04,1057.8,0.0
594,20241225,754,103,2,3,1,2,735.44,325.38,81.72
595,20250206,602,96,4,1,1,3,255.39,111.0,0.0
596,20240814,400,145,2,9,1,1,179.93,74.96,0.0
597,20231024,482,96,2,9,1,7,441.91,284.62,77.98
598,20240604,723,46,5,10,1,4,1571.6,694.96,0.0
599,20230307,118,25,4,4,1,4,1641.52,686.76,0.0
600,20240616,664,125,5,4,3,4,116.28,81.88,0.0
601,20230916,502,10,1,8,2,3,1075.92,439.05,0.0
602,20241117,184,124,2,10,1,6,1835.58,762.48,0.0
603,20240506,746,104,1,4,2,3,1004.37,523.59,177.24
604,20230319,296,148,2,10,2,4,327.14,137.16,17.22
605,20250215,648,146,4,3,1,3,101.67,63.54,0.0
606,20260309,251,45,2,6,1,5,1754.75,793.75,0.0
607,20230306,262,106,1,5,4,3,713.52,380.7,0.0
608,20230111,382,114,4,7,2,2,101.84,39.32,0.0
609,20250523,90,65,2,3,1,2,456.92,295.88,0.0
610,20240924,537,74,1,9,1,3,377.22,230.13,0.0
611,20250531,16,37,5,4,1,3,365.76,234.66,0.0
612,20240222,738,140,3,7,1,3,671.55,407.01,0.0
613,20230201,29,108,2,3,1,1,170.48,84.11,0.0
614,20250626,373,55,1,8,3,5,1080.76,748.25,120.08
615,20251121,538,120,3,5,1,5,432.3,231.9,0.0
616,20250923,24,102,1,8,1,1,126.6,84.9,0.0
617,20250312,573,85,3,6,1,5,694.07,437.25,36.53
618,20230923,214,22,4,10,4,6,1856.34,1063.14,0.0
619,20250103,751,128,2,8,1,6,593.16,242.22,0.0
620,20250426,128,60,4,10,1,4,167.04,109.72,0.0
621,20230308,161,117,2,8,3,3,607.56,310.5,0.0
622,20230723,382,114,2,6,2,5,254.6,98.3,0.0
623,20260219,711,106,2,2,2,2,178.7,99.02,0.0
624,20240427,711,106,1,6,4,3,254.65,148.53,13.4
625,20241204,406,122,2,9,1,1,158.98,70.71,17.66
626,20260110,469,35,1,7,4,8,1290.96,912.48,0.0
627,20230514,625,29,1,9,1,4,1470.35,672.36,163.37
628,20240319,189,65,1,1,2,1,184.99,89.95,20.55
629,20230220,208,65,3,4,1,3,583.29,289.62,0.0
630,20260312,97,141,2,9,1,2,603.56,297.76,0.0
631,20260218,597,17,5,6,3,1,11.11,6.5,0.0
632,20250530,268,10,3,8,1,4,301.92,185.24,0.0
633,20250212,313,106,2,9,1,3,435.66,174.51,0.0
634,20250531,615,39,2,3,1,4,431.48,222.92,0.0
635,20230505,286,147,2,3,1,4,1270.68,521.8,0.0
636,20230505,178,33,6,8,1,3,651.7,316.8,72.41
637,20230123,143,10,4,5,1,1,275.87,159.14,0.0
638,20240124,418,124,2,2,2,4,943.6,628.96,0.0
639,20260603,128,60,1,2,4,1,37.58,27.43,4.18
640,20240717,194,84,3,10,1,1,314.56,174.99,0.0
641,20250625,634,80,1,4,1,5,660.5,321.3,0.0
642,20251106,460,39,3,4,4,5,420.85,171.45,0.0
643,20240425,276,141,1,9,1,3,200.1,112.92,0.0
644,20240919,381,99,1,7,3,4,1101.96,513.2,0.0
645,20241021,123,92,2,9,4,3,313.6,236.97,55.34
646,20250225,410,47,1,1,1,3,282.96,172.77,0.0
647,20250729,100,91,5,6,3,5,286.7,173.8,31.86
648,20241223,353,37,1,8,1,13,2840.5,1615.77,149.5
649,20251021,799,144,1,7,2,5,775.58,488.5,86.18
650,20251014,726,65,2,8,1,3,742.1,394.02,82.46
651,20251205,526,65,1,10,1,1,15.92,7.65,1.77
652,20231005,269,68,6,1,3,1,15.66,10.85,0.0
653,20250223,2,35,3,8,1,4,435.16,296.88,0.0
654,20230624,292,128,4,6,2,3,972.33,426.42,0.0
655,20240411,126,117,1,5,2,2,238.5,138.74,0.0
656,20260628,42,38,1,8,1,8,1967.36,954.56,0.0
657,20251004,234,114,1,10,1,6,1913.4,784.08,0.0
658,20251010,440,141,2,5,4,1,113.85,66.76,0.0
659,20240824,740,138,2,3,1,5,1196.5,694.85,0.0
660,20240823,177,58,4,2,1,4,290.32,184.88,0.0
661,20240705,444,131,2,7,1,3,651.53,367.08,162.88
662,20250901,267,91,1,5,1,5,711.4,411.05,0.0
663,20251129,122,52,1,7,1,6,1159.92,692.64,0.0
664,20240311,678,78,2,5,1,2,266.62,102.64,0.0
665,20250123,318,127,5,7,1,4,164.36,99.36,0.0
666,20250209,31,55,1,7,2,3,801.42,342.48,42.18
667,20240517,779,134,1,3,1,4,539.88,324.84,0.0
668,20230729,678,78,3,6,1,9,1079.81,461.88,119.98
669,20241127,35,88,1,9,1,13,210.86,148.33,0.0
670,20241003,195,97,2,4,1,2,450.46,308.66,0.0
671,20240509,73,115,4,1,1,2,438.94,179.3,0.0
672,20230831,1,55,6,5,2,6,691.31,500.1,76.81
673,20251120,395,141,3,10,1,5,1901.95,808.4,0.0
674,20231126,458,1,3,7,1,4,395.66,291.8,69.82
675,20260524,393,31,1,5,1,8,179.44,76.72,0.0
676,20250122,158,82,6,6,1,3,243.81,153.57,0.0
677,20250416,410,47,4,9,1,2,188.64,115.18,0.0
678,20231029,245,21,2,1,3,5,647.25,297.75,0.0
679,20240904,321,26,1,6,1,4,1294.96,681.36,228.52
680,20230322,167,131,1,5,4,4,944.2,410.36,0.0
681,20251229,301,85,1,5,2,3,725.4,363.12,0.0
682,20241110,50,37,1,5,3,3,761.01,297.78,0.0
683,20230807,315,29,1,2,1,5,1481.05,615.7,0.0
684,20231219,344,74,1,5,3,3,258.94,218.22,64.73
685,20250326,75,41,3,7,1,6,705.18,274.86,0.0
686,20250626,344,74,1,4,1,4,431.56,290.96,0.0
687,20250515,585,114,3,5,2,2,277.54,175.24,48.98
688,20250316,271,116,6,7,1,7,1145.47,544.74,127.27
689,20231107,49,70,5,10,2,2,354.96,230.4,39.44
690,20250711,387,116,1,8,1,12,792.96,438.0,0.0
691,20250907,400,145,2,5,1,5,899.65,374.8,0.0
692,20260219,62,41,4,9,1,3,1282.05,515.01,0.0
693,20250430,726,65,5,7,3,4,1099.4,525.36,0.0
694,20230423,389,104,5,4,2,3,37.77,20.01,4.2
695,20241003,37,93,1,8,4,3,1224.63,534.3,0.0
696,20250422,539,50,5,1,1,3,820.54,460.23,43.19
697,20251020,706,81,3,3,3,2,232.8,166.42,41.08
698,20230722,209,126,3,9,3,8,2037.2,941.28,0.0
699,20240714,332,131,2,9,1,3,291.86,195.21,72.97
700,20251023,584,143,2,10,1,1,303.45,154.8,0.0
701,20250926,420,100,2,2,3,7,859.46,454.93,0.0
702,20230609,273,24,1,5,3,3,476.04,279.66,52.89
703,20240309,154,74,2,3,2,4,926.68,616.32,102.96
704,20241116,138,113,1,4,1,5,1435.35,849.9,0.0
705,20250131,416,124,2,8,1,1,128.68,51.78,0.0
706,20250621,441,69,2,7,1,2,669.44,324.38,0.0
707,20241024,715,67,4,2,1,6,1022.34,423.9,0.0
708,20250702,623,45,1,8,1,1,190.11,96.96,0.0
709,20240627,67,22,3,2,3,4,882.2,589.64,0.0
710,20251018,787,101,1,8,1,5,1112.95,470.0,0.0
711,20231111,104,68,1,1,3,2,285.32,163.84,31.7
712,20240227,615,39,1,1,1,3,323.61,167.19,0.0
713,20260416,545,92,1,6,1,5,122.55,65.1,0.0
714,20250120,201,41,2,8,1,1,169.95,77.73,8.94
715,20240120,104,68,6,10,1,4,602.34,327.68,31.7
716,20250310,547,30,1,6,1,3,1121.36,522.72,59.02
717,20250302,366,53,2,6,1,8,2155.5,1344.72,923.78
718,20251028,300,46,3,8,2,4,376.8,194.2,0.0
719,20260328,542,92,2,8,1,5,592.4,296.35,0.0
720,20240428,44,40,2,1,1,6,1009.69,531.48,112.19
721,20230908,549,20,6,1,1,4,421.16,250.88,46.8
722,20250802,119,60,2,7,1,3,1001.61,521.94,0.0
723,20240209,467,119,3,1,2,2,332.88,172.08,0.0
724,20230712,539,50,2,4,1,24,6909.84,3681.84,0.0
725,20250407,143,10,2,9,3,1,234.49,159.14,41.38
726,20230718,288,83,2,4,1,1,29.26,16.48,0.0
727,20230612,134,36,2,1,1,5,1423.15,696.9,74.9
728,20240812,413,54,3,9,1,2,197.88,115.22,0.0
729,20240101,239,60,2,7,1,12,2132.28,844.92,0.0
730,20260624,434,128,6,7,2,1,129.71,92.05,6.83
731,20251118,546,121,1,2,1,4,248.37,170.28,13.07
732,20251014,81,119,1,1,1,2,549.88,355.32,0.0
733,20260429,164,125,2,10,2,1,391.84,170.44,20.62
734,20231031,268,10,1,5,1,1,71.71,46.31,3.77
735,20230529,446,52,1,10,1,5,236.9,101.4,0.0
736,20250909,182,147,3,4,1,2,322.86,165.36,0.0
737,20230329,600,32,2,7,1,1,66.54,27.47,0.0
738,20240610,111,150,1,9,1,3,931.77,401.22,0.0
739,20260315,587,52,3,1,3,6,1642.08,929.88,0.0
740,20230516,103,7,4,5,3,2,304.92,230.46,33.88
741,20231114,456,7,1,9,1,3,657.72,337.47,0.0
742,20231124,218,19,1,7,1,4,619.81,298.84,154.95
743,20260620,76,123,2,5,1,6,1294.07,650.1,68.11
744,20230205,774,75,1,9,1,7,667.26,339.92,35.12
745,20240324,25,47,1,1,3,3,150.96,60.36,0.0
746,20240210,790,145,4,8,2,7,574.38,418.46,246.16
747,20260328,115,134,2,5,2,5,1291.6,838.9,0.0
748,20260102,43,81,3,7,4,7,813.07,638.89,143.48
749,20241128,35,88,2,2,1,22,356.84,251.02,0.0
750,20250530,317,122,4,7,1,2,401.63,285.88,100.41
751,20230518,42,38,5,2,1,3,590.21,357.96,147.55
752,20241003,200,82,4,9,1,1,245.23,110.27,0.0
753,20250705,449,113,1,7,3,4,90.44,45.28,0.0
754,20230117,623,45,2,7,1,1,190.11,96.96,0.0
755,20241017,504,21,4,1,1,4,98.12,60.84,0.0
756,20240509,18,12,4,8,3,1,39.33,28.64,9.83
757,20260527,547,30,1,10,2,1,393.46,174.24,0.0
758,20240925,763,84,3,10,1,2,696.72,332.1,0.0
759,20251125,610,4,3,3,1,4,114.98,64.52,12.78
760,20250820,131,133,2,6,1,2,49.08,21.38,0.0
761,20251109,265,10,3,2,3,5,1246.55,731.3,0.0
762,20251229,493,5,3,10,3,5,411.48,254.1,45.72
763,20251121,749,93,1,3,4,4,810.92,328.36,0.0
764,20250411,170,12,1,9,1,4,1346.64,660.24,0.0
765,20250818,734,71,2,4,4,1,32.86,22.7,3.65
766,20251111,625,29,3,9,4,8,2287.21,1344.72,980.23
767,20230102,594,40,2,1,1,2,186.42,107.46,0.0
768,20230613,587,52,2,4,1,6,1559.98,929.88,82.1
769,20230519,84,85,2,3,1,4,281.05,117.04,14.79
770,20240926,67,22,2,6,1,5,1102.75,737.05,0.0
771,20251027,591,43,6,3,1,4,454.92,317.56,0.0
772,20260413,545,92,3,10,1,2,49.02,26.04,0.0
773,20250405,470,84,3,10,1,5,931.15,470.3,0.0
774,20240921,306,8,5,5,1,6,1604.46,854.82,0.0
775,20250528,520,98,1,8,3,6,2170.14,884.7,0.0
776,20240603,563,26,3,5,1,3,123.42,72.33,0.0
777,20231116,305,38,4,5,1,3,549.96,367.29,0.0
778,20230810,414,6,1,7,1,4,786.16,420.08,0.0
779,20250715,529,129,4,2,2,4,295.84,152.76,0.0
780,20230417,743,118,3,6,1,2,653.41,358.9,34.39
781,20260412,668,18,2,3,1,7,844.9,346.22,0.0
782,20251204,612,56,4,2,3,5,1223.7,724.1,0.0
783,20241213,612,56,2,9,1,1,244.74,144.82,0.0
784,20250810,483,45,1,9,1,1,167.82,105.3,0.0
785,20260526,715,67,2,6,1,2,323.74,141.3,17.04
786,20240627,513,22,2,10,3,2,510.46,241.42,0.0
787,20250524,320,129,1,1,1,4,737.64,510.32,81.96
788,20230330,342,48,2,10,1,6,614.82,345.06,0.0
789,20240723,628,69,2,10,1,2,235.4,162.58,0.0
790,20250922,466,22,2,2,1,3,896.78,448.32,47.2
791,20231202,194,84,1,5,1,6,1887.36,1049.94,0.0
792,20260103,733,109,5,1,1,10,2183.0,1208.7,0.0
793,20230823,239,60,2,5,1,5,844.03,352.05,44.42
794,20231101,300,46,1,6,2,3,282.6,145.65,0.0
795,20240420,333,54,2,1,1,8,2400.08,1232.4,126.32
796,20230219,593,5,4,7,1,6,2091.0,1039.92,0.0
797,20251119,484,134,2,8,1,2,29.28,16.88,1.54
798,20251029,784,25,6,9,2,1,107.3,54.58,5.65
799,20250930,97,141,4,6,1,2,603.56,297.76,0.0
800,20240312,621,118,1,10,3,1,238.21,138.6,0.0
801,20251001,46,7,2,10,1,3,1015.44,453.93,0.0
802,20250501,105,131,3,4,1,6,2281.14,980.22,0.0
803,20250821,2,35,1,3,1,4,435.16,296.88,0.0
804,20230819,97,141,2,4,3,8,2414.24,1191.04,0.0
805,20251209,42,38,1,6,1,5,1229.6,596.6,0.0
806,20240512,20,40,2,9,4,4,219.92,145.8,0.0
807,20240223,508,14,1,9,1,3,1076.88,449.55,0.0
808,20240916,529,129,1,4,2,1,73.96,38.19,0.0
809,20241210,511,34,1,7,1,1,114.7,73.19,0.0
810,20230322,503,81,1,3,1,2,636.04,251.0,0.0
811,20241106,319,19,3,3,1,3,850.53,407.67,0.0
812,20240622,138,113,1,7,1,3,775.09,509.94,86.12
813,20240305,294,71,2,9,1,2,692.25,352.6,36.43
814,20250224,317,122,2,10,2,3,753.06,428.82,0.0
815,20240229,523,24,5,6,1,4,576.27,253.48,30.33
816,20260114,180,47,3,4,2,3,75.18,50.37,0.0
817,20241209,383,119,1,3,3,1,55.74,33.02,0.0
818,20260603,138,113,4,3,1,1,287.07,169.98,0.0
819,20241204,260,90,5,4,1,4,1132.8,692.28,0.0
820,20250210,36,46,1,3,1,4,858.56,569.6,0.0
821,20241008,731,77,2,5,1,2,850.92,332.12,0.0
822,20230328,9,57,1,2,1,4,913.0,386.72,0.0
823,20240812,121,115,4,9,2,5,1419.39,885.65,74.7
824,20250501,54,116,1,9,1,4,532.8,333.76,0.0
825,20230413,753,77,2,3,3,1,290.87,123.0,15.31
826,20260505,176,30,2,10,4,2,294.84,169.66,15.52
827,20230227,773,95,3,5,2,1,44.0,26.94,4.89
828,20230728,2,35,1,2,1,6,652.74,445.32,0.0
829,20251126,657,133,2,4,1,3,592.69,370.44,31.19
830,20260104,403,8,2,9,2,4,842.16,369.72,0.0
831,20230731,195,97,4,2,1,6,1351.38,925.98,0.0
832,20250516,583,111,2,8,1,3,548.22,321.03,0.0
833,20240320,640,3,1,2,3,4,604.64,237.16,0.0
834,20230512,752,29,2,8,1,2,142.02,81.72,25.06
835,20240524,364,89,2,7,1,3,147.95,73.77,26.11
836,20241027,490,125,1,5,1,3,252.18,153.93,0.0
837,20240421,434,128,3,6,3,5,648.56,460.25,34.14
838,20241004,569,108,1,6,1,2,637.72,307.92,0.0
839,20241104,749,93,3,4,2,4,689.28,328.36,121.64
840,20230416,188,69,2,7,1,4,1106.0,426.28,0.0
841,20230418,798,89,1,2,1,1,130.63,52.43,0.0
842,20260531,148,60,1,2,2,6,158.22,79.74,0.0
843,20250411,417,69,2,9,1,3,693.55,437.37,36.5
844,20251115,84,85,3,9,2,2,125.73,58.52,22.19
845,20230902,550,83,4,1,1,4,568.88,362.64,243.8
846,20250320,166,116,1,1,1,1,263.69,137.19,13.88
847,20260613,103,7,1,6,1,3,508.2,345.69,0.0
848,20240127,203,94,2,7,3,4,1431.76,631.08,0.0
849,20260601,696,45,1,1,1,8,1449.52,621.84,0.0
850,20230303,71,49,2,5,1,3,232.13,128.46,12.22
851,20230316,444,131,3,5,4,4,1085.88,489.44,0.0
852,20240724,700,87,1,6,2,1,159.22,96.94,0.0
853,20250613,92,26,6,3,1,3,582.41,330.63,145.6
854,20240821,254,45,5,4,1,5,364.04,200.4,91.01
855,20231209,75,41,2,2,1,5,499.5,229.05,88.15
856,20240830,59,84,1,7,4,2,143.22,73.28,0.0
857,20250822,27,16,3,4,4,4,443.92,171.72,0.0
858,20240702,503,81,2,6,1,2,636.04,251.0,0.0
859,20230929,440,141,2,9,1,4,455.4,267.04,0.0
860,20230728,613,99,1,9,1,3,138.45,60.3,0.0
861,20260412,652,133,5,9,4,8,1318.0,663.28,0.0
862,20240617,359,96,1,5,4,3,470.28,192.93,0.0
863,20241023,190,26,3,10,1,5,230.2,92.35,0.0
864,20251119,13,137,3,8,1,1,97.85,67.9,0.0
865,20240531,147,3,2,1,1,3,145.75,100.11,16.19
866,20240102,480,38,2,1,1,6,1787.86,1034.82,766.22
867,20230530,166,116,1,6,2,1,277.57,137.19,0.0
868,20231113,373,55,3,4,1,2,432.31,299.3,48.03
869,20250324,238,82,1,6,1,3,628.05,448.5,69.78
870,20230219,502,10,2,9,3,3,914.53,439.05,161.39
871,20250705,231,102,1,5,1,4,685.4,495.96,76.16
872,20250426,7,113,3,2,1,3,457.46,211.44,50.83
873,20231119,744,17,2,6,1,5,495.0,222.75,0.0
874,20230217,573,85,1,2,1,5,657.54,437.25,73.06
875,20240604,127,42,2,3,1,3,792.84,468.54,0.0
876,20240806,631,55,1,2,1,2,533.64,218.38,0.0
877,20240618,718,138,2,6,1,3,648.06,302.34,0.0
878,20260405,166,116,3,5,1,4,1110.28,548.76,0.0
879,20250220,602,96,3,2,1,1,85.13,37.0,0.0
880,20250220,516,86,1,3,1,4,304.0,159.8,0.0
881,20240213,410,47,1,3,2,2,188.64,115.18,0.0
882,20250221,609,3,6,8,1,1,249.15,108.92,0.0
883,20260109,758,2,1,4,1,6,1777.35,821.22,313.65
884,20230107,396,72,2,6,1,4,669.48,268.28,0.0
885,20231103,480,38,3,10,3,4,1617.58,689.88,85.14
886,20230208,742,123,1,1,3,5,1113.3,543.85,0.0
887,20241006,354,110,6,4,1,4,943.96,440.52,0.0
888,20250326,302,92,2,1,1,1,95.16,49.53,0.0
889,20240509,4,88,2,4,4,2,559.08,329.28,0.0
890,20260201,235,59,1,1,2,3,1055.4,446.31,0.0
891,20230226,279,68,1,1,1,5,1484.95,706.95,0.0
892,20251202,79,121,3,6,1,5,1265.9,563.1,0.0
893,20230715,332,131,1,5,1,4,413.47,260.28,72.97
894,20231128,490,125,2,3,1,10,840.6,513.1,0.0
895,20260123,791,31,1,8,2,1,228.37,106.05,0.0
896,20240225,84,85,3,1,2,4,281.05,117.04,14.79
897,20260430,605,150,3,4,1,1,145.35,65.26,16.15
898,20230930,278,31,1,4,2,7,1791.79,957.25,0.0
899,20230316,599,69,2,7,2,4,898.52,610.88,0.0
900,20230618,319,19,2,2,1,4,1134.04,543.56,0.0
901,20241004,554,125,3,1,1,2,119.66,82.54,0.0
902,20230621,476,148,1,1,3,6,1411.08,793.44,0.0
903,20240627,610,4,2,4,1,4,127.76,64.52,0.0
904,20230311,763,84,2,2,1,5,1393.44,830.25,348.36
905,20251230,348,93,1,6,1,1,233.48,101.63,0.0
906,20230314,651,123,1,3,3,4,273.12,175.28,0.0
907,20240425,284,14,1,6,2,2,31.94,13.66,0.0
908,20240118,29,108,5,10,1,3,511.44,252.33,0.0
909,20241021,35,88,3,4,1,3,48.66,34.23,0.0
910,20230820,562,57,2,3,2,7,1321.39,784.7,0.0
911,20230621,416,124,6,6,1,4,514.72,207.12,0.0
912,20250111,758,2,3,1,1,6,2091.0,821.22,0.0
913,20250814,140,27,3,8,4,1,105.24,51.4,0.0
914,20230327,15,25,2,5,2,1,179.98,89.32,0.0
915,20260415,64,103,1,2,2,1,238.84,159.33,0.0
916,20240718,474,28,2,2,4,2,514.1,251.14,57.12
917,20240115,785,51,1,4,3,3,734.94,314.19,81.66
918,20260331,147,3,2,1,1,3,161.94,100.11,0.0
