InventoryKey,DateKey,ProductKey,WarehouseKey,OnHandUnits,InTransitUnits,ReorderPoint,StockoutFlag
772,20230708,287,1,180,36,51,0
773,20240903,377,8,203,152,184,0
774,20240824,100,3,170,40,23,0
775,20240318,85,2,0,125,70,1
776,20241107,324,1,248,99,48,0
777,20230205,232,4,53,104,25,0
778,20240725,421,3,260,151,122,0
779,20240729,603,7,77,168,78,0
780,20240906,167,3,423,127,85,0
781,20230918,415,1,0,104,154,1
782,20240217,732,4,0,213,35,1
783,20241027,33,7,513,196,164,0
784,20240515,530,5,80,25,131,0
785,20230711,343,5,185,164,30,0
786,20240502,395,7,146,236,95,0
787,20230306,441,9,219,34,198,0
788,20241230,439,4,340,40,105,0
789,20240725,563,1,268,93,133,0
790,20250924,491,7,87,13,163,0
791,20260620,205,6,197,206,171,0
792,20240121,12,4,206,1,58,0
793,20250731,777,4,386,156,121,0
794,20240225,191,10,159,16,180,0
795,20240310,653,4,99,109,118,0
796,20240226,627,1,131,24,160,0
797,20240812,164,9,230,166,42,0
798,20260329,153,1,69,38,160,0
799,20240707,457,7,96,66,81,0
800,20251007,257,5,242,59,80,0
801,20250430,258,10,43,98,49,0
802,20231107,635,8,162,10,145,0
803,20240909,336,7,220,81,141,0
804,20230906,710,1,127,93,115,0
805,20231130,456,4,196,180,119,0
806,20230331,571,9,145,170,149,0
807,20250922,252,7,117,63,33,0
808,20230610,15,7,184,58,133,0
809,20240309,146,6,54,70,60,0
810,20260422,537,10,284,161,106,0
811,20251213,413,7,211,116,170,0
812,20230625,746,2,0,169,172,1
813,20250322,61,8,163,141,87,0
814,20240316,312,3,102,195,31,0
815,20230703,226,3,0,105,197,1
816,20260323,405,6,244,98,179,0
817,20251031,716,7,249,26,44,0
818,20230310,176,9,104,29,175,0
819,20260105,670,9,216,190,129,0
820,20240522,474,1,117,103,43,0
821,20230325,338,3,37,44,118,0
822,20240831,552,5,296,154,105,0
823,20230303,706,10,109,70,69,0
824,20241015,195,4,159,108,29,0
825,20240203,284,7,276,152,112,0
826,20240609,280,10,314,190,96,0
827,20250906,315,6,54,93,83,0
828,20260503,230,10,112,193,153,0
829,20250902,729,9,269,8,84,0
830,20230213,246,7,160,216,84,0
831,20230506,714,6,154,35,41,0
832,20240314,343,9,208,27,55,0
833,20240630,13,4,146,145,188,0
834,20250210,497,3,326,218,172,0
835,20250502,644,7,164,181,186,0
836,20260418,553,6,306,232,101,0
837,20241122,464,2,289,3,95,0
838,20230526,274,7,451,77,144,0
839,20230302,619,10,0,162,158,1
840,20251020,202,1,0,206,147,1
841,20231204,81,8,109,137,129,0
842,20230220,589,9,241,188,128,0
843,20251105,614,2,62,234,110,0
844,20250310,780,10,153,188,98,0
845,20230630,418,10,218,81,189,0
846,20250121,515,3,117,38,79,0
847,20240613,284,7,198,141,109,0
848,20231202,761,3,263,203,86,0
849,20251101,756,5,76,165,100,0
850,20260419,314,6,119,63,108,0
851,20260106,208,9,176,46,84,0
852,20230606,397,6,43,53,159,0
853,20251227,290,5,229,52,75,0
854,20250308,240,5,233,152,102,0
855,20230911,81,3,93,171,91,0
856,20231215,316,2,124,31,182,0
857,20250711,130,10,239,223,74,0
858,20240310,285,9,437,106,141,0
859,20260106,756,7,37,131,61,0
860,20240521,299,5,39,210,190,0
861,20230817,54,5,129,84,108,0
862,20241013,695,10,195,1,43,0
863,20251228,319,5,262,98,77,0
864,20250526,272,1,203,118,147,0
865,20230326,299,8,220,71,28,0
866,20230807,374,4,94,135,166,0
867,20260105,638,10,100,134,166,0
868,20230314,735,3,292,142,131,0
869,20240621,768,1,231,237,24,0
870,20230916,430,10,96,65,37,0
871,20250605,105,8,243,247,43,0
872,20231010,164,1,152,64,54,0
873,20230824,195,7,251,48,185,0
874,20230417,196,10,512,8,101,0
875,20240427,691,9,304,10,141,0
876,20260321,205,4,54,3,104,0
877,20250331,122,7,0,12,85,1
878,20251012,509,3,250,132,69,0
879,20230922,614,5,105,230,83,0
880,20250427,240,1,95,85,125,0
881,20230911,141,3,62,97,196,0
882,20241102,753,2,68,79,140,0
883,20240710,781,9,221,149,46,0
884,20231009,560,5,437,18,125,0
885,20230907,770,9,198,14,97,0
886,20250218,707,7,234,19,170,0
887,20240307,550,7,316,48,43,0
888,20240219,597,1,92,224,163,0
889,20260424,735,1,209,231,149,0
890,20250131,512,10,171,122,122,0
891,20251021,443,3,207,31,32,0
892,20251014,474,6,0,101,32,1
893,20250522,640,9,219,81,146,0
894,20250823,476,5,150,158,68,0
895,20250504,172,9,22,226,186,1
896,20260525,343,1,38,122,155,0
897,20240526,297,1,248,174,92,0
898,20230221,97,9,81,4,171,0
899,20240512,456,10,189,163,45,0
900,20231206,68,5,173,127,42,0
901,20250107,574,1,56,210,150,0
902,20230922,183,2,94,2,82,0
903,20250925,407,6,192,116,145,0
904,20231029,273,8,69,240,77,0
905,20250714,229,4,66,120,24,0
906,20240427,612,10,214,8,118,0
907,20260131,347,5,199,45,50,0
908,20230510,763,9,50,46,98,0
909,20250418,183,6,217,54,96,0
910,20260421,752,6,237,236,140,0
911,20240918,557,8,96,216,139,0
912,20230319,168,4,167,135,71,0
913,20230711,479,6,226,161,20,0
914,20231217,749,4,0,126,47,1
915,20251209,345,7,144,133,77,0
916,20240831,782,8,303,87,131,0
917,20250116,607,6,86,146,30,0
918,20260529,470,2,49,230,52,0
919,20241009,2,1,83,53,183,0
920,20230325,145,10,262,68,174,0
921,20250503,82,9,291,123,132,0
922,20260324,130,4,179,109,79,0
923,20250625,439,5,178,152,140,0
924,20240714,18,8,138,129,54,0
925,20240702,391,7,187,88,101,0
926,20230711,507,4,182,212,122,0
927,20231215,364,7,175,83,111,0
928,20230928,522,9,190,118,73,0
929,20240326,784,6,55,233,195,0
930,20240529,767,9,103,189,181,0
931,20230313,377,10,160,132,54,0
932,20250704,515,5,217,242,110,0
933,20240619,644,9,148,42,149,0
934,20230120,517,7,196,2,117,0
935,20230427,33,8,74,149,31,0
936,20230108,672,2,239,153,194,0
937,20251006,61,8,192,51,55,0
938,20251106,404,3,154,208,66,0
939,20260610,768,10,170,137,125,0
940,20240917,728,9,128,23,65,0
941,20250108,115,9,141,126,115,0
942,20241222,569,2,200,126,121,0
943,20250529,745,1,172,36,157,0
944,20230401,170,3,0,225,36,1
945,20250910,117,10,422,139,91,0
946,20231212,372,2,103,2,91,0
947,20241117,352,8,151,247,25,0
948,20240403,209,9,81,65,157,0
949,20260620,761,1,213,57,137,0
950,20230115,600,8,150,65,89,0
951,20240227,696,4,62,37,61,0
952,20250703,130,4,341,127,103,0
953,20251027,104,3,306,209,102,0
954,20240403,707,4,0,138,33,1
955,20231223,180,6,0,61,173,1
956,20230618,94,5,168,117,20,0
957,20260430,729,2,399,182,29,0
958,20230201,600,2,98,115,143,0
959,20250531,678,5,364,88,173,0
960,20231207,715,9,402,77,151,0
961,20230521,470,8,229,164,54,0
962,20240722,294,5,262,136,80,0
963,20250526,377,2,0,182,88,1
964,20230424,526,2,273,187,72,0
965,20240821,561,5,252,173,71,0
966,20250407,716,1,105,190,129,0
967,20251021,205,8,145,196,129,0
968,20240813,622,2,379,103,33,0
969,20240405,523,3,57,126,54,0
970,20241001,783,1,69,10,64,0
971,20250108,353,2,279,149,110,0
972,20240313,767,9,188,208,103,0
973,20250507,515,2,284,191,82,0
974,20251027,426,2,162,81,126,0
975,20241218,163,3,141,126,34,0
976,20260103,667,4,182,187,160,0
977,20251105,555,8,238,108,181,0
978,20240905,14,1,232,170,49,0
979,20260616,776,10,102,99,106,0
980,20241108,305,4,284,239,190,0
981,20250127,454,10,82,241,121,0
982,20251005,478,5,61,142,173,0
983,20241015,334,4,233,137,172,0
984,20240519,8,2,120,201,47,0
985,20251230,699,5,319,178,60,0
986,20260210,13,5,246,82,141,0
987,20231204,786,8,96,137,91,0
988,20230324,773,1,141,61,191,0
989,20260220,319,6,229,203,66,0
990,20251022,719,3,121,202,66,0
991,20241029,765,2,109,123,159,0
992,20250424,684,6,65,7,176,0
993,20231110,216,4,146,77,83,0
994,20240330,386,9,0,187,154,1
995,20241010,653,8,34,240,52,0
996,20230609,437,5,141,140,168,0
997,20251207,242,1,320,183,146,0
998,20251110,466,10,166,130,58,0
999,20230329,267,5,117,230,82,0
1000,20250116,2,10,215,140,21,0
1001,20251121,276,8,182,181,176,0
1002,20260409,320,5,93,97,120,0
1003,20231031,748,1,189,147,102,0
1004,20260417,423,3,192,159,163,0
1005,20230821,402,2,107,242,123,0
1006,20250524,346,9,32,242,59,0
1007,20250521,248,8,224,110,103,0
1008,20230801,656,6,180,209,146,0
1009,20251013,243,5,166,12,177,0
1010,20230705,527,7,121,248,98,0
1011,20241019,640,1,125,118,157,0
1012,20231104,348,5,0,82,189,1
1013,20250830,245,6,163,181,40,0
1014,20240624,301,5,150,237,110,0
1015,20260504,584,4,131,164,124,0
1016,20230205,587,8,97,234,123,0
1017,20240912,321,6,231,93,52,0
1018,20260505,274,2,95,38,76,0
1019,20240706,594,6,256,68,193,0
1020,20230722,511,10,41,89,195,0
1021,20230731,10,5,164,243,146,0
1022,20230607,370,7,194,102,35,0
1023,20231107,466,2,111,27,179,0
1024,20260112,695,5,70,94,105,0
1025,20240122,190,10,41,96,27,0
1026,20240808,68,9,116,76,186,0
1027,20260417,472,9,39,64,120,0
1028,20260107,305,1,155,147,79,0
1029,20250824,417,8,243,172,115,0
1030,20251102,1,8,244,10,40,0
1031,20230929,297,9,31,220,62,0
1032,20230821,84,10,88,31,105,0
1033,20250321,222,2,715,91,79,0
1034,20240720,559,8,99,235,170,0
1035,20240106,94,1,175,138,161,0
1036,20240122,617,9,97,163,31,0
1037,20230905,12,3,197,45,96,0
1038,20250506,234,7,234,227,113,0
1039,20250904,144,9,123,85,120,0
1040,20240824,244,9,239,191,113,0
1041,20230120,345,8,122,177,196,0
1042,20240204,426,5,172,219,189,0
1043,20230309,522,5,183,28,99,0
1044,20250424,645,7,69,0,93,0
1045,20260411,669,10,66,31,84,0
1046,20241019,784,3,225,182,168,0
1047,20260108,667,4,131,148,108,0
1048,20260122,100,1,287,188,100,0
1049,20251030,768,5,56,84,187,0
1050,20241009,678,6,245,65,148,0
1051,20241219,248,5,61,235,37,0
1052,20250529,377,8,231,152,85,0
1053,20260630,503,6,54,75,140,0
1054,20250703,58,8,229,241,131,0
1055,20241102,410,6,358,221,158,0
1056,20250405,254,8,0,114,112,1
1057,20241103,744,8,204,211,183,0
1058,20240815,456,9,44,22,173,0
1059,20230522,670,4,335,162,32,0
1060,20241001,1,8,248,156,128,0
1061,20260318,562,9,26,76,74,0
1062,20231013,145,9,168,185,41,0
1063,20230905,98,4,411,54,120,0
1064,20250628,223,3,604,73,84,0
1065,20250413,336,9,207,22,136,0
1066,20240510,636,6,52,166,72,0
1067,20230611,25,1,220,43,129,0
1068,20230929,99,4,164,216,72,0
1069,20241222,158,8,0,31,137,1
1070,20230520,421,2,259,155,80,0
1071,20251014,27,10,477,20,147,0
1072,20251011,454,10,0,102,176,1
1073,20251020,317,6,553,187,160,0
1074,20250515,380,8,140,157,194,0
1075,20240218,593,5,156,234,123,0
1076,20250710,575,5,205,56,190,0
1077,20230214,408,1,224,16,25,0
1078,20231027,279,4,303,8,160,0
1079,20230723,112,4,100,23,55,0
1080,20231202,126,7,244,165,168,0
1081,20250509,637,7,339,46,144,0
1082,20230307,769,1,327,118,108,0
1083,20231004,372,7,377,70,180,0
1084,20260210,376,8,268,23,41,0
1085,20250710,194,4,50,137,58,0
1086,20260422,137,8,130,105,131,0
1087,20251203,778,9,31,199,59,0
1088,20250626,408,2,293,133,58,0
1089,20250201,486,2,36,246,176,0
1090,20240505,158,6,132,121,152,0
1091,20240106,40,9,339,194,28,0
1092,20240406,421,5,0,122,47,1
1093,20231220,630,9,215,202,123,0
1094,20240205,242,7,230,126,92,0
1095,20250106,700,3,196,34,30,0
1096,20251221,31,6,170,205,117,0
1097,20240507,428,3,128,160,120,0
1098,20250906,697,7,199,107,131,0
1099,20251229,220,5,111,22,75,0
1100,20230225,66,9,78,86,46,0
1101,20230831,444,9,25,122,181,1
1102,20250719,272,2,202,4,83,0
1103,20260327,495,4,66,190,67,0
1104,20240606,180,10,209,170,149,0
1105,20231021,511,8,142,156,53,0
1106,20230107,673,8,102,122,68,0
1107,20240725,246,4,199,204,88,0
1108,20230723,425,10,113,59,145,0
1109,20250717,728,4,157,100,176,0
1110,20260617,377,10,309,117,81,0
1111,20250503,425,4,313,23,151,0
1112,20230920,347,2,222,233,56,0
1113,20240126,404,10,139,197,197,0
1114,20230406,574,2,0,21,56,1
1115,20230224,789,4,471,157,89,0
1116,20251222,505,2,265,240,35,0
1117,20260608,639,10,196,196,22,0
1118,20250206,442,4,242,16,187,0
1119,20231117,772,8,249,68,131,0
1120,20260226,374,9,579,115,164,0
1121,20260225,249,8,251,5,102,0
1122,20231029,524,8,509,24,197,0
1123,20250223,356,4,287,126,133,0
1124,20240822,614,5,32,77,120,0
1125,20230205,402,6,106,75,43,0
1126,20260623,188,4,194,44,69,0
1127,20230222,386,10,97,106,30,0
1128,20230308,30,4,60,84,126,0
1129,20250606,746,9,121,82,63,0
1130,20260122,12,10,243,217,27,0
1131,20240627,623,1,210,206,131,0
1132,20260608,178,10,175,100,21,0
1133,20230102,403,1,155,226,169,0
1134,20230331,198,2,248,100,184,0
1135,20260302,58,3,174,147,21,0
1136,20260612,31,5,87,245,130,0
1137,20230822,600,3,140,168,186,0
1138,20260620,592,2,209,120,150,0
1139,20260505,638,7,131,4,35,0
1140,20260511,404,4,155,161,127,0
1141,20240806,283,1,319,71,153,0
1142,20230904,791,5,0,201,134,1
1143,20250130,151,2,106,176,152,0
1144,20240407,340,1,39,97,34,0
1145,20230207,422,1,35,66,196,0
1146,20250622,636,10,67,110,25,0
1147,20241025,553,3,156,102,130,0
1148,20240423,642,9,0,171,85,1
1149,20230630,194,8,138,172,181,0
1150,20240216,374,2,0,4,181,1
1151,20240912,354,10,93,133,174,0
1152,20240128,107,2,101,41,90,0
1153,20230103,438,2,215,83,23,0
1154,20240412,353,9,0,7,84,1
1155,20250902,697,5,64,23,68,0
1156,20231121,771,1,65,74,163,0
1157,20240919,274,6,246,153,103,0
1158,20250816,707,5,219,51,37,0
1159,20230609,64,4,105,50,160,0
1160,20260617,276,9,123,162,69,0
1161,20250710,209,10,32,239,103,0
1162,20241009,258,6,222,243,171,0
1163,20250206,104,9,344,0,131,0
1164,20230606,58,1,386,3,178,0
1165,20250320,174,7,71,214,168,0
1166,20230330,17,9,0,173,58,1
1167,20231119,598,9,92,73,43,0
1168,20250215,368,10,0,68,78,1
1169,20251227,351,4,119,228,179,0
1170,20230929,640,9,272,118,194,0
1171,20250520,150,1,121,17,193,0
1172,20240416,523,8,134,162,126,0
1173,20251125,448,4,56,165,185,0
1174,20240507,143,4,74,43,142,0
1175,20240703,96,6,148,34,184,0
1176,20250927,74,10,64,204,163,0
1177,20250617,523,2,198,35,191,0
1178,20230302,377,6,219,116,146,0
1179,20250410,716,10,169,101,171,0
1180,20240430,202,8,183,80,113,0
1181,20241005,713,7,0,155,37,1
1182,20250606,464,5,218,205,99,0
1183,20260303,509,2,91,128,121,0
1184,20231005,47,3,368,14,115,0
1185,20260302,376,3,173,240,94,0
1186,20260427,718,7,132,190,191,0
1187,20260519,406,7,141,99,45,0
1188,20241028,733,7,120,177,145,0
1189,20250509,219,10,73,116,47,0
1190,20231108,769,3,430,157,174,0
1191,20240129,62,3,7,82,44,0
1192,20230525,683,10,121,95,106,0
1193,20230302,207,8,208,57,32,0
1194,20231028,230,10,310,10,146,0
1195,20230722,419,9,0,44,68,1
1196,20231002,545,8,154,215,99,0
1197,20250506,585,8,162,20,68,0
1198,20251114,686,2,196,59,29,0
1199,20231121,185,8,205,90,24,0
1200,20231010,564,1,319,129,190,0
1201,20251125,704,6,89,9,141,0
1202,20260117,138,2,155,174,100,0
1203,20241207,651,9,58,149,74,0
1204,20250428,729,2,300,219,98,0
1205,20230628,283,1,144,208,65,0
1206,20240525,763,6,105,12,180,0
1207,20240928,707,2,72,133,47,0
1208,20230517,560,1,0,39,156,1
1209,20251005,273,5,79,232,142,0
1210,20241107,727,6,220,134,140,0
1211,20230819,339,2,166,57,189,0
1212,20260527,140,1,103,47,93,0
1213,20250403,100,10,0,41,158,1
1214,20250430,619,8,195,140,138,0
1215,20230203,175,9,64,58,159,0
1216,20241006,17,2,126,56,62,0
1217,20240820,733,4,0,214,81,1
1218,20250529,455,3,304,145,148,0
1219,20240813,770,6,77,19,127,0
1220,20260406,309,7,159,80,126,0
1221,20230521,303,6,228,211,79,0
1222,20240624,434,9,141,170,54,0
1223,20260415,729,6,275,5,136,0
1224,20250723,683,10,101,112,87,0
1225,20250712,419,8,145,234,29,0
1226,20230830,618,9,44,152,112,0
1227,20230727,38,3,275,114,118,0
1228,20230203,484,9,66,158,114,0
1229,20250713,117,9,136,89,127,0
1230,20240519,391,1,226,51,117,0
1231,20231031,74,3,452,185,120,0
1232,20250507,187,9,404,124,79,0
1233,20240121,761,4,221,48,87,0
1234,20230419,533,4,196,107,190,0
1235,20230512,175,4,234,215,35,0
1236,20260602,51,4,251,179,176,0
1237,20250302,313,3,172,104,102,0
1238,20250402,751,1,121,205,47,0
1239,20230109,113,7,176,29,171,0
1240,20260605,110,8,212,112,83,0
1241,20260525,369,1,6,220,68,1
1242,20230615,338,7,91,217,31,0
1243,20240212,686,8,277,86,73,0
1244,20240502,223,7,156,233,161,0
1245,20240730,246,10,68,13,58,0
1246,20230215,193,2,42,181,101,0
1247,20241027,558,5,186,91,173,0
1248,20240918,528,6,276,143,116,0
1249,20230710,749,9,75,192,144,0
1250,20250310,683,1,138,105,155,0
1251,20230622,488,9,265,60,51,0
1252,20260101,725,3,50,230,103,0
1253,20250107,79,8,88,229,55,0
1254,20231227,782,3,165,6,127,0
1255,20250405,683,4,146,225,82,0
1256,20250604,624,1,114,138,102,0
1257,20231008,778,5,122,73,199,0
1258,20230610,260,6,43,192,161,0
1259,20260616,644,8,528,165,111,0
1260,20230429,431,2,0,219,52,1
1261,20240413,27,10,108,175,137,0
1262,20250902,139,7,264,185,89,0
1263,20260101,317,8,134,98,182,0
1264,20231124,203,6,240,135,41,0
1265,20230827,528,5,292,71,187,0
1266,20240628,48,8,87,100,140,0
1267,20230601,357,10,75,214,135,0
1268,20240113,309,10,56,180,171,0
1269,20230430,660,6,112,166,95,0
1270,20250108,15,8,214,113,38,0
1271,20250315,720,10,179,49,155,0
1272,20260422,22,2,247,232,55,0
1273,20250707,113,3,158,119,188,0
1274,20240606,105,3,96,183,178,0
1275,20250630,691,2,298,77,121,0
1276,20230819,396,10,206,68,165,0
1277,20230404,77,9,0,119,20,1
1278,20240213,396,10,188,198,159,0
1279,20240220,535,10,317,107,163,0
1280,20230127,228,1,177,75,177,0
1281,20231223,285,2,255,175,143,0
1282,20260424,190,3,0,169,157,1
1283,20240112,453,8,139,163,121,0
1284,20230129,549,8,110,36,182,0
1285,20251116,248,3,62,121,132,0
1286,20260309,89,10,84,127,199,0
1287,20260618,477,3,206,35,43,0
1288,20251230,23,10,0,231,130,1
1289,20230406,645,3,103,173,152,0
1290,20230602,198,6,132,133,137,0
1291,20251120,368,8,65,159,180,0
1292,20240526,21,2,313,153,191,0
1293,20240101,99,10,199,66,28,0
1294,20260628,256,10,137,185,168,0
1295,20240423,79,8,139,114,34,0
1296,20230103,327,4,161,162,185,0
1297,20230609,2,2,99,221,160,0
1298,20240423,348,5,155,48,57,0
1299,20260303,233,6,141,45,130,0
1300,20240417,278,9,354,201,42,0
1301,20240919,45,10,160,126,179,0
1302,20240516,233,6,215,200,51,0
1303,20260505,573,10,191,112,131,0
1304,20260613,778,9,230,106,165,0
1305,20260318,740,10,54,144,78,0
1306,20260120,193,10,310,248,85,0
1307,20250101,459,2,127,233,176,0
1308,20251006,336,9,106,100,131,0
1309,20240120,470,8,78,182,117,0
1310,20250610,11,1,140,113,128,0
1311,20230207,81,10,177,99,138,0
1312,20250221,731,1,204,26,30,0
1313,20230107,472,2,219,169,31,0
1314,20260418,569,10,222,174,152,0
1315,20240228,176,9,86,90,74,0
1316,20251206,721,2,11,61,51,0
1317,20250807,108,7,171,11,182,0
1318,20230920,35,8,172,227,160,0
1319,20231019,271,7,238,44,83,0
1320,20240316,426,5,196,179,22,0
1321,20230713,15,3,92,14,118,0
1322,20250403,621,5,53,225,138,0
1323,20230723,764,4,125,213,130,0
1324,20231207,621,6,215,76,194,0
1325,20240705,741,3,1,41,155,1
1326,20240912,118,1,0,242,79,1
1327,20260411,551,4,45,53,164,0
1328,20260204,675,4,90,231,76,0
1329,20230129,484,6,54,245,53,0
1330,20260525,95,4,98,42,47,0
1331,20260521,306,6,0,27,50,1
1332,20260306,446,5,224,5,172,0
1333,20250920,779,8,67,64,127,0
1334,20250402,437,2,105,2,71,0
1335,20240118,382,8,243,6,182,0
1336,20230613,329,7,230,125,123,0
1337,20241226,378,1,0,192,150,1
1338,20250105,307,8,54,183,187,0
1339,20240302,571,7,93,70,169,0
1340,20241231,458,1,236,134,179,0
1341,20240726,696,6,166,136,27,0
1342,20240625,21,7,135,122,38,0
1343,20250904,237,4,102,44,97,0
1344,20260406,530,5,116,138,170,0
1345,20230715,771,6,134,240,73,0
1346,20250222,377,3,98,188,53,0
1347,20231222,583,6,261,225,40,0
1348,20250417,609,8,111,241,120,0
1349,20241225,750,7,117,132,137,0
1350,20251107,505,9,0,206,70,1
1351,20230714,448,10,140,18,53,0
1352,20260121,166,5,359,161,75,0
1353,20260609,417,2,137,163,26,0
1354,20230507,400,8,152,225,120,0
1355,20230225,426,3,91,249,101,0
1356,20250519,14,8,44,17,155,0
1357,20260324,587,4,205,215,169,0
1358,20230213,450,8,294,247,130,0
1359,20251230,557,4,59,85,199,0
1360,20240307,77,10,24,79,90,0
1361,20250212,183,1,325,242,195,0
1362,20230923,419,5,174,172,161,0
1363,20241217,633,9,419,52,151,0
1364,20231115,64,7,599,142,142,0
1365,20240123,542,10,202,210,102,0
1366,20241214,396,4,144,32,84,0
1367,20260307,158,6,435,8,132,0
1368,20241006,260,9,159,141,145,0
1369,20250410,279,6,177,66,92,0
1370,20230404,382,4,121,10,161,0
1371,20240721,19,4,263,135,197,0
1372,20231114,138,8,422,221,66,0
1373,20250311,761,9,159,83,82,0
1374,20251103,408,2,90,170,175,0
1375,20260511,20,2,169,41,72,0
1376,20241229,720,4,668,73,173,0
1377,20241211,62,10,112,106,188,0
1378,20230927,337,6,263,169,73,0
1379,20250820,388,4,367,27,167,0
1380,20240703,434,10,74,48,166,0
1381,20260604,131,9,113,187,124,0
1382,20240502,356,2,345,55,78,0
1383,20230710,208,6,175,196,197,0
1384,20231106,10,2,216,49,163,0
1385,20240301,190,1,231,75,37,0
1386,20250823,655,1,263,236,62,0
1387,20260421,675,3,241,154,23,0
1388,20260301,460,1,393,231,93,0
1389,20240317,389,6,191,90,49,0
1390,20240207,235,4,128,31,138,0
1391,20251104,341,9,76,182,55,0
1392,20240804,787,5,0,84,182,1
1393,20241009,436,5,0,213,56,1
1394,20240511,204,4,244,143,85,0
1395,20240530,164,10,99,181,84,0
1396,20230704,108,2,132,223,151,0
1397,20240205,352,2,97,119,127,0
1398,20260528,378,5,341,179,167,0
1399,20240801,767,9,297,181,111,0
1400,20240531,537,1,182,72,107,0
1401,20250325,280,3,211,224,52,0
1402,20231113,784,8,184,90,164,0
1403,20230830,334,5,54,186,127,0
1404,20231029,50,9,87,166,196,0
1405,20240526,446,2,458,213,42,0
1406,20231129,131,9,143,92,67,0
1407,20230614,589,6,179,147,154,0
