AvailabilityKey,DateKey,ProductKey,WarehouseKey,AvailabilityPct,InStockFlag
870,20240706,162,1,90.4,1
871,20250927,685,10,99.7,1
872,20240525,252,10,95.0,1
873,20230815,21,8,88.5,1
874,20240807,625,5,93.0,1
875,20230615,547,5,59.8,1
876,20250112,154,5,96.5,1
877,20260104,164,10,99.8,1
878,20230517,745,9,82.4,1
879,20260119,673,3,85.2,1
880,20250709,515,5,76.2,1
881,20260424,213,4,96.4,1
882,20240815,333,5,92.5,1
883,20250630,237,4,95.5,1
884,20240407,744,4,88.8,1
885,20260223,386,3,95.5,1
886,20250819,406,1,92.5,1
887,20251127,143,3,81.0,1
888,20250719,370,8,87.9,1
889,20230903,608,6,89.7,1
890,20250604,58,9,76.5,1
891,20231117,444,7,95.9,1
892,20240131,227,2,96.9,1
893,20230424,353,10,78.7,1
894,20230812,414,8,94.7,1
895,20260524,258,1,79.3,1
896,20251012,565,5,83.1,1
897,20260219,775,7,95.0,1
898,20230603,49,5,98.1,1
899,20230927,478,10,93.1,1
900,20240806,411,7,87.5,1
901,20240326,467,4,94.5,1
902,20241127,126,3,97.1,1
903,20260612,685,3,89.7,1
904,20240213,336,9,82.6,1
905,20230103,542,8,72.8,1
906,20251009,317,10,91.4,1
907,20250716,554,2,93.5,1
908,20241018,209,1,95.8,1
909,20241218,300,8,54.5,1
910,20231228,12,3,99.9,1
911,20231022,68,6,91.8,1
912,20260223,659,3,98.5,1
913,20250709,59,5,69.2,1
914,20240802,415,6,83.0,1
915,20250812,719,8,90.8,1
916,20250418,488,9,95.1,1
917,20240830,525,8,65.1,1
918,20240526,265,9,88.5,1
919,20230825,631,10,94.1,1
920,20260322,107,4,82.4,1
921,20250613,272,4,95.6,1
922,20240604,126,9,95.8,1
923,20260417,552,9,99.0,1
924,20250211,378,1,79.8,1
925,20240203,10,5,96.0,1
926,20230104,264,1,75.4,1
927,20240530,96,2,93.6,1
928,20230506,704,5,76.0,1
929,20251014,504,6,90.3,1
930,20250524,422,10,92.3,1
931,20250207,633,1,84.9,1
932,20250104,226,4,79.4,1
933,20260502,310,3,79.9,1
934,20240601,271,8,89.2,1
935,20230722,753,7,91.0,1
936,20230123,275,8,77.4,1
937,20250614,327,8,72.8,1
938,20260209,86,10,96.6,1
939,20240626,439,4,82.2,1
940,20260318,628,10,97.0,1
941,20251129,199,9,77.1,1
942,20251130,153,8,87.9,1
943,20240919,165,4,96.6,1
944,20240430,236,9,84.9,1
945,20241119,109,6,91.2,1
946,20251007,436,6,76.5,1
947,20231217,750,4,98.0,1
948,20240119,543,6,74.1,1
949,20230323,691,3,93.6,1
950,20250221,216,1,83.2,1
951,20230517,514,8,93.9,1
952,20250131,146,1,83.0,1
953,20250408,64,2,91.6,1
954,20230806,170,9,92.0,1
955,20231101,712,6,92.8,1
956,20241203,529,3,93.0,1
957,20230531,738,8,90.0,1
958,20250621,599,4,90.7,1
959,20250620,476,3,55.1,1
960,20250628,308,3,71.3,1
961,20240928,103,10,96.3,1
962,20240409,428,10,93.3,1
963,20250309,257,3,97.8,1
964,20260410,279,9,87.0,1
965,20250712,726,3,96.7,1
966,20230101,256,10,76.2,1
967,20250104,175,2,94.2,1
968,20260107,636,1,98.8,1
969,20241006,705,6,97.9,1
970,20231031,565,6,82.8,1
971,20241101,680,5,88.2,1
972,20260512,316,2,98.5,1
973,20240704,516,8,99.8,1
974,20230904,312,1,89.5,1
975,20230424,310,8,91.8,1
976,20260606,545,1,95.1,1
977,20230314,718,3,79.2,1
978,20260106,262,9,97.9,1
979,20260321,592,7,74.7,1
980,20230712,378,3,84.3,1
981,20240531,285,1,80.2,1
982,20250525,550,6,81.2,1
983,20240412,314,10,79.0,1
984,20260220,479,10,86.9,1
985,20241013,120,4,99.4,1
986,20260303,548,7,98.9,1
987,20260627,731,7,95.5,1
988,20241104,271,6,90.8,1
989,20240413,185,8,90.5,1
990,20250104,436,7,98.5,1
991,20231223,321,9,83.0,1
992,20240422,445,8,88.6,1
993,20231120,153,3,80.6,1
994,20250826,362,6,98.1,1
995,20240316,311,3,98.5,1
996,20240501,537,6,93.9,1
997,20230419,542,4,96.8,1
998,20241212,252,9,91.9,1
999,20230223,614,10,91.5,1
1000,20240428,420,6,95.8,1
1001,20250120,575,5,96.3,1
1002,20250428,504,9,94.0,1
1003,20240213,560,4,87.2,1
1004,20260328,90,3,83.1,1
1005,20231228,389,6,87.6,1
1006,20250224,477,9,96.8,1
1007,20230301,651,3,92.4,1
1008,20230619,650,3,83.2,1
1009,20230902,313,5,48.0,1
1010,20260321,407,8,69.4,1
1011,20231119,559,9,97.6,1
1012,20240723,214,8,95.5,1
1013,20250524,448,5,98.5,1
1014,20230213,470,5,90.7,1
1015,20241110,426,10,81.6,1
1016,20260411,247,10,82.0,1
1017,20230314,99,10,80.6,1
1018,20240105,8,3,91.1,1
1019,20230531,403,9,95.2,1
1020,20240207,113,10,74.6,1
1021,20230228,260,4,97.8,1
1022,20240415,368,9,95.1,1
1023,20240706,92,4,86.3,1
1024,20230116,751,8,92.7,1
1025,20231016,227,6,87.0,1
1026,20260104,405,2,95.5,1
1027,20250725,257,10,83.9,1
1028,20241125,257,2,95.9,1
1029,20230707,631,3,44.6,1
1030,20251206,115,10,87.3,1
1031,20250326,589,5,80.3,1
1032,20230505,277,8,97.3,1
1033,20231226,491,10,90.9,1
1034,20240719,154,6,93.7,1
1035,20241009,234,3,96.5,1
1036,20240719,147,3,87.1,1
1037,20251115,564,1,97.5,1
1038,20230527,533,7,94.9,1
1039,20230518,132,2,94.3,1
1040,20251225,236,3,86.6,1
1041,20230401,218,1,87.4,1
1042,20240417,449,9,98.2,1
1043,20230127,733,6,93.9,1
1044,20250809,707,3,94.0,1
1045,20231212,196,6,98.3,1
1046,20260104,385,2,89.1,1
1047,20250607,224,6,94.5,1
1048,20250626,34,6,99.1,1
1049,20240804,126,7,76.3,1
1050,20240521,83,8,99.6,1
1051,20240609,348,9,88.1,1
1052,20250608,579,2,82.9,1
1053,20260525,677,9,89.3,1
1054,20250131,318,3,98.3,1
1055,20260629,773,3,94.1,1
1056,20260302,245,8,92.9,1
1057,20240605,348,10,82.1,1
1058,20230414,242,4,94.9,1
1059,20250102,456,4,83.1,1
1060,20241109,417,10,85.0,1
1061,20231004,56,3,97.2,1
1062,20260121,472,9,96.0,1
1063,20241104,593,9,91.5,1
1064,20230124,406,8,92.1,1
1065,20260118,200,7,80.8,1
1066,20240317,189,6,62.6,1
1067,20231027,532,1,86.1,1
1068,20240728,304,9,77.5,1
1069,20241025,409,7,84.5,1
1070,20240513,153,9,91.0,1
1071,20251015,116,9,94.8,1
1072,20250911,669,9,88.7,1
1073,20250620,60,10,98.2,1
1074,20240602,17,1,86.6,1
1075,20250722,45,9,97.6,1
1076,20230827,183,3,89.8,1
1077,20251030,348,6,92.7,1
1078,20260107,167,5,74.1,1
1079,20251213,22,4,85.9,1
1080,20241214,402,8,83.4,1
1081,20260430,444,10,87.2,1
1082,20230807,158,4,96.5,1
1083,20250818,740,6,96.0,1
1084,20250430,440,8,93.5,1
1085,20230724,100,9,96.6,1
1086,20260521,503,5,83.9,1
1087,20230508,44,9,79.1,1
1088,20240823,734,3,94.4,1
1089,20230406,699,6,70.9,1
1090,20260503,476,8,97.5,1
1091,20250730,227,9,92.6,1
1092,20241027,782,5,75.8,1
1093,20250412,57,5,95.1,1
1094,20241119,770,8,96.1,1
1095,20240915,54,4,99.9,1
1096,20241122,387,6,96.4,1
1097,20260326,306,5,100.0,1
1098,20230224,300,4,99.6,1
1099,20251201,34,6,86.5,1
1100,20250313,325,6,82.9,1
1101,20251015,673,3,93.0,1
1102,20240829,758,2,88.8,1
1103,20250909,763,1,83.5,1
1104,20230112,463,9,88.0,1
1105,20241208,768,1,92.0,1
1106,20260323,535,1,90.9,1
1107,20250509,426,5,85.6,1
1108,20250716,279,4,85.2,1
1109,20250121,787,4,92.7,1
1110,20260620,776,10,65.2,1
1111,20230414,519,2,98.2,1
1112,20251024,350,7,91.5,1
1113,20240130,683,7,88.9,1
1114,20230909,369,5,78.2,1
1115,20230730,554,9,93.0,1
1116,20230411,738,3,93.3,1
1117,20231207,700,3,98.9,1
1118,20230420,705,5,73.0,1
1119,20231117,599,8,99.1,1
1120,20251230,577,7,92.7,1
1121,20260107,783,5,98.1,1
1122,20230401,579,1,92.0,1
1123,20250911,295,4,81.7,1
1124,20240323,591,7,97.2,1
1125,20260101,215,8,91.9,1
1126,20230520,193,9,95.3,1
1127,20230626,786,7,95.2,1
1128,20240807,253,1,86.7,1
1129,20240726,434,1,68.9,1
1130,20251224,231,9,80.5,1
1131,20260404,691,7,95.1,1
1132,20240409,566,8,79.6,1
1133,20260113,477,10,95.2,1
1134,20240301,591,3,93.8,1
1135,20260619,202,7,79.2,1
1136,20260509,516,8,97.0,1
1137,20250409,173,9,92.2,1
1138,20251126,471,10,81.8,1
1139,20230707,744,4,97.5,1
1140,20240327,710,4,85.6,1
1141,20230215,87,5,95.1,1
1142,20250218,599,2,93.6,1
1143,20240823,194,9,99.1,1
1144,20230712,583,6,71.8,1
1145,20240212,791,10,80.3,1
1146,20251020,623,5,98.7,1
1147,20230703,645,1,91.7,1
1148,20260516,250,5,74.9,1
1149,20251225,552,1,94.8,1
1150,20241206,648,9,82.0,1
1151,20240718,188,7,99.7,1
1152,20240131,339,3,93.8,1
1153,20240721,394,1,97.9,1
1154,20250322,319,1,78.2,1
1155,20230421,504,9,98.5,1
1156,20240703,497,9,81.9,1
1157,20230624,553,8,94.3,1
1158,20260607,166,1,42.6,1
1159,20250906,16,1,86.2,1
1160,20250717,317,10,76.1,1
1161,20250722,410,2,96.2,1
1162,20231004,360,5,97.6,1
1163,20230819,515,7,75.3,1
1164,20240122,725,3,69.9,1
1165,20260514,606,10,73.5,1
1166,20240611,406,3,91.2,1
1167,20241017,180,7,88.8,1
1168,20240402,24,3,84.5,1
1169,20250706,64,5,95.8,1
1170,20240715,606,6,89.2,1
1171,20260107,572,6,94.5,1
1172,20260203,99,9,92.1,1
1173,20240919,673,7,86.9,1
1174,20240615,522,10,61.3,1
1175,20230413,555,2,87.3,1
1176,20240714,614,8,96.4,1
1177,20230305,376,7,94.0,1
1178,20230310,24,7,87.2,1
1179,20251028,466,6,93.9,1
1180,20240215,106,3,56.8,1
1181,20240917,786,4,90.9,1
1182,20231011,530,7,97.7,1
1183,20250513,108,10,87.4,1
1184,20240105,44,6,84.6,1
1185,20231203,577,6,89.4,1
1186,20230323,392,7,92.1,1
1187,20231115,112,1,92.2,1
1188,20231007,295,3,84.6,1
1189,20230127,617,9,85.1,1
1190,20250927,529,1,91.3,1
1191,20250412,482,7,97.8,1
1192,20250707,709,3,96.4,1
1193,20260307,357,10,76.1,1
1194,20250223,91,10,99.0,1
1195,20240729,492,10,79.3,1
1196,20250429,784,1,85.6,1
1197,20240909,534,3,86.1,1
1198,20241224,5,8,94.3,1
1199,20250417,729,1,91.9,1
1200,20230306,604,2,71.7,1
1201,20250807,176,2,95.5,1
1202,20240423,330,5,91.6,1
1203,20240310,500,7,62.3,1
1204,20231108,56,3,96.4,1
1205,20251221,416,6,96.7,1
1206,20250418,749,6,85.4,1
1207,20231004,480,8,94.3,1
1208,20230131,208,1,56.6,1
1209,20230109,219,4,79.2,1
1210,20250201,503,10,98.2,1
1211,20260120,188,10,87.8,1
1212,20260625,691,6,82.0,1
1213,20240306,592,9,83.8,1
1214,20241017,482,1,82.8,1
1215,20250222,564,7,91.5,1
1216,20240211,173,5,89.4,1
1217,20240808,50,3,83.0,1
1218,20251221,625,8,96.7,1
1219,20250731,162,7,93.9,1
1220,20260306,294,9,85.8,1
1221,20241029,151,2,93.4,1
1222,20241015,376,6,90.3,1
1223,20230418,351,8,80.7,1
1224,20260501,59,7,80.3,1
1225,20250417,186,3,99.8,1
1226,20250825,108,2,79.4,1
1227,20240628,193,3,94.3,1
1228,20240124,406,6,96.9,1
1229,20260309,345,6,79.7,1
1230,20250531,237,4,91.5,1
1231,20250101,16,1,64.7,1
1232,20230531,83,4,96.7,1
1233,20250814,456,2,89.1,1
1234,20250908,346,9,97.1,1
1235,20251024,169,3,82.1,1
1236,20240806,597,5,97.3,1
1237,20260331,248,7,81.9,1
1238,20230503,273,4,95.7,1
1239,20240903,710,6,95.8,1
1240,20251228,548,2,83.0,1
1241,20230606,787,9,98.1,1
1242,20251130,272,3,75.3,1
1243,20260414,495,5,81.4,1
1244,20250605,56,7,93.4,1
1245,20250629,490,4,86.3,1
1246,20230923,327,1,83.1,1
1247,20231130,559,10,89.0,1
1248,20230813,548,2,89.5,1
1249,20230322,706,5,76.1,1
1250,20230811,672,2,79.1,1
1251,20240716,317,2,98.1,1
1252,20260214,550,10,98.7,1
1253,20231002,508,7,77.8,1
1254,20240710,520,1,96.8,1
1255,20240101,648,6,92.0,1
1256,20241010,79,6,87.0,1
1257,20240816,131,8,98.1,1
1258,20251021,11,8,91.0,1
1259,20250922,763,1,94.6,1
1260,20250724,665,4,92.4,1
1261,20231019,247,2,88.3,1
1262,20230619,440,8,67.0,1
1263,20250906,778,5,82.7,1
1264,20250118,734,10,93.9,1
1265,20230312,325,9,67.6,1
1266,20230503,111,8,85.3,1
1267,20260604,714,5,90.7,1
1268,20230102,195,5,85.3,1
1269,20230427,85,1,98.8,1
1270,20241112,132,9,66.0,1
1271,20240209,664,8,84.7,1
1272,20250524,415,7,84.7,1
1273,20250301,289,5,85.4,1
1274,20250519,764,7,78.7,1
1275,20231203,782,5,68.3,1
1276,20231101,154,7,93.9,1
1277,20250912,545,4,99.0,1
1278,20260211,594,7,97.4,1
1279,20240127,515,7,80.1,1
1280,20260526,642,2,95.2,1
1281,20230225,554,9,94.5,1
1282,20240707,753,8,78.0,1
1283,20240718,368,5,95.1,1
1284,20230611,618,2,95.9,1
1285,20231220,685,2,95.6,1
1286,20250703,25,6,94.1,1
1287,20230514,526,5,80.1,1
1288,20251218,244,7,83.4,1
1289,20230616,538,4,95.7,1
1290,20240406,698,4,92.2,1
1291,20250924,450,1,77.5,1
1292,20250616,197,8,92.0,1
1293,20240726,774,8,82.6,1
1294,20260606,62,4,90.2,1
1295,20251214,462,4,67.2,1
1296,20230721,177,4,71.0,1
1297,20250319,775,7,83.1,1
1298,20230911,148,5,74.7,1
1299,20230925,37,6,88.5,1
1300,20260127,419,4,98.3,1
1301,20240902,585,3,93.5,1
1302,20240605,175,10,87.9,1
1303,20230915,314,8,91.6,1
1304,20241225,511,4,95.9,1
1305,20231028,235,10,80.9,1
1306,20240426,219,10,86.5,1
1307,20260131,573,9,99.8,1
1308,20240301,111,7,88.8,1
1309,20230413,308,6,99.6,1
1310,20250520,230,7,98.7,1
1311,20241002,440,7,80.1,1
1312,20240907,594,3,77.8,1
1313,20260405,313,6,74.7,1
1314,20240519,193,6,97.0,1
1315,20260621,653,7,95.6,1
1316,20230613,164,4,94.7,1
1317,20250619,700,5,71.1,1
1318,20231205,455,5,89.5,1
1319,20250905,243,6,95.6,1
1320,20231025,54,4,95.6,1
1321,20260504,284,10,85.5,1
1322,20250915,276,7,97.7,1
1323,20260429,631,1,88.6,1
1324,20250101,523,5,78.7,1
1325,20240313,101,2,98.3,1
1326,20240303,562,1,80.3,1
1327,20260516,175,1,96.8,1
1328,20251012,173,3,95.8,1
1329,20260125,725,1,92.1,1
1330,20231216,260,6,96.2,1
1331,20240826,123,5,96.8,1
1332,20240619,524,10,96.1,1
1333,20250811,162,9,91.6,1
1334,20230716,5,7,80.2,1
1335,20240114,258,2,90.9,1
1336,20251107,346,3,85.8,1
1337,20260527,625,3,92.0,1
1338,20241110,212,10,98.5,1
1339,20230811,299,10,98.7,1
1340,20240203,604,6,90.7,1
1341,20260506,728,9,91.2,1
1342,20231214,318,7,94.0,1
1343,20230226,269,6,78.7,1
1344,20250723,249,8,98.2,1
1345,20230501,560,5,99.2,1
1346,20251128,47,7,90.3,1
1347,20241009,654,8,99.2,1
1348,20241227,704,5,77.3,1
1349,20250724,83,1,99.6,1
1350,20230607,527,9,88.4,1
1351,20231030,323,9,96.1,1
1352,20250915,312,8,61.2,1
1353,20240411,637,8,99.6,1
1354,20241016,318,10,90.0,1
1355,20250613,751,9,98.8,1
1356,20250407,250,7,82.6,1
1357,20250127,542,7,85.9,1
1358,20250330,383,8,91.8,1
1359,20241015,547,5,97.3,1
1360,20250325,349,7,93.8,1
1361,20250102,15,2,95.2,1
1362,20260316,616,10,98.1,1
1363,20240816,191,8,98.5,1
1364,20260323,328,6,71.4,1
1365,20250723,292,9,83.8,1
1366,20251224,711,8,74.1,1
1367,20230309,695,2,94.7,1
1368,20241220,536,7,81.5,1
1369,20240719,400,1,74.8,1
1370,20231121,472,9,89.1,1
1371,20230930,203,10,89.0,1
1372,20251213,128,2,84.0,1
1373,20260514,709,5,89.1,1
1374,20250403,442,7,93.5,1
1375,20250405,257,2,89.8,1
1376,20241107,734,2,87.4,1
1377,20250228,606,10,99.5,1
1378,20250324,392,10,88.8,1
1379,20241110,737,8,91.9,1
1380,20240920,299,2,82.9,1
1381,20260605,139,9,86.2,1
1382,20250317,572,1,89.8,1
1383,20250417,581,4,91.9,1
1384,20231024,436,8,86.1,1
1385,20250306,509,5,96.8,1
1386,20230909,340,7,75.2,1
1387,20250704,629,5,85.3,1
1388,20241224,625,7,88.3,1
1389,20240801,675,6,96.4,1
1390,20260528,365,10,96.6,1
1391,20251012,723,5,93.7,1
1392,20240314,78,9,83.7,1
1393,20251101,196,7,90.8,1
1394,20240606,638,7,94.7,1
1395,20250422,43,9,87.8,1
1396,20230412,725,3,97.3,1
1397,20260329,406,8,69.7,1
1398,20251123,80,1,85.4,1
1399,20230206,185,10,99.2,1
1400,20251230,318,8,77.6,1
1401,20250617,309,7,92.3,1
1402,20230113,757,2,90.3,1
1403,20241017,526,8,99.4,1
1404,20260312,333,10,86.1,1
1405,20251111,479,2,96.5,1
1406,20230913,68,1,73.8,1
1407,20240813,434,9,95.3,1
1408,20230619,313,5,98.2,1
1409,20250612,120,3,85.5,1
1410,20240430,419,3,82.7,1
1411,20241016,214,6,91.3,1
1412,20260201,24,3,79.2,1
1413,20240226,339,7,94.8,1
1414,20241115,786,10,84.4,1
1415,20240425,347,6,96.2,1
1416,20230607,659,1,94.3,1
1417,20240415,253,4,76.2,1
1418,20240604,308,9,84.9,1
1419,20260105,148,8,82.8,1
1420,20250211,206,5,83.0,1
1421,20231211,691,4,98.3,1
1422,20250926,337,7,95.3,1
1423,20231007,49,4,82.4,1
1424,20241021,525,7,79.7,1
1425,20231020,406,10,74.1,1
1426,20260508,201,8,89.7,1
1427,20230519,87,2,95.5,1
1428,20251208,36,10,94.8,1
1429,20250120,582,9,83.9,1
1430,20250111,195,1,95.9,1
1431,20240413,195,2,55.4,1
1432,20250702,82,2,89.6,1
1433,20250510,642,7,93.7,1
1434,20240203,483,8,93.4,1
1435,20260312,743,3,88.1,1
1436,20250117,600,6,99.9,1
1437,20250915,235,6,82.8,1
1438,20251128,57,7,95.7,1
1439,20240430,517,1,85.5,1
1440,20250322,782,4,59.4,1
1441,20260603,491,5,61.0,1
1442,20250415,567,6,89.9,1
1443,20240804,58,5,96.9,1
1444,20250209,569,3,70.6,1
1445,20240524,729,2,83.9,1
1446,20240719,91,4,86.2,1
1447,20250110,690,6,98.6,1
1448,20241210,780,2,88.2,1
1449,20240527,289,4,77.4,1
1450,20230616,571,5,60.7,1
1451,20230122,178,10,84.5,1
1452,20240423,542,3,85.1,1
1453,20240826,429,6,47.1,1
1454,20241225,158,5,98.6,1
1455,20230909,203,8,89.3,1
1456,20240714,686,7,93.1,1
1457,20240229,726,9,88.6,1
1458,20250129,717,10,90.1,1
1459,20240903,255,5,76.3,1
1460,20240221,646,9,94.7,1
1461,20241216,718,3,84.1,1
1462,20230728,407,8,92.8,1
1463,20231206,699,5,94.1,1
1464,20250318,684,9,96.8,1
1465,20240721,432,2,98.5,1
1466,20240202,633,6,86.4,1
1467,20260520,187,5,95.5,1
1468,20240220,723,5,89.1,1
1469,20250716,118,6,92.1,1
1470,20240927,738,7,97.2,1
1471,20230903,421,10,80.1,1
1472,20250413,120,5,88.1,1
1473,20240118,495,5,96.4,1
1474,20260118,173,9,88.9,1
1475,20240731,769,8,84.9,1
1476,20250421,619,4,96.5,1
1477,20230629,166,10,88.7,1
1478,20230214,734,5,93.1,1
1479,20250807,795,8,96.8,1
1480,20240709,524,5,95.2,1
1481,20260126,308,10,73.7,1
1482,20230224,557,3,76.7,1
1483,20260107,516,4,81.2,1
1484,20240405,731,8,79.9,1
1485,20241106,9,9,94.3,1
1486,20240819,334,2,83.0,1
1487,20230724,424,4,64.0,1
1488,20240527,263,9,91.4,1
1489,20260521,15,2,83.2,1
1490,20260602,138,3,95.3,1
1491,20251129,273,5,99.5,1
1492,20251014,463,9,80.3,1
1493,20231002,666,4,80.1,1
1494,20230706,620,10,88.3,1
1495,20240102,247,3,94.5,1
1496,20250101,774,10,85.5,1
1497,20230502,144,10,91.8,1
1498,20230227,427,2,91.5,1
1499,20240507,620,9,83.4,1
1500,20260626,611,10,83.6,1
1501,20250128,395,7,77.9,1
1502,20260425,485,1,84.5,1
1503,20250915,686,9,86.9,1
1504,20230502,685,1,98.1,1
1505,20230425,672,7,80.6,1
1506,20250815,695,9,82.1,1
1507,20240831,493,8,93.1,1
1508,20240227,620,6,86.0,1
1509,20260617,250,6,98.9,1
1510,20251024,558,3,96.4,1
1511,20240726,779,9,90.0,1
1512,20250601,526,10,89.2,1
1513,20230521,265,5,78.9,1
1514,20250409,762,10,77.3,1
1515,20250112,435,5,69.7,1
1516,20240914,351,2,85.3,1
1517,20241205,777,8,78.8,1
1518,20240528,414,8,98.3,1
1519,20250528,439,9,96.0,1
1520,20241203,530,2,94.1,1
1521,20231126,583,1,84.2,1
1522,20241211,698,9,97.6,1
1523,20250813,53,1,94.5,1
1524,20251113,153,7,97.6,1
1525,20251228,412,8,83.2,1
1526,20230715,363,4,95.2,1
1527,20230201,523,8,84.5,1
1528,20251024,572,3,80.4,1
1529,20251210,445,7,83.6,1
1530,20250603,493,2,90.9,1
1531,20250513,216,8,67.6,1
1532,20250402,472,3,93.9,1
1533,20240826,642,10,71.3,1
1534,20250704,740,3,94.7,1
1535,20240307,597,9,88.3,1
1536,20250916,498,5,88.8,1
1537,20251123,128,2,83.5,1
1538,20240322,640,5,88.8,1
1539,20251104,294,4,79.6,1
1540,20230703,345,9,97.8,1
1541,20241122,645,8,75.5,1
1542,20230503,667,10,79.7,1
1543,20250811,42,6,84.3,1
1544,20260318,273,5,96.2,1
1545,20250926,134,1,80.3,1
1546,20250801,603,4,94.0,1
1547,20240906,56,5,84.2,1
1548,20250819,744,5,86.9,1
1549,20250822,9,10,95.1,1
1550,20230401,776,3,85.3,1
1551,20251005,304,4,96.2,1
1552,20260615,769,7,80.1,1
1553,20260303,629,2,98.0,1
1554,20240920,25,9,88.5,1
1555,20250331,727,4,95.2,1
1556,20260610,194,5,90.2,1
1557,20260316,304,7,89.1,1
1558,20260512,18,9,88.8,1
1559,20231228,668,9,97.3,1
1560,20240515,631,1,87.0,1
1561,20230720,405,6,92.4,1
1562,20250118,509,9,97.8,1
1563,20250122,78,10,85.5,1
1564,20250603,547,9,99.8,1
1565,20230915,647,3,98.4,1
1566,20250820,336,4,79.4,1
1567,20241109,161,4,80.2,1
1568,20260327,354,5,78.9,1
1569,20231012,72,3,94.0,1
1570,20260305,508,6,85.2,1
1571,20250311,187,5,88.3,1
1572,20230909,173,6,95.2,1
1573,20260222,326,2,96.9,1
1574,20250705,649,3,84.5,1
1575,20250423,326,6,96.4,1
1576,20240624,296,3,79.5,1
1577,20250912,38,8,97.5,1
1578,20250114,252,9,93.1,1
1579,20240109,58,4,93.6,1
1580,20240326,15,6,87.7,1
1581,20250218,556,8,91.6,1
1582,20241010,518,1,94.8,1
1583,20240517,531,2,89.0,1
1584,20250818,522,7,96.3,1
1585,20241002,384,3,83.0,1
1586,20230711,481,5,94.9,1
1587,20241126,118,6,82.1,1
1588,20240930,137,7,99.0,1
1589,20250708,42,4,81.6,1
1590,20230608,418,8,70.6,1
1591,20250601,553,2,74.4,1
1592,20260319,11,5,94.6,1
1593,20250918,194,3,90.8,1
1594,20250424,705,8,99.6,1
1595,20250929,629,1,93.0,1
1596,20250203,379,2,94.0,1
1597,20240720,121,9,90.9,1
1598,20260203,795,3,86.3,1
1599,20260303,278,8,81.9,1
1600,20230326,135,1,84.3,1
1601,20231208,349,7,97.2,1
1602,20260406,791,4,92.0,1
1603,20230122,94,1,98.1,1
1604,20251231,540,9,97.0,1
1605,20230109,770,10,88.5,1
1606,20260228,72,8,96.4,1
1607,20251225,792,5,97.7,1
1608,20250405,646,1,98.5,1
1609,20240506,62,5,92.1,1
1610,20240219,471,5,77.8,1
1611,20251109,460,5,87.6,1
1612,20240523,291,8,83.0,1
1613,20250622,173,2,67.5,1
1614,20230324,338,8,98.6,1
1615,20250531,17,3,86.8,1
1616,20240826,524,5,94.5,1
1617,20250302,764,5,97.2,1
1618,20230107,4,3,97.8,1
1619,20240722,308,4,93.8,1
1620,20240813,203,2,97.0,1
1621,20240817,146,8,84.9,1
1622,20250919,447,6,96.8,1
1623,20230214,482,10,95.8,1
1624,20260618,468,8,99.7,1
1625,20241007,528,7,99.1,1
1626,20250518,585,1,94.5,1
1627,20230606,364,10,82.8,1
1628,20250717,568,10,91.4,1
1629,20230224,463,1,91.9,1
1630,20230808,106,3,84.5,1
1631,20240914,80,10,70.9,1
1632,20230725,471,4,77.8,1
1633,20231202,581,2,87.5,1
1634,20240529,148,7,81.4,1
1635,20260227,668,5,79.3,1
1636,20240526,177,4,75.2,1
1637,20240401,562,5,77.6,1
1638,20240826,8,8,84.9,1
1639,20230518,422,6,96.0,1
1640,20240212,791,7,87.7,1
1641,20260620,443,7,99.3,1
1642,20240426,616,6,92.7,1
1643,20240716,742,3,65.1,1
1644,20251030,383,5,89.7,1
1645,20230117,142,1,83.6,1
1646,20250226,325,6,92.6,1
1647,20230701,790,5,95.6,1
1648,20240126,302,2,86.7,1
1649,20260218,405,1,77.4,1
1650,20240217,246,3,82.0,1
1651,20260320,99,6,96.2,1
1652,20250812,527,4,86.8,1
1653,20241127,143,3,89.9,1
1654,20230505,427,1,83.6,1
1655,20250408,734,6,77.1,1
1656,20260307,608,6,92.3,1
1657,20260424,625,2,94.8,1
1658,20230218,504,10,92.7,1
1659,20250203,515,2,93.0,1
1660,20250517,720,5,97.3,1
1661,20240815,734,6,93.0,1
1662,20250901,678,1,81.0,1
1663,20241204,386,5,86.6,1
1664,20251023,148,7,96.1,1
1665,20240420,653,3,97.9,1
1666,20240418,660,4,94.2,1
1667,20260317,522,6,85.8,1
1668,20250125,547,4,89.3,1
1669,20240529,352,7,89.2,1
1670,20251124,23,1,97.8,1
1671,20250429,385,4,79.9,1
1672,20241022,407,8,92.1,1
1673,20240803,714,8,89.9,1
1674,20240526,799,6,89.8,1
1675,20250426,379,7,76.9,1
1676,20230317,453,3,92.6,1
1677,20240226,4,9,79.9,1
1678,20241123,313,6,88.9,1
1679,20240831,224,1,87.8,1
1680,20241109,194,6,57.5,1
1681,20240520,100,5,94.8,1
1682,20250323,436,2,89.7,1
1683,20250624,302,2,88.7,1
1684,20250301,573,8,93.5,1
1685,20260331,725,3,85.8,1
1686,20240229,224,1,77.6,1
1687,20251214,4,5,97.4,1
1688,20240325,266,5,85.8,1
1689,20260512,242,2,83.0,1
1690,20240426,226,5,94.8,1
1691,20240201,297,10,98.3,1
1692,20251115,425,7,91.4,1
1693,20230317,68,1,79.4,1
1694,20250522,23,4,94.1,1
1695,20251112,235,9,90.0,1
1696,20260421,100,3,96.5,1
1697,20230329,527,4,93.9,1
