PricingKey,DateKey,ProductKey,ListPrice,SellingPrice,CompetitorPrice
697,20240430,752,83.54,79.38,92.57
698,20250206,324,210.25,191.96,201.34
699,20241014,421,82.54,71.49,94.29
700,20260205,569,318.86,248.24,292.11
701,20240819,264,10.22,7.68,11.3
702,20231121,447,59.76,53.56,55.24
703,20241028,484,15.41,11.97,14.99
704,20250706,509,90.19,77.47,86.78
705,20251002,402,21.66,16.47,21.62
706,20240705,111,310.59,267.44,316.26
707,20250117,348,233.48,207.01,264.17
708,20240115,238,232.61,183.52,202.49
709,20250831,169,80.84,80.48,83.72
710,20250921,107,92.43,85.32,80.7
711,20241207,513,255.23,223.89,246.9
712,20250207,776,93.65,74.22,97.93
713,20240321,56,266.02,220.59,292.22
714,20250511,478,272.96,239.59,258.72
715,20250430,131,24.54,18.92,26.94
716,20240721,741,212.39,196.1,233.9
717,20241215,484,15.41,14.62,16.91
718,20231030,115,258.32,203.15,230.95
719,20230730,593,348.5,272.97,303.63
720,20230702,169,80.84,71.41,70.12
721,20250221,289,53.05,39.96,50.76
722,20250319,699,65.91,60.99,72.72
723,20260526,631,266.82,223.06,277.58
724,20230411,204,137.31,120.67,127.53
725,20231017,713,325.0,276.17,323.24
726,20251002,83,12.62,11.59,11.0
727,20230823,707,225.72,225.71,248.17
728,20250303,719,73.37,73.22,78.99
729,20251006,146,188.03,177.98,169.51
730,20251004,52,21.14,17.29,23.66
731,20241202,391,64.13,55.57,65.04
732,20240418,45,269.74,212.33,242.17
733,20260212,366,384.91,384.82,394.7
734,20230813,578,330.25,273.22,353.24
735,20260321,79,253.18,237.66,220.69
736,20240210,680,272.43,242.63,271.29
737,20250823,691,160.49,152.65,163.07
738,20231103,123,122.98,95.68,128.23
739,20230721,604,104.98,92.76,96.83
740,20231108,84,73.96,73.34,69.57
741,20241105,33,147.68,124.5,140.79
742,20241024,560,40.22,34.61,34.29
743,20240919,791,228.37,194.13,229.91
744,20230616,760,321.52,277.4,362.9
745,20240423,395,380.39,373.67,407.18
746,20251226,299,12.05,11.57,12.4
747,20250402,9,228.25,184.66,207.0
748,20240217,442,36.82,28.35,33.72
749,20250721,25,50.32,43.58,46.33
750,20231020,84,73.96,69.01,66.51
751,20240513,36,214.64,192.05,198.83
752,20260320,440,113.85,103.5,97.06
753,20250317,417,243.35,183.46,246.34
754,20250803,746,393.87,356.15,426.67
755,20260504,196,79.66,63.1,75.89
756,20231020,377,227.02,184.79,256.67
757,20241020,107,92.43,75.36,106.02
758,20250617,581,46.45,44.21,45.26
759,20250203,12,262.97,242.63,245.85
760,20240218,15,179.98,179.65,189.7
761,20240923,366,384.91,315.75,422.99
762,20240411,330,288.16,269.5,251.99
763,20231107,750,22.62,18.41,22.06
764,20250805,231,190.39,165.29,169.8
765,20230905,319,283.51,282.52,264.04
766,20241106,610,31.94,26.03,28.28
767,20250912,174,208.41,159.19,205.0
768,20240926,411,64.81,57.6,59.35
769,20250824,201,178.89,145.47,172.23
770,20240823,520,361.69,303.99,386.11
771,20230508,463,203.4,181.09,225.39
772,20240322,27,110.98,84.45,117.94
773,20250406,771,87.72,72.44,79.5
774,20241108,609,249.15,239.68,242.54
775,20231128,583,182.74,147.73,173.34
776,20240429,526,17.69,13.84,19.88
777,20230607,293,423.76,352.2,399.55
778,20250511,710,52.14,48.72,54.92
779,20231204,34,218.67,211.38,237.79
780,20230318,262,237.84,223.92,214.55
781,20231118,672,106.54,105.36,91.92
782,20250529,532,328.3,268.8,320.52
783,20240903,406,176.64,144.96,152.7
784,20230803,199,127.18,102.88,113.17
785,20241103,396,167.37,145.2,187.88
786,20260403,582,419.19,406.02,358.44
787,20241015,426,82.56,67.35,70.5
788,20251121,99,363.81,347.33,337.47
789,20260311,621,238.21,196.2,271.33
790,20250414,15,179.98,159.25,181.84
791,20250507,168,139.86,137.46,154.37
792,20250109,373,240.17,189.27,214.34
793,20231022,771,87.72,80.5,86.11
794,20230717,379,306.26,262.81,263.63
795,20250423,224,205.12,167.72,180.97
796,20250817,528,365.56,304.44,409.21
797,20240107,334,266.65,234.66,299.99
798,20240514,354,235.99,208.34,207.07
799,20260109,672,106.54,88.79,103.57
800,20230108,350,195.28,189.17,198.3
801,20250523,625,408.43,368.85,469.1
802,20260228,317,251.02,239.13,235.35
803,20251005,361,218.41,175.24,232.78
804,20230420,297,203.31,152.68,219.51
805,20251024,219,21.56,20.1,23.68
806,20230923,405,234.96,207.13,238.57
807,20231014,701,100.15,88.23,88.4
808,20230225,144,249.79,247.28,266.04
809,20241107,517,325.99,323.92,308.28
810,20241107,778,248.68,199.08,214.74
811,20230730,640,151.16,147.68,135.67
812,20251130,40,246.38,225.04,214.68
813,20240310,697,203.47,196.35,204.48
814,20250516,779,134.97,108.89,122.41
815,20231107,524,130.88,109.66,116.08
816,20240216,654,223.67,191.96,236.93
817,20241114,357,34.05,28.34,32.52
818,20230825,740,239.3,185.51,253.43
819,20250402,756,394.25,341.55,348.33
820,20231031,364,58.02,45.46,58.63
821,20241120,10,52.67,42.82,57.14
822,20251019,226,250.65,199.54,220.2
823,20241128,258,30.13,24.33,27.48
824,20240826,391,64.13,62.99,60.54
825,20240912,166,277.57,254.98,277.57
826,20230304,234,318.9,284.97,327.48
827,20260316,602,85.13,82.45,81.56
828,20240515,183,26.08,22.96,24.86
829,20230927,226,250.65,228.54,263.28
830,20230911,131,24.54,24.26,23.23
831,20240228,505,143.55,141.46,140.79
832,20240927,277,308.04,236.59,311.55
833,20241126,490,84.06,75.61,77.87
834,20230427,104,158.51,121.58,137.92
835,20250310,602,85.13,66.89,92.39
836,20230508,799,172.35,129.71,184.32
837,20230315,700,159.22,145.8,146.93
838,20240107,701,100.15,86.6,87.77
839,20230202,424,164.94,164.45,184.65
840,20231122,516,76.0,69.42,80.67
841,20240415,660,11.42,10.87,13.09
842,20231116,483,167.82,142.29,188.06
843,20250121,738,223.85,222.68,252.17
844,20260520,31,281.2,270.78,280.09
845,20260202,166,277.57,276.47,243.2
846,20230806,141,224.09,174.91,252.74
847,20260121,374,330.48,261.35,368.94
848,20230328,277,308.04,281.97,318.13
849,20251008,694,65.85,60.12,61.18
850,20260508,702,260.54,223.31,231.51
851,20250620,391,64.13,50.24,60.79
852,20230828,434,136.54,124.42,121.21
853,20231116,53,274.33,235.97,250.61
854,20231003,728,23.99,22.05,22.17
855,20260217,368,122.52,98.98,110.08
856,20230422,470,186.23,145.25,199.37
857,20260427,50,253.67,217.81,230.46
858,20230412,359,156.76,121.95,150.74
859,20231114,699,65.91,62.09,69.45
860,20240322,640,151.16,125.6,131.77
861,20241121,664,29.07,24.35,25.52
862,20240312,436,313.39,280.66,284.07
863,20240219,459,41.78,39.23,38.12
864,20250809,783,254.01,212.59,269.92
865,20250628,69,201.68,188.08,216.67
866,20241211,614,10.84,10.29,9.65
867,20230605,20,54.98,50.88,62.06
868,20250809,196,79.66,66.47,78.58
869,20231215,227,292.62,269.44,266.76
870,20260201,178,241.37,181.73,208.09
871,20241002,795,235.28,228.35,261.29
872,20260323,182,161.43,155.66,184.73
873,20250829,456,219.24,180.23,249.44
874,20260513,304,72.0,66.62,70.48
875,20250803,378,260.57,207.76,226.47
876,20250128,162,43.61,35.81,47.54
877,20260215,129,285.77,218.49,272.49
878,20251018,117,66.51,62.29,70.08
879,20230604,413,98.94,95.76,94.63
880,20230629,582,419.19,379.84,480.21
881,20260407,500,394.62,389.57,398.76
882,20260224,512,65.44,56.11,70.77
883,20240606,129,285.77,270.01,275.54
884,20250615,517,325.99,301.29,350.26
885,20251001,341,53.82,47.51,48.84
886,20260511,553,68.99,66.83,69.82
887,20260111,197,150.97,132.88,146.61
888,20230520,377,227.02,202.41,206.03
889,20260509,546,65.36,57.1,65.13
890,20230312,247,116.11,92.8,123.56
891,20260615,507,266.28,207.12,289.85
892,20230131,742,222.66,200.42,215.98
893,20230129,724,208.64,158.31,215.39
894,20240219,712,117.99,98.13,110.44
895,20240722,503,318.02,262.3,345.8
896,20230424,117,66.51,64.4,66.49
897,20230504,168,139.86,130.9,152.43
898,20250909,49,197.2,192.97,222.02
899,20240309,706,136.94,129.75,126.18
900,20230322,418,235.9,181.36,259.68
901,20231016,368,122.52,97.48,137.59
902,20230318,325,223.83,199.55,195.9
903,20230613,749,202.73,152.66,220.88
904,20241116,545,24.51,22.7,21.58
905,20250223,770,92.3,85.41,94.06
906,20260130,663,304.83,238.48,288.64
907,20240618,413,98.94,91.67,91.28
908,20230716,438,40.99,36.1,38.48
909,20240218,418,235.9,215.91,240.4
910,20251012,506,49.38,45.65,52.87
911,20240114,8,211.32,176.51,232.44
912,20230108,439,350.84,302.61,309.8
913,20240713,614,10.84,9.96,12.02
914,20250210,633,57.66,50.66,50.05
915,20241031,776,93.65,89.65,80.71
916,20250104,67,220.55,219.65,242.02
917,20250619,620,141.64,131.31,160.95
918,20260415,611,119.6,97.3,136.65
919,20250228,262,237.84,206.54,239.01
920,20240602,313,145.22,144.91,157.35
921,20260614,206,36.22,31.35,40.13
922,20250721,704,18.97,15.69,16.83
923,20231008,702,260.54,252.47,265.34
924,20250329,270,147.92,117.22,158.3
925,20230126,432,269.02,226.76,252.15
926,20260605,710,52.14,49.05,57.58
927,20250305,569,318.86,309.86,280.45
928,20240517,238,232.61,197.25,212.64
929,20240904,667,106.93,101.52,121.96
930,20230521,732,90.88,79.37,87.94
931,20230409,289,53.05,43.1,60.17
932,20260124,331,284.71,252.17,280.03
933,20230530,765,31.01,26.56,33.11
934,20260624,715,170.39,159.51,175.53
935,20230209,276,66.7,50.03,71.65
936,20240423,557,165.04,140.51,166.04
937,20230309,487,35.77,31.42,32.92
938,20250113,342,102.47,99.92,116.12
939,20230401,647,184.7,143.41,211.25
940,20250814,647,184.7,143.73,164.7
941,20250512,729,357.03,282.31,348.0
942,20230221,255,317.46,308.35,285.96
943,20250105,10,52.67,48.33,53.94
944,20230624,158,81.27,61.71,69.61
945,20230821,769,93.19,92.05,101.05
946,20230126,637,73.36,55.29,76.25
947,20250923,15,179.98,157.59,182.39
948,20251124,652,164.75,156.57,173.45
949,20260621,508,358.96,272.01,377.16
950,20240204,664,29.07,22.88,31.26
951,20251122,379,306.26,265.5,284.38
952,20250111,597,11.11,10.92,12.21
953,20250904,209,254.65,221.69,270.39
954,20230424,33,147.68,141.62,160.26
955,20240418,228,211.07,166.03,211.55
956,20251220,292,324.11,302.46,360.1
957,20230607,2,108.79,102.2,122.19
958,20260411,116,34.36,26.26,38.05
959,20250516,84,73.96,65.43,73.01
960,20241219,19,252.36,195.4,272.02
961,20240319,620,141.64,118.3,124.47
962,20241208,417,243.35,184.94,241.43
963,20250721,345,274.13,243.55,246.32
964,20240930,121,298.82,294.17,316.52
965,20240111,756,394.25,392.4,364.64
966,20230811,635,53.49,51.06,47.74
967,20230118,493,91.44,74.89,104.27
968,20250724,84,73.96,73.5,74.36
969,20250710,768,253.35,232.5,282.19
970,20251108,69,201.68,181.65,205.22
971,20250218,47,225.94,182.05,221.82
972,20231025,477,253.44,191.05,272.98
973,20241120,223,289.35,266.33,292.1
974,20230122,189,205.54,195.54,211.11
975,20231001,342,102.47,88.05,100.28
976,20260403,567,223.92,198.84,195.62
977,20231011,340,256.97,240.06,244.95
978,20240529,783,254.01,195.04,221.9
979,20251221,530,239.02,186.69,265.89
980,20230917,52,21.14,19.75,21.5
981,20231202,673,423.99,421.67,471.72
982,20250311,251,350.95,271.87,358.51
983,20240310,726,274.85,255.63,279.4
984,20231019,711,89.35,71.47,88.65
985,20240108,161,202.52,195.79,223.06
986,20231212,236,380.33,379.87,379.98
987,20250906,328,77.81,65.2,89.25
988,20240225,391,64.13,56.09,58.19
989,20230519,488,237.94,202.69,255.3
990,20240607,305,183.32,144.07,192.39
991,20241022,8,211.32,159.59,207.9
992,20241007,712,117.99,99.15,126.08
993,20260507,627,323.38,296.27,320.38
994,20260617,580,282.51,260.66,254.59
995,20240309,85,52.93,48.26,56.33
996,20251120,73,219.47,183.57,212.35
997,20240513,220,267.45,207.82,261.7
998,20260626,89,83.91,80.53,82.25
999,20240202,637,73.36,57.0,72.95
1000,20230901,628,117.7,117.31,128.23
1001,20231211,707,225.72,211.5,239.59
1002,20241002,102,258.72,219.17,275.59
1003,20260423,521,260.98,199.27,249.9
1004,20250608,122,193.32,187.14,215.92
1005,20240109,646,202.52,155.0,181.35
1006,20250305,249,37.07,30.37,31.57
1007,20241106,256,108.27,92.65,121.74
1008,20230605,444,271.47,251.27,245.63
1009,20240607,690,128.51,119.04,139.32
1010,20250515,176,155.18,139.85,134.15
1011,20241221,189,205.54,185.66,211.97
1012,20231006,502,358.64,270.7,398.45
1013,20230718,564,142.88,138.96,152.68
1014,20231225,258,30.13,30.04,31.65
1015,20251024,293,423.76,381.26,403.21
1016,20260206,546,65.36,54.23,67.43
1017,20250228,590,66.24,52.35,75.34
1018,20260411,419,199.26,190.42,182.49
1019,20250925,628,117.7,100.5,107.66
1020,20250630,273,176.31,144.57,197.61
1021,20240929,655,70.94,57.89,78.25
1022,20241216,605,161.5,157.84,183.32
1023,20250218,493,91.44,84.93,102.48
1024,20231128,619,96.72,75.82,105.77
1025,20230618,90,228.46,189.5,248.96
1026,20251212,407,187.73,160.8,197.45
1027,20250520,684,145.2,135.98,148.03
1028,20231025,233,146.82,135.85,153.63
1029,20250223,8,211.32,179.03,216.5
1030,20240614,309,270.23,269.99,230.71
1031,20240314,560,40.22,30.55,43.86
1032,20231211,281,253.48,239.82,229.2
1033,20251022,223,289.35,243.9,300.6
1034,20251207,474,285.61,282.34,273.63
1035,20250926,533,169.61,168.69,191.77
1036,20240603,179,40.39,37.71,40.5
1037,20230630,620,141.64,108.82,135.35
1038,20251224,261,212.23,162.41,234.2
1039,20250214,197,150.97,128.11,170.72
1040,20250225,436,313.39,311.8,355.8
1041,20230807,58,31.75,30.18,36.44
1042,20260506,708,140.71,110.4,143.65
1043,20250508,526,17.69,14.99,18.76
1044,20230820,177,72.58,54.94,67.91
1045,20230118,208,194.43,164.07,220.11
1046,20240831,564,142.88,136.13,135.66
1047,20250715,209,254.65,235.65,238.92
1048,20250425,438,40.99,32.23,42.48
1049,20250517,218,193.69,151.65,204.57
1050,20231125,445,236.18,207.3,221.65
1051,20260207,749,202.73,189.71,224.48
1052,20240619,528,365.56,281.37,396.09
1053,20230501,777,116.51,115.49,107.28
1054,20240201,137,17.94,15.37,17.79
1055,20260113,331,284.71,223.27,304.11
1056,20240928,304,72.0,61.18,81.46
1057,20250130,29,170.48,158.13,161.42
1058,20260530,484,15.41,14.75,15.07
1059,20260202,31,281.2,238.48,254.24
1060,20230901,607,181.88,169.68,194.74
1061,20231122,19,252.36,242.01,225.16
1062,20230708,697,203.47,154.59,222.29
1063,20230301,135,41.31,36.64,42.95
1064,20230416,302,95.16,77.4,84.84
1065,20250313,498,309.5,245.32,272.01
1066,20230703,500,394.62,315.37,434.8
1067,20240528,222,199.12,196.57,187.76
1068,20230129,741,212.39,175.28,202.02
1069,20240611,124,11.28,10.04,11.59
1070,20250303,130,108.44,86.87,114.38
1071,20240216,485,125.2,109.84,106.75
1072,20230329,345,274.13,230.29,309.01
1073,20250809,480,425.68,405.55,392.21
1074,20241105,351,348.89,286.01,370.04
1075,20231004,497,311.63,239.0,267.49
1076,20241230,695,219.54,205.0,230.71
1077,20231122,422,51.31,44.96,47.13
1078,20260423,224,205.12,165.22,189.89
1079,20240625,508,358.96,296.35,348.94
1080,20260412,706,136.94,119.05,146.38
1081,20230513,506,49.38,42.14,49.12
1082,20230419,11,54.42,52.21,52.0
1083,20251121,439,350.84,298.87,371.99
1084,20260303,67,220.55,219.64,200.9
1085,20260429,366,384.91,305.15,429.72
1086,20240919,50,253.67,193.51,257.29
1087,20260423,538,86.46,73.82,76.51
1088,20230726,270,147.92,131.03,141.42
1089,20251128,738,223.85,186.7,214.46
1090,20230225,530,239.02,224.76,214.05
1091,20240925,318,41.09,39.14,38.91
1092,20250807,711,89.35,86.94,93.5
1093,20260512,34,218.67,180.58,191.56
1094,20250817,198,61.79,59.8,70.48
1095,20230930,72,119.72,94.89,132.31
1096,20260308,138,287.07,217.22,305.02
1097,20250807,22,105.46,85.78,112.37
1098,20250205,87,204.15,203.13,234.05
1099,20250404,559,55.12,51.11,52.57
1100,20241121,468,354.29,346.45,393.58
1101,20240620,590,66.24,61.33,75.64
1102,20250408,476,235.18,189.78,221.33
1103,20240830,360,146.23,114.86,128.59
1104,20260502,478,272.96,235.97,307.2
1105,20231027,427,416.06,406.2,360.44
1106,20250425,300,94.2,87.37,89.5
1107,20250307,306,267.41,264.11,243.2
1108,20250608,583,182.74,165.86,195.55
1109,20251121,550,203.17,203.11,210.71
1110,20260611,609,249.15,191.87,232.58
1111,20240725,308,277.35,275.55,273.02
1112,20240307,490,84.06,76.92,87.74
1113,20260315,778,248.68,225.27,243.31
1114,20240119,650,142.56,116.73,163.94
1115,20230413,309,270.23,267.69,247.16
1116,20251026,556,340.34,310.31,305.83
1117,20260514,74,140.18,119.29,152.74
1118,20240722,512,65.44,52.22,63.18
1119,20260107,361,218.41,184.62,193.6
1120,20231115,764,38.17,34.78,40.73
1121,20260616,19,252.36,219.68,263.12
1122,20250818,730,218.37,170.42,201.51
1123,20240930,77,218.69,212.48,199.13
1124,20230516,506,49.38,49.26,54.42
1125,20250520,193,171.68,169.34,153.04
1126,20250524,594,93.21,76.31,86.68
1127,20230813,721,249.16,210.64,283.79
1128,20230726,76,227.03,199.52,202.05
1129,20251022,201,178.89,177.86,165.15
1130,20241220,759,228.08,196.05,204.08
1131,20250509,760,321.52,269.4,309.35
1132,20240916,694,65.85,56.36,73.05
1133,20240612,144,249.79,192.21,230.1
1134,20250704,625,408.43,309.74,434.12
1135,20240511,108,24.49,19.62,20.97
1136,20241203,352,272.28,224.97,264.02
1137,20250623,583,182.74,137.27,157.95
1138,20230905,590,66.24,65.78,62.02
1139,20230425,395,380.39,289.16,411.87
1140,20250411,585,163.26,128.55,149.71
1141,20250625,387,66.08,52.23,56.21
1142,20240825,748,241.47,182.69,249.42
1143,20251001,319,283.51,266.47,255.42
1144,20250503,506,49.38,47.9,52.47
1145,20231212,274,185.35,151.16,180.55
1146,20260525,548,210.49,180.43,188.23
1147,20250719,151,452.82,430.25,415.4
1148,20240609,714,29.93,29.62,31.32
1149,20251209,255,317.46,310.63,332.03
1150,20240917,338,214.38,198.77,187.36
1151,20250212,154,257.41,222.69,257.78
1152,20240817,454,323.6,277.9,326.46
1153,20251110,735,122.01,120.09,116.11
1154,20250812,423,26.19,21.61,26.55
1155,20260430,605,161.5,133.47,181.81
1156,20250203,751,98.86,80.68,105.59
1157,20250721,505,143.55,126.72,164.7
1158,20260404,732,90.88,84.02,104.06
1159,20251116,772,272.89,258.89,251.44
1160,20241219,49,197.2,176.44,192.84
1161,20260218,464,223.36,209.53,206.28
1162,20230130,323,221.18,185.77,218.49
1163,20240204,507,266.28,253.64,245.29
1164,20231002,545,24.51,19.31,22.75
1165,20250616,683,426.67,384.83,477.51
1166,20240727,569,318.86,303.05,357.05
1167,20230722,719,73.37,59.81,78.52
1168,20240128,618,117.82,103.64,122.78
1169,20240703,506,49.38,46.75,44.38
1170,20240822,241,311.53,263.3,273.63
1171,20240329,103,169.4,148.62,182.4
1172,20240513,440,113.85,88.7,129.58
1173,20250726,478,272.96,256.89,245.77
1174,20250510,580,282.51,276.43,271.06
1175,20240214,413,98.94,79.83,88.62
1176,20240211,397,149.6,114.61,166.82
1177,20250909,201,178.89,162.14,197.47
1178,20260429,457,60.47,60.13,64.82
1179,20240628,743,343.9,307.6,333.67
1180,20230925,774,100.34,83.37,96.34
1181,20241208,773,48.89,41.9,45.28
1182,20241231,307,130.54,123.47,148.78
1183,20260605,749,202.73,188.51,200.6
1184,20260419,518,38.63,37.31,38.79
1185,20230621,705,239.69,198.2,263.6
1186,20260401,84,73.96,65.02,71.29
1187,20260627,691,160.49,158.72,161.95
1188,20230110,172,59.34,58.57,51.48
1189,20240929,795,235.28,194.82,228.77
1190,20240822,261,212.23,209.1,182.84
1191,20250220,727,29.93,25.28,28.94
1192,20260327,650,142.56,124.31,158.94
1193,20241031,269,15.66,13.96,14.99
1194,20251226,528,365.56,284.14,317.54
1195,20240204,426,82.56,65.11,85.47
1196,20240602,261,212.23,207.82,196.33
1197,20231210,422,51.31,39.58,43.87
1198,20241102,302,95.16,83.58,107.44
1199,20241129,632,291.15,283.74,301.23
1200,20231016,306,267.41,214.68,238.7
1201,20240909,378,260.57,227.96,253.32
1202,20250926,660,11.42,11.36,12.58
1203,20230820,227,292.62,240.6,265.74
1204,20260319,5,163.2,162.17,181.75
1205,20250904,416,128.68,124.24,122.09
1206,20241211,5,163.2,141.57,176.92
1207,20250526,526,17.69,13.29,15.33
1208,20240518,95,76.43,67.61,82.38
1209,20240729,740,239.3,231.87,262.48
1210,20251111,345,274.13,249.08,281.26
1211,20241203,628,117.7,99.43,116.4
1212,20230826,434,136.54,123.78,143.54
1213,20241123,572,96.08,74.84,97.35
1214,20230430,645,259.57,240.94,272.46
1215,20240102,48,76.9,65.64,87.87
1216,20240222,274,185.35,175.35,165.14
1217,20240720,778,248.68,202.51,262.21
1218,20230320,265,249.31,248.53,229.03
1219,20231220,236,380.33,311.4,425.8
1220,20230617,181,341.92,259.57,362.77
1221,20250418,453,159.04,151.31,157.36
1222,20260325,93,61.41,59.71,52.82
1223,20241208,2,108.79,86.84,94.37
1224,20251111,97,301.78,238.2,323.25
1225,20240430,391,64.13,55.37,62.65
1226,20230220,351,348.89,296.38,306.97
