TrafficKey,DateKey,ProductKey,RegionKey,PageViews,Sessions,GlanceViews,AddToCart,Orders
695,20250903,14,4,118,45,74,12,4
696,20250628,624,2,554,305,360,48,21
697,20260214,569,1,168,87,127,17,9
698,20260111,516,6,166,100,148,20,9
699,20241208,798,4,210,154,183,23,11
700,20230926,725,6,50,20,32,2,0
701,20250407,481,2,165,83,125,19,6
702,20230714,425,1,89,53,71,4,2
703,20260117,704,3,44,19,33,4,1
704,20231018,247,6,9,3,6,0,0
705,20230729,435,2,79,34,51,7,2
706,20250705,675,3,153,98,131,19,9
707,20231104,106,6,220,123,154,10,5
708,20250825,374,3,18,8,13,1,0
709,20260306,16,4,211,134,182,16,6
710,20250301,577,1,54,28,42,3,1
711,20250515,584,5,150,68,113,13,7
712,20250911,600,6,113,61,89,4,2
713,20240910,319,3,126,49,85,12,4
714,20250326,441,2,115,52,77,4,1
715,20250727,251,5,123,77,106,6,3
716,20240201,637,3,62,35,45,7,4
717,20250405,557,4,129,80,110,13,8
718,20250531,336,3,61,25,40,5,2
719,20231215,490,6,182,111,154,12,4
720,20250730,698,1,106,58,74,9,5
721,20240405,413,6,178,79,116,19,8
722,20251120,497,4,85,54,67,11,5
723,20231204,574,1,68,38,48,6,3
724,20230302,48,3,106,46,69,7,2
725,20230426,179,3,55,22,35,2,0
726,20250908,113,5,70,38,45,3,1
727,20250523,81,4,72,30,46,5,1
728,20250711,60,6,302,188,270,45,23
729,20250511,90,5,196,99,176,12,6
730,20250718,494,5,121,53,85,11,4
731,20230513,301,1,186,101,135,16,7
732,20230309,547,2,290,111,199,22,9
733,20250710,258,1,116,53,75,8,3
734,20240412,448,5,174,108,131,9,3
735,20240323,526,6,101,54,85,12,4
736,20260108,604,5,151,61,101,16,8
737,20240723,138,2,116,66,82,10,4
738,20250415,718,2,27,16,20,3,1
739,20250122,764,6,176,103,123,21,12
740,20231016,587,2,54,34,43,2,1
741,20240913,122,2,217,79,138,12,7
742,20240904,315,3,27,16,21,1,0
743,20260205,145,4,11,5,9,1,0
744,20260310,164,6,48,35,43,6,2
745,20230629,236,6,43,27,35,5,2
746,20241115,274,2,66,37,55,5,2
747,20230326,396,1,283,127,193,27,16
748,20250812,294,2,173,94,155,10,4
749,20250506,709,1,53,29,41,3,1
750,20250117,360,1,100,62,84,13,8
751,20230312,790,1,28,19,26,2,1
752,20231203,83,3,94,45,69,6,3
753,20250731,781,4,361,172,230,34,17
754,20231110,589,4,37,17,26,3,1
755,20260409,432,4,95,63,79,6,3
756,20260516,75,4,160,75,105,9,4
757,20250802,123,5,104,74,94,11,3
758,20260630,502,4,90,42,64,5,2
759,20240115,746,6,29,17,22,2,1
760,20260519,58,5,213,96,146,14,5
761,20230723,503,1,75,44,58,7,3
762,20250127,520,6,117,59,82,6,2
763,20230228,408,5,70,36,50,6,2
764,20260116,724,1,39,18,30,1,0
765,20230604,327,4,108,60,74,6,2
766,20250818,489,5,75,28,50,8,4
767,20230502,110,2,81,56,68,7,3
768,20250819,635,2,114,58,73,11,5
769,20260202,238,3,166,99,148,23,12
770,20260504,516,2,188,87,156,23,13
771,20240308,601,6,126,54,88,15,8
772,20251220,498,1,150,90,107,13,5
773,20260313,435,6,332,147,256,35,15
774,20250917,120,2,27,19,25,1,0
775,20250627,492,3,138,75,104,9,4
776,20230831,670,1,56,24,41,5,2
777,20251109,636,4,92,43,60,3,1
778,20230223,297,1,135,56,98,6,3
779,20241228,154,1,35,19,30,4,2
780,20250208,395,1,220,120,148,11,6
781,20250710,449,3,68,38,52,4,2
782,20251113,760,4,62,37,46,5,2
783,20240928,757,4,107,48,87,11,5
784,20250520,509,5,50,33,45,5,2
785,20240521,683,2,195,113,152,19,7
786,20250526,29,1,84,48,72,4,2
787,20241103,744,6,25,11,21,3,1
788,20230730,566,5,133,61,85,7,2
789,20230808,528,1,35,15,26,2,1
790,20251114,749,6,44,20,32,3,1
791,20251217,649,4,120,62,105,15,8
792,20240515,86,2,80,37,53,8,5
793,20250412,740,5,74,40,53,4,1
794,20240303,42,5,119,66,82,10,6
795,20250113,424,1,123,68,98,9,3
796,20231221,84,4,260,128,197,21,8
797,20251108,759,3,65,28,41,7,4
798,20230116,439,6,83,34,61,5,3
799,20240614,501,3,72,37,62,7,3
800,20250201,667,1,38,17,27,3,1
801,20250821,538,4,134,83,99,11,6
802,20260514,603,3,42,24,35,4,2
803,20241113,556,1,129,63,88,8,4
804,20240419,799,4,91,58,79,13,5
805,20230716,635,5,148,69,98,13,6
806,20240629,321,6,170,96,145,22,8
807,20240121,725,2,227,137,185,32,13
808,20230512,387,2,46,29,39,6,3
809,20240404,695,3,15,9,13,1,0
810,20230319,762,4,88,46,68,11,3
811,20250722,787,4,397,264,322,25,14
812,20240229,45,6,64,29,51,2,0
813,20240226,495,3,130,59,92,6,2
814,20240826,266,3,28,12,20,3,1
815,20251224,146,1,482,188,310,38,17
816,20231013,566,3,56,34,46,6,3
817,20240813,247,3,25,14,19,1,0
818,20240229,393,2,92,48,64,5,2
819,20230107,57,3,33,20,28,4,2
820,20240407,208,5,206,110,152,16,9
821,20240506,675,2,161,71,115,15,9
822,20240205,380,1,18,7,12,1,0
823,20230721,666,5,87,46,64,9,5
824,20250123,621,6,77,51,69,8,4
825,20241205,543,3,185,81,133,23,8
826,20241208,264,6,248,172,208,29,11
827,20230402,572,4,168,84,120,15,7
828,20231124,128,5,887,637,799,127,49
829,20230704,363,2,38,26,34,2,1
830,20230910,147,1,99,58,72,9,4
831,20240908,193,6,268,151,207,18,8
832,20250713,134,6,215,117,191,29,10
833,20260318,720,6,130,62,87,12,4
834,20260503,487,6,232,123,180,25,12
835,20241209,726,4,103,64,79,6,2
836,20231010,567,5,53,25,37,4,2
837,20251106,43,3,81,39,55,2,0
838,20240623,57,4,133,65,97,8,3
839,20230427,109,4,164,92,117,10,4
840,20240201,330,6,266,114,173,11,7
841,20260510,370,5,63,36,57,8,4
842,20230706,7,5,256,127,177,10,3
843,20240321,662,3,40,23,32,5,2
844,20240418,140,4,30,17,24,1,0
845,20241202,1,5,89,44,70,11,4
846,20251124,57,6,83,31,53,3,1
847,20260225,305,2,105,62,89,11,6
848,20231116,683,1,25,10,19,1,0
849,20230930,97,3,192,81,136,18,10
850,20250313,602,1,56,26,41,5,2
851,20260411,288,5,225,110,143,15,6
852,20231018,746,6,36,17,23,1,0
853,20260307,775,6,223,106,160,25,15
854,20231121,38,3,21,11,16,2,1
855,20230529,646,1,108,69,84,6,2
856,20250930,84,4,49,26,42,4,1
857,20240824,479,4,150,82,98,15,8
858,20240426,764,5,268,157,186,23,11
859,20260123,414,2,102,37,68,5,2
860,20250505,144,1,369,158,233,23,9
861,20231108,276,3,58,39,48,6,2
862,20240204,243,3,119,60,100,16,10
863,20230921,190,6,97,63,80,6,3
864,20230712,471,4,192,111,134,15,8
865,20260217,147,6,172,82,117,16,5
866,20250628,351,4,308,162,195,15,9
867,20230609,589,2,102,50,72,5,2
868,20260302,484,2,107,57,86,14,6
869,20230815,39,5,158,104,128,9,4
870,20250304,213,4,198,134,177,13,5
871,20231108,499,3,107,61,80,6,3
872,20230323,150,6,99,56,73,8,3
873,20241206,60,4,90,50,68,4,1
874,20240813,790,1,96,55,81,9,4
875,20260403,123,5,61,38,47,2,1
876,20250115,652,6,431,300,390,19,7
877,20250207,470,1,89,58,78,9,5
878,20240903,187,6,197,99,129,17,10
879,20241010,181,4,245,102,173,22,13
880,20230428,562,6,81,36,59,5,1
881,20230510,325,3,42,22,28,3,1
882,20240316,545,3,111,57,88,12,7
883,20241230,421,4,426,249,330,50,24
884,20250830,444,5,19,11,16,2,0
885,20260510,22,3,90,40,68,3,1
886,20241109,159,3,59,36,51,8,4
887,20250917,785,5,17,10,14,1,0
888,20241206,734,6,114,64,86,14,5
889,20250711,74,6,1378,555,943,128,56
890,20240610,383,3,197,99,152,16,5
891,20250114,12,6,121,47,85,5,2
892,20230119,69,6,73,38,46,7,4
893,20250211,594,5,110,48,70,8,5
894,20240609,684,3,354,205,261,26,10
895,20250312,195,3,179,112,133,20,12
896,20230124,564,5,328,166,246,29,12
897,20241005,36,1,58,26,47,7,3
898,20260127,470,3,30,11,20,1,0
899,20241028,480,2,56,31,39,2,1
900,20260414,22,4,86,53,77,5,1
901,20240218,770,4,124,82,104,9,4
902,20251025,246,2,87,41,58,7,4
903,20241209,594,3,43,25,35,3,1
904,20250216,684,3,105,67,87,15,6
905,20240813,257,4,188,79,143,8,4
906,20230413,583,1,38,22,32,3,1
907,20230110,318,5,323,179,249,25,9
908,20240216,726,4,276,113,192,21,11
909,20250615,192,1,155,73,105,5,3
910,20250409,170,6,97,59,73,7,2
911,20250927,27,1,176,110,141,18,10
912,20250725,435,4,51,34,46,2,1
913,20240620,540,2,67,37,61,4,2
914,20240416,562,1,159,63,112,9,5
915,20250210,370,2,67,33,54,7,3
916,20240509,420,4,117,64,81,14,8
917,20230617,629,4,55,21,38,6,2
918,20260302,26,1,77,47,65,3,1
919,20250910,135,4,110,48,74,6,3
920,20241111,141,1,105,46,68,3,1
921,20241207,17,1,133,62,105,16,9
922,20230419,108,3,98,51,64,7,2
923,20230528,364,4,83,45,70,6,3
924,20240326,505,3,28,16,26,3,1
925,20230619,446,3,87,47,79,7,2
926,20230404,238,5,19,9,16,2,1
927,20231107,268,6,89,39,65,3,1
928,20250326,412,2,58,27,39,6,2
929,20250717,647,3,222,133,193,30,11
930,20240218,713,6,76,41,66,3,1
931,20240731,787,3,107,59,85,8,3
932,20230506,498,2,34,17,30,4,2
933,20230819,605,3,79,44,55,8,3
934,20250325,778,3,78,48,64,6,3
935,20241028,771,6,83,51,62,7,4
936,20240416,699,1,165,101,129,17,6
937,20260527,427,3,130,67,112,11,5
938,20241013,373,1,158,103,127,7,2
939,20250123,714,5,118,75,93,10,5
940,20260316,119,3,228,121,189,31,17
941,20230622,82,5,314,133,232,27,13
942,20240829,628,4,17,7,11,1,0
943,20240914,278,2,246,110,155,11,3
944,20260202,753,3,256,107,176,28,17
945,20240915,293,3,67,36,56,9,4
946,20260618,563,1,51,30,40,2,0
947,20230629,612,6,112,58,90,5,2
948,20250422,100,4,51,23,36,5,1
949,20251126,146,5,52,26,41,6,3
950,20250808,621,1,19,9,14,2,1
951,20230428,481,5,103,62,88,5,2
952,20230406,634,2,259,118,166,29,17
953,20250305,717,4,87,45,64,7,3
954,20250701,474,1,82,39,62,7,3
955,20230111,299,5,195,85,122,10,3
956,20240629,16,5,125,49,83,12,5
957,20250404,426,4,46,25,31,4,1
958,20240221,183,4,146,73,95,9,3
959,20260207,245,3,25,13,20,2,0
960,20250518,101,4,99,47,77,4,2
961,20240408,226,2,135,92,120,16,9
962,20241010,377,1,35,15,23,3,1
963,20240830,640,4,48,18,31,2,0
964,20251030,617,3,334,178,236,35,19
965,20250928,405,3,155,91,118,21,11
966,20260424,746,1,105,55,77,4,1
967,20241002,24,6,69,27,45,5,1
968,20241021,593,3,132,55,84,6,2
969,20230814,617,5,41,20,31,4,1
970,20230413,560,1,92,47,64,7,4
971,20231029,578,2,267,130,173,16,6
972,20230420,117,5,316,146,214,24,10
973,20231125,205,6,33,14,23,2,1
974,20241225,741,1,74,32,49,6,2
975,20230819,53,1,79,31,50,2,0
976,20250506,581,4,47,28,41,2,1
977,20250616,525,6,118,55,88,15,8
978,20230618,323,2,30,22,27,1,0
979,20230911,59,5,91,44,74,8,3
980,20240512,223,6,65,34,42,4,2
981,20260309,746,2,123,59,98,13,6
982,20260428,293,3,17,10,15,1,0
983,20240418,780,5,70,44,62,5,1
984,20260203,113,2,148,77,123,21,8
985,20230313,4,2,86,41,67,8,3
986,20250411,227,5,135,89,107,16,6
987,20240513,545,3,321,171,217,33,14
988,20230530,558,4,57,37,49,7,2
989,20231218,565,6,490,241,406,59,36
990,20230424,296,1,88,35,57,7,2
991,20240125,704,2,69,28,50,2,0
992,20240225,337,6,173,81,120,18,8
993,20250908,10,4,63,38,47,5,2
994,20240313,139,3,135,52,85,5,2
995,20230605,784,2,45,22,32,3,1
996,20260628,264,4,24,15,21,3,1
997,20240430,324,4,10,6,9,1,0
998,20230221,441,4,53,22,34,3,1
999,20230104,300,1,100,49,64,6,2
1000,20250516,659,4,54,27,35,2,1
1001,20250213,800,6,62,23,43,6,2
1002,20240622,744,2,201,90,151,18,11
1003,20251203,213,6,137,84,113,9,3
1004,20230201,66,5,117,67,89,12,5
1005,20250228,734,4,21,14,17,3,1
1006,20240401,502,5,181,81,133,21,8
1007,20251029,387,1,119,70,87,12,5
1008,20230616,339,3,84,48,66,7,3
1009,20250531,170,3,108,56,92,11,7
1010,20240402,48,1,145,65,101,10,4
1011,20230817,743,1,141,73,92,4,1
1012,20230706,463,5,72,48,59,9,3
1013,20260625,706,2,106,57,69,4,1
1014,20250909,735,4,68,29,47,4,2
1015,20230505,333,5,61,30,51,3,1
1016,20251216,765,1,542,254,364,59,30
1017,20240523,264,4,54,29,35,5,3
1018,20230602,208,1,91,58,75,10,6
1019,20250122,151,3,41,22,31,2,1
1020,20231123,697,5,31,16,27,3,1
1021,20240810,612,6,183,137,163,28,12
1022,20251027,295,1,33,16,23,1,0
1023,20251205,635,4,73,30,50,8,3
1024,20260328,608,3,117,58,92,12,4
1025,20260428,555,3,19,8,15,2,1
1026,20231107,236,4,47,31,39,4,2
1027,20230604,564,4,178,88,135,16,8
1028,20230224,393,4,126,73,87,6,3
1029,20251214,482,2,74,35,63,8,3
1030,20240222,258,6,69,26,46,2,1
1031,20240604,642,1,150,62,97,10,3
1032,20250505,617,5,67,27,44,3,1
1033,20230810,305,1,45,18,33,2,1
1034,20251106,214,6,49,31,42,2,0
1035,20230615,696,1,40,17,26,1,0
1036,20231010,51,1,284,116,191,23,13
1037,20230701,10,2,34,19,27,2,1
1038,20231027,363,5,44,31,38,3,1
1039,20240317,463,6,26,15,20,2,0
1040,20240820,776,6,337,176,269,22,13
1041,20231027,459,3,12,6,11,1,0
1042,20250504,695,6,47,21,31,5,2
1043,20260519,239,1,23,16,20,3,1
1044,20230824,177,1,218,119,146,8,4
1045,20240301,147,6,70,39,59,5,2
1046,20230925,356,1,94,48,79,12,5
1047,20260122,565,4,17,10,15,1,0
1048,20230101,334,6,132,62,85,14,8
1049,20241004,208,4,95,48,62,10,3
1050,20240403,565,3,88,51,72,8,2
1051,20251124,235,5,51,33,43,4,2
1052,20260201,84,4,205,140,178,22,12
1053,20250528,102,3,84,40,58,9,3
1054,20240209,616,1,28,12,19,2,1
1055,20250406,601,6,285,154,189,33,13
1056,20240205,480,2,152,77,109,13,6
1057,20230906,174,2,54,28,35,3,1
1058,20251027,430,4,85,54,65,8,4
1059,20240501,205,4,105,76,92,13,7
1060,20250715,155,3,68,32,50,6,3
1061,20251222,118,4,86,54,76,9,3
1062,20240922,398,2,213,111,176,25,10
1063,20240108,98,3,336,161,216,34,12
1064,20260311,567,4,92,38,69,10,5
1065,20230419,539,3,33,22,29,2,1
1066,20240212,222,3,307,144,253,38,16
1067,20230919,416,2,201,130,160,25,15
1068,20250718,479,2,13,6,11,1,0
1069,20240525,128,1,45,16,29,3,1
1070,20250403,297,5,51,24,42,3,1
1071,20250811,619,1,77,30,52,6,3
1072,20240319,519,1,41,21,37,3,1
1073,20250914,553,1,258,131,177,10,5
1074,20241014,190,6,203,88,149,8,4
1075,20240715,540,5,269,106,184,27,10
1076,20240419,283,1,144,107,128,12,6
1077,20260302,580,3,301,119,201,22,9
1078,20240212,485,2,79,45,62,4,2
1079,20230210,303,4,142,79,128,13,7
1080,20250531,751,4,148,89,113,5,2
1081,20241016,504,5,82,41,64,8,2
1082,20241121,29,5,136,73,104,10,5
1083,20231222,200,2,254,137,222,13,8
1084,20260220,124,6,123,71,85,10,4
1085,20240517,108,4,53,33,49,8,3
1086,20251008,320,4,34,17,29,3,1
1087,20240523,11,6,133,62,87,14,5
1088,20230930,264,6,65,36,43,2,0
1089,20240515,138,3,78,52,68,3,1
1090,20231004,495,6,252,135,164,27,15
1091,20240816,172,6,68,44,54,8,4
1092,20260215,53,3,122,51,87,6,2
1093,20250313,560,3,67,30,54,7,2
1094,20240707,450,3,203,100,131,12,7
1095,20250303,11,3,88,40,58,7,4
1096,20260318,376,6,132,62,96,16,7
1097,20230501,454,3,51,37,45,7,3
1098,20230117,151,4,185,122,153,10,4
1099,20260518,714,5,89,54,75,5,3
1100,20260330,678,4,52,31,38,5,2
1101,20250720,637,2,70,32,54,5,1
1102,20240724,597,4,52,22,39,4,2
1103,20231004,306,4,55,31,47,3,1
1104,20241026,631,4,53,28,44,2,1
1105,20250627,743,5,173,94,114,16,8
1106,20250729,397,4,60,36,43,7,3
1107,20260506,399,1,56,25,41,5,1
1108,20251219,539,6,58,24,42,2,0
1109,20260515,466,2,24,14,19,2,1
1110,20250827,441,5,84,49,71,7,2
1111,20240629,43,2,42,20,27,3,1
1112,20240413,579,4,125,74,95,15,8
1113,20250411,761,2,13,4,9,0,0
1114,20250826,789,2,23,11,16,2,1
1115,20231028,99,2,30,20,24,1,0
1116,20240424,277,1,80,45,55,6,3
1117,20260307,742,6,110,61,96,6,2
1118,20240216,227,2,105,54,80,7,2
1119,20240619,42,1,105,67,86,5,2
1120,20230613,235,4,27,13,23,2,0
1121,20240627,497,6,133,78,93,8,3
1122,20230818,791,5,55,23,36,6,2
1123,20250508,520,3,269,118,174,26,12
1124,20240324,206,4,33,14,21,1,0
1125,20250729,490,3,58,23,42,5,2
1126,20230702,411,4,20,12,17,1,0
1127,20240921,735,4,107,56,79,8,3
1128,20231019,699,6,258,141,215,21,11
1129,20260201,791,3,34,13,22,2,0
1130,20230827,49,4,97,44,63,5,2
1131,20230308,786,3,58,37,47,3,1
1132,20250921,103,4,226,104,150,15,7
1133,20241223,132,4,266,122,216,27,15
1134,20240831,415,2,167,75,130,12,5
1135,20230703,281,2,41,19,32,3,1
1136,20241013,273,2,182,126,152,20,11
1137,20230410,258,2,52,27,37,4,1
1138,20250610,119,3,52,30,38,6,2
1139,20230828,244,4,47,25,42,4,2
1140,20240802,57,3,105,63,88,6,2
1141,20240130,180,5,23,8,16,1,0
1142,20230719,333,4,162,79,106,7,2
1143,20250626,726,1,82,44,57,3,1
1144,20250619,443,4,134,72,92,5,3
1145,20250812,719,5,63,41,57,6,2
1146,20240408,469,5,47,23,35,1,0
1147,20240623,74,5,67,33,51,6,2
1148,20260405,603,3,217,105,156,18,6
1149,20230705,590,2,26,12,20,1,0
1150,20231225,189,6,198,109,130,12,4
1151,20230618,591,6,71,35,53,8,4
1152,20231124,472,1,148,69,116,20,10
1153,20240428,718,6,73,39,49,3,1
1154,20240428,349,6,82,34,54,5,2
1155,20240421,126,6,223,101,162,18,9
1156,20251106,393,1,43,19,29,2,1
1157,20230115,59,2,38,24,31,2,0
1158,20230909,85,4,85,38,66,7,3
1159,20230411,260,4,59,32,43,6,3
1160,20230711,589,4,249,181,224,20,7
1161,20230905,334,4,62,41,51,5,2
1162,20260415,725,2,207,83,143,16,7
1163,20240419,126,2,19,10,18,2,0
1164,20260202,629,4,88,60,74,8,3
1165,20240107,9,6,207,140,166,25,16
1166,20231005,750,5,89,36,64,8,2
1167,20230504,793,4,110,49,70,8,4
1168,20260127,727,4,171,107,132,22,8
1169,20260412,662,3,47,19,31,5,2
1170,20240117,141,1,314,119,202,29,16
1171,20250827,660,3,24,12,19,2,0
1172,20250826,276,1,202,85,155,17,7
1173,20231218,784,2,158,82,103,14,7
1174,20240215,714,4,43,20,28,3,1
1175,20230223,276,4,47,29,39,3,1
1176,20230411,551,2,346,208,267,14,6
1177,20250924,388,3,25,18,23,1,0
1178,20260404,39,5,216,102,158,18,7
1179,20250925,340,1,93,54,80,10,3
1180,20240813,352,1,86,41,56,4,1
1181,20241129,409,4,180,117,154,27,10
1182,20250505,273,5,63,40,53,8,4
1183,20250118,488,1,57,29,37,6,3
1184,20230310,327,1,178,103,123,14,6
1185,20250128,36,2,185,96,128,17,8
1186,20250821,480,6,64,27,48,7,3
1187,20250102,150,1,46,31,41,4,1
1188,20260418,157,1,247,164,215,23,12
1189,20251126,356,6,146,56,93,7,4
1190,20260207,630,6,67,41,59,8,2
1191,20250704,590,3,91,60,73,8,4
1192,20230103,143,6,69,32,49,6,2
1193,20240613,51,3,95,35,64,7,2
1194,20250624,711,6,165,98,125,16,9
1195,20230222,213,2,96,59,83,13,7
1196,20251118,17,1,79,40,54,7,3
1197,20240520,426,4,107,44,75,8,3
1198,20240530,455,2,59,41,50,6,2
1199,20251215,579,3,224,108,163,11,5
1200,20240317,179,2,43,31,39,3,1
1201,20241221,569,3,88,51,75,12,6
1202,20250530,477,6,78,38,61,8,3
1203,20250611,103,5,129,69,106,18,8
1204,20240803,155,2,93,41,64,5,3
1205,20240709,485,5,116,53,87,4,2
1206,20260506,531,1,153,81,99,5,2
1207,20260427,320,6,158,77,121,17,10
1208,20241202,739,1,164,114,145,23,11
1209,20240409,307,4,213,118,183,19,6
1210,20241221,105,5,128,80,113,17,7
1211,20231114,383,5,12,7,10,1,0
1212,20231026,81,4,280,146,178,29,14
1213,20230916,785,1,146,73,93,13,6
1214,20240309,320,3,201,117,149,8,4
1215,20260403,69,3,42,23,29,3,1
1216,20231114,633,2,116,63,98,12,4
1217,20241202,334,5,154,75,114,9,4
1218,20240505,235,2,239,129,160,27,11
1219,20230902,331,1,60,26,47,6,2
1220,20240508,389,2,65,25,42,2,0
1221,20230429,423,2,89,60,79,8,4
1222,20230206,735,5,66,25,46,3,1
1223,20260218,365,6,240,108,161,21,10
1224,20260414,206,2,89,39,69,12,4
1225,20240416,638,4,117,62,81,6,3
1226,20230528,470,4,78,53,68,7,3
1227,20230203,497,2,99,47,76,12,5
1228,20260509,562,3,86,46,68,8,4
1229,20250122,538,1,46,19,30,2,0
1230,20260130,194,2,62,35,53,2,0
1231,20230422,640,1,32,24,29,1,0
1232,20260615,71,1,99,43,63,9,5
1233,20240718,424,2,369,189,253,16,7
1234,20240815,220,5,136,58,101,5,2
1235,20240128,51,5,220,124,187,26,9
1236,20230126,583,1,153,68,113,13,7
1237,20250606,58,2,138,54,98,13,6
1238,20250728,183,1,65,29,44,2,1
1239,20231015,205,2,169,120,149,12,5
1240,20251114,174,4,177,85,123,11,6
1241,20250320,497,6,78,46,56,5,2
1242,20240830,129,1,130,60,99,6,3
1243,20241123,509,3,135,70,118,18,11
1244,20230505,511,3,57,30,36,3,1
1245,20230630,758,4,182,98,139,21,9
1246,20230529,376,6,121,57,79,5,2
1247,20241019,381,4,203,107,146,10,5
1248,20250103,167,3,314,130,207,28,9
1249,20250925,170,5,237,106,192,14,7
1250,20230824,51,1,284,164,196,13,6
1251,20250512,36,2,100,53,67,7,3
1252,20250225,697,4,261,147,223,23,11
1253,20230419,248,6,160,71,126,11,6
1254,20230926,82,4,19,8,14,1,0
1255,20241126,462,5,185,81,121,19,9
1256,20231222,352,4,172,116,138,19,7
1257,20251101,381,3,81,31,53,9,3
1258,20250915,388,5,139,54,89,12,6
1259,20250112,392,3,104,53,86,9,3
1260,20231202,316,1,82,31,53,4,2
1261,20250709,46,6,148,85,102,13,7
1262,20230810,207,3,47,25,35,2,0
1263,20260314,605,6,54,33,44,3,1
1264,20240106,324,2,82,34,54,4,1
1265,20230912,482,4,189,83,121,6,2
1266,20240304,11,1,96,51,64,6,3
1267,20230603,423,2,258,134,195,16,10
1268,20250115,509,5,58,31,43,6,2
1269,20250411,615,3,84,41,54,7,2
1270,20251002,66,4,19,9,14,2,0
1271,20231116,791,1,131,73,87,5,2
1272,20231023,376,6,237,131,158,19,11
1273,20240101,56,6,109,55,73,10,6
1274,20251202,364,6,124,65,78,6,3
1275,20240315,609,1,61,30,52,8,3
1276,20250110,17,4,97,48,70,11,4
1277,20230407,739,1,82,54,75,8,3
1278,20231215,559,3,147,58,98,8,3
1279,20250124,382,1,138,56,90,15,7
1280,20240516,370,5,117,59,94,15,5
1281,20240801,431,5,144,89,119,20,7
1282,20260403,787,1,45,21,34,4,2
1283,20240314,522,3,113,51,88,5,2
1284,20231209,591,1,175,90,150,26,13
1285,20240926,192,3,58,41,50,7,3
1286,20250908,718,5,100,60,80,4,1
1287,20251019,66,3,81,43,69,6,2
1288,20230524,219,6,125,75,93,7,4
1289,20230730,21,5,178,96,156,13,6
1290,20230107,581,2,79,43,61,4,2
1291,20230630,271,4,70,30,48,5,2
1292,20230601,460,3,183,87,126,7,3
1293,20260201,62,3,116,71,93,8,4
1294,20240207,285,3,198,131,155,23,14
1295,20260503,514,3,101,73,92,13,5
1296,20240128,167,3,38,20,26,2,1
1297,20231130,310,2,457,243,306,37,16
1298,20240213,656,1,50,20,33,2,0
1299,20241017,413,6,60,24,42,5,2
1300,20230831,201,1,176,75,128,7,3
1301,20241101,59,4,149,87,104,13,5
1302,20231108,483,6,108,57,73,12,6
1303,20230425,284,1,36,21,25,2,1
1304,20230625,265,3,39,20,28,4,1
1305,20250331,100,4,126,65,102,11,6
1306,20250807,694,1,121,46,79,11,6
1307,20260429,556,2,127,73,88,6,3
1308,20250803,349,1,93,42,69,4,2
1309,20240621,454,1,44,23,33,2,1
1310,20230516,306,3,248,138,170,23,9
1311,20231115,17,4,37,23,29,2,0
1312,20260320,133,1,54,23,35,4,1
1313,20241126,462,3,282,124,183,31,18
1314,20230103,479,4,726,302,461,60,37
1315,20230322,342,6,116,51,87,5,2
1316,20250827,765,6,191,77,127,22,11
1317,20260209,646,2,54,28,36,2,0
1318,20240806,81,4,79,47,62,8,4
1319,20241222,740,2,111,80,97,16,5
1320,20251214,691,4,207,104,139,9,5
1321,20230921,274,3,391,196,249,15,8
1322,20260205,414,1,108,64,83,13,5
1323,20260526,715,1,73,46,58,5,2
1324,20240518,284,4,142,71,107,8,4
1325,20240202,274,3,172,80,112,11,6
1326,20250621,526,4,35,17,25,1,0
1327,20240502,340,3,135,77,105,9,4
1328,20240609,629,1,106,57,79,12,6
1329,20231107,202,5,41,19,29,4,2
1330,20230815,415,4,129,72,88,6,3
1331,20250730,609,2,250,185,223,32,20
1332,20260619,381,3,140,59,93,11,6
1333,20231109,778,6,255,154,198,19,7
1334,20230430,717,2,117,51,78,5,3
1335,20230325,663,5,138,60,100,17,10
1336,20240127,246,6,100,49,73,4,2
1337,20230616,470,6,153,73,126,7,3
1338,20250119,756,5,55,31,46,2,0
1339,20260510,648,5,104,59,71,8,2
1340,20230326,520,1,77,37,64,8,4
