InventoryKey,DateKey,ProductKey,WarehouseKey,OnHandUnits,InTransitUnits,ReorderPoint,StockoutFlag,ML_IsAnomaly,ML_AnomalyScore
556,20230426,71,7,259,207,99,0,0,0.0998
557,20240225,133,10,93,186,66,0,0,0.1184
558,20240706,406,2,190,127,180,0,0,0.1206
559,20241208,227,3,77,109,196,0,0,0.0747
560,20241220,83,6,213,15,72,0,0,0.0882
561,20250325,313,4,0,55,51,1,0,0.0483
562,20240605,52,2,54,34,161,0,0,0.082
563,20250729,122,10,110,240,49,0,0,0.0625
564,20240109,538,6,260,127,198,0,0,0.0438
565,20250910,57,8,61,105,110,0,0,0.1267
566,20230719,607,5,540,183,192,0,1,-0.0759
567,20240907,243,10,134,228,35,0,0,0.0695
568,20230628,45,1,69,76,40,0,0,0.1029
569,20250621,480,7,225,19,85,0,0,0.0926
570,20230327,449,2,91,57,55,0,0,0.1168
571,20240718,292,10,229,163,155,0,0,0.1179
572,20240901,460,2,241,169,83,0,0,0.1199
573,20251218,701,7,144,178,30,0,0,0.1016
574,20231230,766,8,114,10,116,0,0,0.0855
575,20250713,415,8,217,242,173,0,0,0.0646
576,20250906,5,3,152,142,46,0,0,0.1247
577,20250501,243,3,134,224,23,0,0,0.0473
578,20250705,166,10,0,17,144,1,0,0.0349
579,20231203,401,4,9,106,93,1,0,0.0798
580,20260407,503,2,110,53,146,0,0,0.1157
581,20260330,158,1,285,146,124,0,0,0.1067
582,20231217,411,1,94,57,57,0,0,0.1161
583,20231221,361,9,70,105,109,0,0,0.1312
584,20260622,178,7,37,190,179,0,0,0.0791
585,20231027,729,6,193,22,21,0,0,0.0197
586,20250826,717,8,144,9,171,0,0,0.064
587,20250116,786,6,157,110,76,0,0,0.1373
588,20250610,36,10,223,9,42,0,0,0.0475
589,20241124,400,7,183,162,113,0,0,0.1465
590,20240320,479,8,188,195,52,0,0,0.1109
591,20250815,223,3,213,192,82,0,0,0.1157
592,20230222,7,6,39,61,137,0,0,0.0944
593,20231110,246,7,221,79,64,0,0,0.1205
594,20231027,421,2,62,5,116,0,0,0.0606
595,20230415,606,9,242,163,139,0,0,0.124
596,20240728,716,6,29,199,194,1,0,0.0348
597,20251027,690,6,176,147,48,0,0,0.1242
598,20240922,33,10,161,167,139,0,0,0.1432
599,20230105,54,9,225,48,29,0,0,0.0656
600,20240403,402,4,0,199,61,1,0,0.0533
601,20250423,249,2,83,85,149,0,0,0.1275
602,20260512,790,5,112,173,108,0,0,0.1395
603,20240726,573,7,303,226,96,0,0,0.0567
604,20230110,557,1,442,165,65,0,1,-0.0052
605,20250623,85,7,111,81,41,0,0,0.1112
606,20250207,205,8,0,45,134,1,0,0.0619
607,20240405,608,1,313,47,178,0,0,0.0539
608,20240324,698,5,195,188,62,0,0,0.1173
609,20230118,223,5,85,4,172,0,0,0.0443
610,20260420,567,2,98,185,161,0,0,0.1228
611,20240412,325,9,102,135,22,0,0,0.0761
612,20260119,153,9,172,182,170,0,0,0.1184
613,20240613,615,3,53,49,146,0,0,0.0953
614,20230304,546,10,350,162,158,0,0,0.0526
615,20241225,192,10,92,51,158,0,0,0.111
616,20250923,194,9,244,160,152,0,0,0.1209
617,20250416,652,6,18,68,121,1,0,0.0817
618,20230831,53,2,76,85,35,0,0,0.1023
619,20260529,267,10,0,55,195,1,0,0.016
620,20251118,58,4,247,155,157,0,0,0.1068
621,20240417,511,9,408,25,27,0,1,-0.0415
622,20260122,425,8,133,209,194,0,0,0.0675
623,20250309,44,6,423,43,197,0,1,-0.0292
624,20251107,175,9,156,78,109,0,0,0.1378
625,20251111,237,1,299,179,87,0,0,0.0987
626,20240829,721,9,168,48,95,0,0,0.1338
627,20231225,499,8,273,31,55,0,0,0.0722
628,20230415,60,3,166,94,169,0,0,0.1296
629,20230331,546,8,243,32,142,0,0,0.0974
630,20260111,382,10,0,54,110,1,0,0.069
631,20260619,231,2,68,118,53,0,0,0.11
632,20231117,549,8,158,81,93,0,0,0.1362
633,20250810,146,4,72,158,24,0,0,0.0719
634,20240123,526,5,259,184,62,0,0,0.1
635,20230228,235,9,189,209,44,0,0,0.0994
636,20251023,742,9,151,180,28,0,0,0.0919
637,20230828,29,8,193,223,120,0,0,0.1119
638,20230726,631,8,0,91,166,1,0,0.0735
639,20260225,318,1,108,140,24,0,0,0.0862
640,20230919,60,4,199,237,170,0,0,0.078
641,20230518,388,8,231,72,70,0,0,0.1195
642,20251115,454,10,65,233,146,0,0,0.0895
643,20251204,771,4,130,245,134,0,0,0.0766
644,20251227,494,7,242,222,89,0,0,0.0914
645,20230506,800,1,4,96,123,1,0,0.0787
646,20230607,324,2,55,102,176,0,0,0.1083
647,20260525,580,7,136,174,35,0,0,0.1051
648,20250507,423,10,79,30,156,0,0,0.0927
649,20240712,237,2,351,66,32,0,0,0.0231
650,20230212,46,10,180,68,154,0,0,0.1308
651,20230825,40,3,227,112,150,0,0,0.1245
652,20251230,329,1,120,124,136,0,0,0.1471
653,20230426,168,8,123,14,119,0,0,0.0996
654,20230930,375,2,141,130,143,0,0,0.146
655,20250428,368,4,220,91,93,0,0,0.1261
656,20240619,704,7,65,47,43,0,0,0.0876
657,20250508,231,4,157,195,171,0,0,0.1174
658,20250425,757,2,202,56,72,0,0,0.1225
659,20241222,548,5,253,0,132,0,0,0.0387
660,20230531,610,2,72,132,55,0,0,0.1211
661,20260107,669,4,89,160,22,0,0,0.0746
662,20240425,621,8,218,144,23,0,0,0.0674
663,20251129,328,1,0,65,117,1,0,0.0765
664,20240613,229,8,233,205,27,0,0,0.0579
665,20241201,606,3,290,239,34,0,0,0.0105
666,20250416,482,9,123,44,191,0,0,0.0765
667,20240614,14,10,113,215,47,0,0,0.0978
668,20260527,407,8,186,111,181,0,0,0.1166
669,20230713,599,4,265,129,67,0,0,0.1079
670,20230930,554,9,245,18,184,0,0,0.0451
671,20260218,567,10,142,198,60,0,0,0.1181
672,20240913,553,10,73,46,20,0,0,0.0338
673,20231202,79,2,137,92,61,0,0,0.1347
674,20230205,27,2,111,39,35,0,0,0.0906
675,20231015,757,6,490,170,190,0,1,-0.0583
676,20231226,365,5,147,213,111,0,0,0.1231
677,20240426,254,4,6,97,37,0,0,0.0496
678,20250904,43,8,199,201,86,0,0,0.112
679,20240905,141,10,127,24,139,0,0,0.1035
680,20230531,608,6,95,27,121,0,0,0.0996
681,20231021,241,1,338,152,128,0,0,0.0773
682,20240615,519,7,201,110,105,0,0,0.1361
683,20240711,467,9,125,18,162,0,0,0.091
684,20240309,614,4,213,179,166,0,0,0.1109
685,20230727,373,2,253,183,47,0,0,0.0892
686,20250727,120,9,144,179,190,0,0,0.0931
687,20231013,179,3,0,72,135,1,0,0.0716
688,20240701,621,5,0,53,172,1,0,0.051
689,20230128,697,10,169,124,161,0,0,0.1406
690,20231220,673,8,226,188,175,0,0,0.0993
691,20241214,650,5,219,171,128,0,0,0.1292
692,20241203,700,1,113,63,68,0,0,0.1213
693,20251112,577,10,101,96,86,0,0,0.1262
694,20250814,127,9,234,107,114,0,0,0.1326
695,20240108,716,1,299,65,164,0,0,0.0747
696,20241107,664,8,0,63,50,1,0,0.0515
697,20230314,579,6,89,180,191,0,0,0.0812
698,20251121,512,9,86,151,115,0,0,0.1372
699,20230301,38,5,136,172,162,0,0,0.1333
700,20250303,520,3,198,163,187,0,0,0.0993
701,20230417,15,4,243,156,62,0,0,0.1152
702,20251206,441,2,79,168,105,0,0,0.1331
703,20240221,231,1,79,119,86,0,0,0.1259
704,20250503,299,10,14,25,91,0,0,0.0467
705,20250220,193,4,147,104,81,0,0,0.1418
706,20230609,686,8,187,229,52,0,0,0.0845
707,20240507,642,3,0,204,145,1,0,0.0612
708,20230103,698,2,187,69,95,0,0,0.1313
709,20240713,222,4,262,97,162,0,0,0.0972
710,20240120,505,8,165,134,174,0,0,0.1318
711,20260416,634,7,331,56,84,0,0,0.0701
712,20230111,306,2,311,226,80,0,0,0.0501
713,20250513,190,6,251,127,125,0,0,0.1219
714,20260111,698,3,133,237,157,0,0,0.0901
715,20230129,780,6,275,70,46,0,0,0.0729
716,20230207,438,4,296,79,59,0,0,0.0808
717,20251013,683,3,261,52,184,0,0,0.0692
718,20240309,216,8,182,78,196,0,0,0.0816
719,20260124,39,2,254,215,149,0,0,0.0874
720,20260109,6,1,78,85,167,0,0,0.123
721,20240630,147,3,201,211,128,0,0,0.1161
722,20250322,554,9,264,226,56,0,0,0.0609
723,20230411,339,8,312,159,111,0,0,0.0928
724,20250717,505,9,399,167,23,0,1,-0.013
725,20250905,532,9,159,33,33,0,0,0.0878
726,20260627,279,2,388,221,47,0,1,-0.0042
727,20240314,135,9,413,142,34,0,1,-0.003
728,20250603,184,9,117,71,29,0,0,0.095
729,20250728,730,1,76,11,131,0,0,0.0804
730,20230128,493,3,105,219,63,0,0,0.1005
731,20260130,441,7,111,249,188,0,0,0.0251
732,20240215,774,3,0,117,103,1,0,0.0855
733,20230418,370,1,267,6,127,0,0,0.0535
734,20250517,471,4,160,178,50,0,0,0.1236
735,20250105,652,3,72,153,119,0,0,0.1327
736,20230627,12,7,14,182,60,0,0,0.0687
737,20230808,34,2,39,149,96,0,0,0.1052
738,20230430,563,3,268,76,191,0,0,0.0571
739,20250331,134,5,99,2,119,0,0,0.0593
740,20260603,658,5,67,227,142,0,0,0.0948
741,20231021,638,9,288,6,69,0,0,0.0411
742,20250920,181,7,243,193,22,0,0,0.0411
743,20231031,716,10,118,144,130,0,0,0.1459
744,20230727,606,10,417,133,152,0,0,0.0273
745,20250604,93,1,122,45,164,0,0,0.1109
746,20231114,458,3,86,226,40,0,0,0.0754
747,20230618,409,9,146,229,139,0,0,0.108
748,20260329,393,4,280,176,105,0,0,0.1062
749,20260210,116,7,177,83,98,0,0,0.1339
750,20260320,499,5,112,241,48,0,0,0.0586
751,20231113,342,4,384,96,188,0,0,0.0073
752,20240119,248,3,367,110,143,0,0,0.0541
753,20240130,280,8,268,56,50,0,0,0.0798
754,20260610,93,9,0,153,56,1,0,0.072
755,20251127,435,2,211,242,175,0,0,0.0638
756,20250805,637,3,114,249,136,0,0,0.0601
757,20250815,365,3,296,123,32,0,0,0.0677
758,20250817,764,6,192,125,157,0,0,0.1283
759,20230721,778,10,72,202,128,0,0,0.1187
760,20250816,579,4,138,220,129,0,0,0.1169
761,20241005,24,3,0,38,22,1,1,-0.0113
762,20230503,53,6,49,192,177,0,0,0.0889
763,20230725,169,1,126,45,72,0,0,0.123
764,20250106,790,1,102,12,110,0,0,0.0815
765,20230327,647,2,104,55,177,0,0,0.1035
766,20231031,275,10,82,129,99,0,0,0.1346
767,20230102,315,4,45,242,28,0,0,0.0157
768,20260205,287,3,232,152,79,0,0,0.1234
769,20240831,297,7,96,88,197,0,0,0.0695
770,20231121,619,8,250,189,154,0,0,0.1051
771,20230423,323,10,121,105,123,0,0,0.1447
772,20230708,287,1,180,36,51,0,0,0.1033
773,20240903,377,8,203,152,184,0,0,0.1037
774,20240824,100,3,170,40,23,0,0,0.0587
775,20240318,85,2,0,125,70,1,0,0.0713
776,20241107,324,1,248,99,48,0,0,0.0907
777,20230205,232,4,53,104,25,0,0,0.0627
778,20240725,421,3,260,151,122,0,0,0.1155
779,20240729,603,7,77,168,78,0,0,0.1267
780,20240906,167,3,423,127,85,0,0,0.0134
781,20230918,415,1,0,104,154,1,0,0.0742
782,20240217,732,4,0,213,35,1,0,0.026
783,20241027,33,7,513,196,164,0,1,-0.0519
784,20240515,530,5,80,25,131,0,0,0.0985
785,20230711,343,5,185,164,30,0,0,0.1027
786,20240502,395,7,146,236,95,0,0,0.1006
787,20230306,441,9,219,34,198,0,0,0.0307
788,20241230,439,4,340,40,105,0,0,0.0536
789,20240725,563,1,268,93,133,0,0,0.1096
790,20250924,491,7,87,13,163,0,0,0.0763
791,20260620,205,6,197,206,171,0,0,0.1078
792,20240121,12,4,206,1,58,0,0,0.0535
793,20250731,777,4,386,156,121,0,0,0.0454
794,20240225,191,10,159,16,180,0,0,0.0753
795,20240310,653,4,99,109,118,0,0,0.1377
796,20240226,627,1,131,24,160,0,0,0.0959
797,20240812,164,9,230,166,42,0,0,0.1006
798,20260329,153,1,69,38,160,0,0,0.0953
799,20240707,457,7,96,66,81,0,0,0.1177
800,20251007,257,5,242,59,80,0,0,0.1159
801,20250430,258,10,43,98,49,0,0,0.0911
802,20231107,635,8,162,10,145,0,0,0.0826
803,20240909,336,7,220,81,141,0,0,0.1217
804,20230906,710,1,127,93,115,0,0,0.1412
805,20231130,456,4,196,180,119,0,0,0.1314
806,20230331,571,9,145,170,149,0,0,0.1382
807,20250922,252,7,117,63,33,0,0,0.1032
808,20230610,15,7,184,58,133,0,0,0.1351
809,20240309,146,6,54,70,60,0,0,0.1064
810,20260422,537,10,284,161,106,0,0,0.1074
811,20251213,413,7,211,116,170,0,0,0.1167
812,20230625,746,2,0,169,172,1,0,0.0599
813,20250322,61,8,163,141,87,0,0,0.1462
814,20240316,312,3,102,195,31,0,0,0.0917
815,20230703,226,3,0,105,197,1,0,0.0236
816,20260323,405,6,244,98,179,0,0,0.1038
817,20251031,716,7,249,26,44,0,0,0.0639
818,20230310,176,9,104,29,175,0,0,0.0907
819,20260105,670,9,216,190,129,0,0,0.1227
820,20240522,474,1,117,103,43,0,0,0.1148
821,20230325,338,3,37,44,118,0,0,0.089
822,20240831,552,5,296,154,105,0,0,0.1033
823,20230303,706,10,109,70,69,0,0,0.1256
824,20241015,195,4,159,108,29,0,0,0.1005
825,20240203,284,7,276,152,112,0,0,0.1102
826,20240609,280,10,314,190,96,0,0,0.0851
827,20250906,315,6,54,93,83,0,0,0.1105
828,20260503,230,10,112,193,153,0,0,0.1259
829,20250902,729,9,269,8,84,0,0,0.06
830,20230213,246,7,160,216,84,0,0,0.1174
831,20230506,714,6,154,35,41,0,0,0.0984
832,20240314,343,9,208,27,55,0,0,0.092
833,20240630,13,4,146,145,188,0,0,0.1092
834,20250210,497,3,326,218,172,0,0,0.0367
835,20250502,644,7,164,181,186,0,0,0.1003
836,20260418,553,6,306,232,101,0,0,0.052
837,20241122,464,2,289,3,95,0,0,0.0322
838,20230526,274,7,451,77,144,0,0,0.0096
839,20230302,619,10,0,162,158,1,0,0.068
840,20251020,202,1,0,206,147,1,0,0.0619
841,20231204,81,8,109,137,129,0,0,0.1452
842,20230220,589,9,241,188,128,0,0,0.117
843,20251105,614,2,62,234,110,0,0,0.0871
844,20250310,780,10,153,188,98,0,0,0.132
845,20230630,418,10,218,81,189,0,0,0.079
846,20250121,515,3,117,38,79,0,0,0.1155
847,20240613,284,7,198,141,109,0,0,0.1381
848,20231202,761,3,263,203,86,0,0,0.0959
849,20251101,756,5,76,165,100,0,0,0.1361
850,20260419,314,6,119,63,108,0,0,0.1327
851,20260106,208,9,176,46,84,0,0,0.1307
852,20230606,397,6,43,53,159,0,0,0.0918
853,20251227,290,5,229,52,75,0,0,0.1195
854,20250308,240,5,233,152,102,0,0,0.1278
855,20230911,81,3,93,171,91,0,0,0.1316
856,20231215,316,2,124,31,182,0,0,0.0889
857,20250711,130,10,239,223,74,0,0,0.0823
858,20240310,285,9,437,106,141,0,0,0.0117
859,20260106,756,7,37,131,61,0,0,0.0966
860,20240521,299,5,39,210,190,0,0,0.0393
861,20230817,54,5,129,84,108,0,0,0.139
862,20241013,695,10,195,1,43,0,0,0.0416
863,20251228,319,5,262,98,77,0,0,0.1031
864,20250526,272,1,203,118,147,0,0,0.1374
865,20230326,299,8,220,71,28,0,0,0.0775
866,20230807,374,4,94,135,166,0,0,0.1291
867,20260105,638,10,100,134,166,0,0,0.1295
868,20230314,735,3,292,142,131,0,0,0.1065
869,20240621,768,1,231,237,24,0,0,0.015
870,20230916,430,10,96,65,37,0,0,0.1024
871,20250605,105,8,243,247,43,0,0,0.0252
872,20231010,164,1,152,64,54,0,0,0.1221
873,20230824,195,7,251,48,185,0,0,0.0675
874,20230417,196,10,512,8,101,0,1,-0.0683
875,20240427,691,9,304,10,141,0,0,0.0349
876,20260321,205,4,54,3,104,0,0,0.0529
877,20250331,122,7,0,12,85,1,0,0.0309
878,20251012,509,3,250,132,69,0,0,0.1174
879,20230922,614,5,105,230,83,0,0,0.1031
880,20250427,240,1,95,85,125,0,0,0.1313
881,20230911,141,3,62,97,196,0,0,0.0619
882,20241102,753,2,68,79,140,0,0,0.1205
883,20240710,781,9,221,149,46,0,0,0.1082
884,20231009,560,5,437,18,125,0,1,-0.019
885,20230907,770,9,198,14,97,0,0,0.0958
886,20250218,707,7,234,19,170,0,0,0.065
887,20240307,550,7,316,48,43,0,0,0.0534
888,20240219,597,1,92,224,163,0,0,0.1012
889,20260424,735,1,209,231,149,0,0,0.0881
890,20250131,512,10,171,122,122,0,0,0.1457
891,20251021,443,3,207,31,32,0,0,0.0703
892,20251014,474,6,0,101,32,1,0,0.0402
893,20250522,640,9,219,81,146,0,0,0.1204
894,20250823,476,5,150,158,68,0,0,0.1365
895,20250504,172,9,22,226,186,1,0,0.0305
896,20260525,343,1,38,122,155,0,0,0.1016
897,20240526,297,1,248,174,92,0,0,0.1153
898,20230221,97,9,81,4,171,0,0,0.042
899,20240512,456,10,189,163,45,0,0,0.1166
900,20231206,68,5,173,127,42,0,0,0.1236
901,20250107,574,1,56,210,150,0,0,0.0971
902,20230922,183,2,94,2,82,0,0,0.0631
903,20250925,407,6,192,116,145,0,0,0.1376
904,20231029,273,8,69,240,77,0,0,0.0735
905,20250714,229,4,66,120,24,0,0,0.0642
906,20240427,612,10,214,8,118,0,0,0.0766
907,20260131,347,5,199,45,50,0,0,0.1008
908,20230510,763,9,50,46,98,0,0,0.1006
909,20250418,183,6,217,54,96,0,0,0.1251
910,20260421,752,6,237,236,140,0,0,0.0788
911,20240918,557,8,96,216,139,0,0,0.1064
912,20230319,168,4,167,135,71,0,0,0.1456
913,20230711,479,6,226,161,20,0,0,0.0439
914,20231217,749,4,0,126,47,1,0,0.0607
915,20251209,345,7,144,133,77,0,0,0.1451
916,20240831,782,8,303,87,131,0,0,0.0926
917,20250116,607,6,86,146,30,0,0,0.098
918,20260529,470,2,49,230,52,0,0,0.0598
919,20241009,2,1,83,53,183,0,0,0.0877
920,20230325,145,10,262,68,174,0,0,0.0882
921,20250503,82,9,291,123,132,0,0,0.1095
922,20260324,130,4,179,109,79,0,0,0.1369
923,20250625,439,5,178,152,140,0,0,0.1445
924,20240714,18,8,138,129,54,0,0,0.1377
925,20240702,391,7,187,88,101,0,0,0.1372
926,20230711,507,4,182,212,122,0,0,0.1244
927,20231215,364,7,175,83,111,0,0,0.1375
928,20230928,522,9,190,118,73,0,0,0.1355
929,20240326,784,6,55,233,195,0,0,0.022
930,20240529,767,9,103,189,181,0,0,0.1079
931,20230313,377,10,160,132,54,0,0,0.1408
932,20250704,515,5,217,242,110,0,0,0.0795
933,20240619,644,9,148,42,149,0,0,0.1142
934,20230120,517,7,196,2,117,0,0,0.0694
935,20230427,33,8,74,149,31,0,0,0.0936
936,20230108,672,2,239,153,194,0,0,0.066
937,20251006,61,8,192,51,55,0,0,0.1141
938,20251106,404,3,154,208,66,0,0,0.118
939,20260610,768,10,170,137,125,0,0,0.1495
940,20240917,728,9,128,23,65,0,0,0.0972
941,20250108,115,9,141,126,115,0,0,0.1503
942,20241222,569,2,200,126,121,0,0,0.1362
943,20250529,745,1,172,36,157,0,0,0.1092
944,20230401,170,3,0,225,36,1,0,0.0196
945,20250910,117,10,422,139,91,0,0,0.0124
946,20231212,372,2,103,2,91,0,0,0.0629
947,20241117,352,8,151,247,25,0,0,0.0192
948,20240403,209,9,81,65,157,0,0,0.1138
949,20260620,761,1,213,57,137,0,0,0.1203
950,20230115,600,8,150,65,89,0,0,0.1376
951,20240227,696,4,62,37,61,0,0,0.0949
952,20250703,130,4,341,127,103,0,0,0.0784
953,20251027,104,3,306,209,102,0,0,0.0791
954,20240403,707,4,0,138,33,1,0,0.0454
955,20231223,180,6,0,61,173,1,0,0.0539
956,20230618,94,5,168,117,20,0,0,0.0623
957,20260430,729,2,399,182,29,0,1,-0.0041
958,20230201,600,2,98,115,143,0,0,0.1357
959,20250531,678,5,364,88,173,0,0,0.032
960,20231207,715,9,402,77,151,0,0,0.0315
961,20230521,470,8,229,164,54,0,0,0.1228
962,20240722,294,5,262,136,80,0,0,0.117
963,20250526,377,2,0,182,88,1,0,0.0693
964,20230424,526,2,273,187,72,0,0,0.0987
965,20240821,561,5,252,173,71,0,0,0.1131
966,20250407,716,1,105,190,129,0,0,0.1317
967,20251021,205,8,145,196,129,0,0,0.1362
968,20240813,622,2,379,103,33,0,0,0.0147
969,20240405,523,3,57,126,54,0,0,0.1089
970,20241001,783,1,69,10,64,0,0,0.0716
971,20250108,353,2,279,149,110,0,0,0.1097
972,20240313,767,9,188,208,103,0,0,0.1285
973,20250507,515,2,284,191,82,0,0,0.0931
974,20251027,426,2,162,81,126,0,0,0.1402
975,20241218,163,3,141,126,34,0,0,0.1154
976,20260103,667,4,182,187,160,0,0,0.1237
977,20251105,555,8,238,108,181,0,0,0.1002
978,20240905,14,1,232,170,49,0,0,0.1088
979,20260616,776,10,102,99,106,0,0,0.1308
980,20241108,305,4,284,239,190,0,0,0.007
981,20250127,454,10,82,241,121,0,0,0.0853
982,20251005,478,5,61,142,173,0,0,0.1096
983,20241015,334,4,233,137,172,0,0,0.1098
984,20240519,8,2,120,201,47,0,0,0.1029
985,20251230,699,5,319,178,60,0,0,0.0808
986,20260210,13,5,246,82,141,0,0,0.1157
987,20231204,786,8,96,137,91,0,0,0.1367
988,20230324,773,1,141,61,191,0,0,0.0854
989,20260220,319,6,229,203,66,0,0,0.1013
990,20251022,719,3,121,202,66,0,0,0.1163
991,20241029,765,2,109,123,159,0,0,0.1372
992,20250424,684,6,65,7,176,0,0,0.043
993,20231110,216,4,146,77,83,0,0,0.1349
994,20240330,386,9,0,187,154,1,0,0.0622
995,20241010,653,8,34,240,52,0,0,0.0327
996,20230609,437,5,141,140,168,0,0,0.134
997,20251207,242,1,320,183,146,0,0,0.0791
998,20251110,466,10,166,130,58,0,0,0.1412
999,20230329,267,5,117,230,82,0,0,0.1057
1000,20250116,2,10,215,140,21,0,0,0.0584
1001,20251121,276,8,182,181,176,0,0,0.1124
1002,20260409,320,5,93,97,120,0,0,0.1337
1003,20231031,748,1,189,147,102,0,0,0.14
1004,20260417,423,3,192,159,163,0,0,0.1249
1005,20230821,402,2,107,242,123,0,0,0.0874
1006,20250524,346,9,32,242,59,0,0,0.0344
1007,20250521,248,8,224,110,103,0,0,0.1351
1008,20230801,656,6,180,209,146,0,0,0.1246
1009,20251013,243,5,166,12,177,0,0,0.0678
1010,20230705,527,7,121,248,98,0,0,0.0656
1011,20241019,640,1,125,118,157,0,0,0.1365
1012,20231104,348,5,0,82,189,1,0,0.0403
1013,20250830,245,6,163,181,40,0,0,0.1093
1014,20240624,301,5,150,237,110,0,0,0.1
1015,20260504,584,4,131,164,124,0,0,0.1474
1016,20230205,587,8,97,234,123,0,0,0.1015
1017,20240912,321,6,231,93,52,0,0,0.1098
1018,20260505,274,2,95,38,76,0,0,0.1071
1019,20240706,594,6,256,68,193,0,0,0.0562
1020,20230722,511,10,41,89,195,0,0,0.0514
1021,20230731,10,5,164,243,146,0,0,0.0851
1022,20230607,370,7,194,102,35,0,0,0.1047
1023,20231107,466,2,111,27,179,0,0,0.0846
1024,20260112,695,5,70,94,105,0,0,0.1255
1025,20240122,190,10,41,96,27,0,0,0.066
1026,20240808,68,9,116,76,186,0,0,0.109
1027,20260417,472,9,39,64,120,0,0,0.1027
1028,20260107,305,1,155,147,79,0,0,0.1412
1029,20250824,417,8,243,172,115,0,0,0.1204
1030,20251102,1,8,244,10,40,0,0,0.0372
1031,20230929,297,9,31,220,62,0,0,0.059
1032,20230821,84,10,88,31,105,0,0,0.1084
1033,20250321,222,2,715,91,79,0,1,-0.0804
1034,20240720,559,8,99,235,170,0,0,0.0861
1035,20240106,94,1,175,138,161,0,0,0.1411
1036,20240122,617,9,97,163,31,0,0,0.1022
1037,20230905,12,3,197,45,96,0,0,0.1226
1038,20250506,234,7,234,227,113,0,0,0.0883
1039,20250904,144,9,123,85,120,0,0,0.1435
1040,20240824,244,9,239,191,113,0,0,0.108
1041,20230120,345,8,122,177,196,0,0,0.0767
1042,20240204,426,5,172,219,189,0,0,0.0699
1043,20230309,522,5,183,28,99,0,0,0.1122
1044,20250424,645,7,69,0,93,0,0,0.0506
1045,20260411,669,10,66,31,84,0,0,0.0987
1046,20241019,784,3,225,182,168,0,0,0.0988
1047,20260108,667,4,131,148,108,0,0,0.1417
1048,20260122,100,1,287,188,100,0,0,0.096
1049,20251030,768,5,56,84,187,0,0,0.084
1050,20241009,678,6,245,65,148,0,0,0.1054
1051,20241219,248,5,61,235,37,0,0,0.0518
1052,20250529,377,8,231,152,85,0,0,0.1276
1053,20260630,503,6,54,75,140,0,0,0.1129
1054,20250703,58,8,229,241,131,0,0,0.0761
1055,20241102,410,6,358,221,158,0,0,0.0251
1056,20250405,254,8,0,114,112,1,0,0.0813
1057,20241103,744,8,204,211,183,0,0,0.0863
1058,20240815,456,9,44,22,173,0,0,0.0588
1059,20230522,670,4,335,162,32,0,0,0.044
1060,20241001,1,8,248,156,128,0,0,0.1228
1061,20260318,562,9,26,76,74,0,0,0.0859
1062,20231013,145,9,168,185,41,0,0,0.1085
1063,20230905,98,4,411,54,120,0,0,0.0186
1064,20250628,223,3,604,73,84,0,1,-0.0657
1065,20250413,336,9,207,22,136,0,0,0.1003
1066,20240510,636,6,52,166,72,0,0,0.1124
1067,20230611,25,1,220,43,129,0,0,0.1152
1068,20230929,99,4,164,216,72,0,0,0.111
1069,20241222,158,8,0,31,137,1,0,0.0515
1070,20230520,421,2,259,155,80,0,0,0.1141
1071,20251014,27,10,477,20,147,0,1,-0.0293
1072,20251011,454,10,0,102,176,1,0,0.066
1073,20251020,317,6,553,187,160,0,1,-0.0517
1074,20250515,380,8,140,157,194,0,0,0.0901
1075,20240218,593,5,156,234,123,0,0,0.1099
1076,20250710,575,5,205,56,190,0,0,0.0724
1077,20230214,408,1,224,16,25,0,0,0.0196
1078,20231027,279,4,303,8,160,0,0,0.0252
1079,20230723,112,4,100,23,55,0,0,0.0898
1080,20231202,126,7,244,165,168,0,0,0.1026
1081,20250509,637,7,339,46,144,0,0,0.0584
1082,20230307,769,1,327,118,108,0,0,0.0842
1083,20231004,372,7,377,70,180,0,0,0.0279
1084,20260210,376,8,268,23,41,0,0,0.0421
1085,20250710,194,4,50,137,58,0,0,0.1102
1086,20260422,137,8,130,105,131,0,0,0.1459
1087,20251203,778,9,31,199,59,0,0,0.0707
1088,20250626,408,2,293,133,58,0,0,0.0986
1089,20250201,486,2,36,246,176,0,0,0.0223
1090,20240505,158,6,132,121,152,0,0,0.1423
1091,20240106,40,9,339,194,28,0,0,0.0166
1092,20240406,421,5,0,122,47,1,0,0.0605
1093,20231220,630,9,215,202,123,0,0,0.1207
1094,20240205,242,7,230,126,92,0,0,0.1296
1095,20250106,700,3,196,34,30,0,0,0.0706
1096,20251221,31,6,170,205,117,0,0,0.1334
1097,20240507,428,3,128,160,120,0,0,0.1502
1098,20250906,697,7,199,107,131,0,0,0.1414
1099,20251229,220,5,111,22,75,0,0,0.0997
1100,20230225,66,9,78,86,46,0,0,0.1087
1101,20230831,444,9,25,122,181,1,0,0.0705
1102,20250719,272,2,202,4,83,0,0,0.0768
1103,20260327,495,4,66,190,67,0,0,0.1006
1104,20240606,180,10,209,170,149,0,0,0.1223
1105,20231021,511,8,142,156,53,0,0,0.1347
